world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/romania/curtea_de_arges,Curtea de Arges,Curtea de Argeș,4,17,see,Norocea House,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,45.14378,24.674644,Royal Tombs at Curtea de Argeș Monastery,europe/romania/curtea_de_arges/kings_and_queens,0.404,0.596,0.391,has_external_url,https://transfagarasan.travel/ghid/en/locatie/dumitru-norocea-memorial-house/,https://en.wikivoyage.org/wiki/Curtea_de_Arge%C8%99
europe/unitedkingdom/scotland/glasgow,Glasgow,Glasgow,32,184,do,Tramway,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.841,-4.2674,The Barras Market,europe/unitedkingdom/scotland/glasgow/barras_market,0.4,2.431,2.486,has_external_url,https://www.tramway.org/,https://en.wikivoyage.org/wiki/Glasgow
europe/hungary/pecs,Pécs,Pécs,9,63,do,Puppet Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.07865,18.24678,Pécs Cathedral,europe/hungary/pecs/pecs_cathedral,0.429,1.788,1.518,has_external_url,http://www.bobita.hu,https://en.wikivoyage.org/wiki/P%C3%A9cs
europe/andorra/andorralavella,Andorra la Vella,Andorra la Vella,4,44,see,The Carmen Thyssen Andorra Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.508499,1.537526,Molí dels Fanals,europe/andorra/moli_dels_fanals,0.364,3.344,1.312,has_external_url,https://museucarmenthyssenandorra.ad,https://en.wikivoyage.org/wiki/Andorra_la_Vella
europe/ireland/monaghan,Monaghan,Monaghan,6,14,do,Garage Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.2628,-6.951,St Macartan's Cathedral,europe/ireland/monaghan/st_macartans_cathedral,0.432,2.1,1.964,has_external_url,https://www.garagetheatre.com,https://en.wikivoyage.org/wiki/Monaghan
europe/hungary/szeged,Szeged,Szeged,7,61,see,St. Michael's Church of Tápéi,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.25813,20.20108,Votive Church,europe/hungary/szeged/votive_church,0.488,4.126,4.053,has_external_url,http://www.szeged-csanad.egyhazmegye.hu/tape.htm,https://en.wikivoyage.org/wiki/Szeged
europe/poland/szczecin,Szczecin,Szczecin,9,62,see,Museum of Technology,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.4481,14.5406,National Museum Szczecin,europe/poland/szczecin/national_museum_szczecin,0.455,2.227,2.107,has_external_url,https://muzeumtechniki.eu/en/,https://en.wikivoyage.org/wiki/Szczecin
europe/ireland/ennis,Ennis,Ennis,8,15,see,Knappogue Castle,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.7941,-8.8318,Ennis Cathedral,europe/ireland/ennis/ennis_cathedral,0.387,11.469,11.595,has_external_url,https://www.knappoguecastle.ie/,https://en.wikivoyage.org/wiki/Ennis
asia/china/hainanisland/wuzhishan,Wuzhishan,Wuzhishan,4,11,do,Red Canyon,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,18.760617,109.641966,Yahu Terraced Rice Fields,asia/china/hainanisland/wuzhishan/yahu_terraced_fields,0.286,11.719,13.861,has_external_url,http://www.wzshxg.com/?_l=en,https://en.wikivoyage.org/wiki/Wuzhishan
northamerica/unitedstates/newyorkstate/lakegeorge,Lake George,Lake George,0,22,do,Million Dollar Beach,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.417825,-73.70335,,,0.0,,1.166,has_external_url,https://www.lakegeorge.com/beaches/,https://en.wikivoyage.org/wiki/Lake_George
europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/nottingham,Nottingham,Nottingham,16,76,see,Great Central Railway - Nottingham,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.8845928,-1.1463983,Nottingham Castle,europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/nottingham/nottingham_castle,0.408,7.34,7.654,has_external_url,http://www.gcrn.co.uk,https://en.wikivoyage.org/wiki/Nottingham
northamerica/canada/britishcolumbia/vernon,Vernon,Vernon (British Columbia),10,21,do,Kal Beach,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.2311,-119.2659,Marten Brewing,northamerica/canada/britishcolumbia/vernon/marten_brew,0.348,4.088,4.015,has_external_url,https://www.kalamalkalake.org/kal-beach/,https://en.wikivoyage.org/wiki/Vernon_%28British_Columbia%29
europe/denmark/aalborg,Aalborg,Aalborg,5,49,see,Aalborg Zoo,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,57.037047,9.897919,Jens Bang's House,europe/denmark/aalborg/jens_bangs_house,0.286,1.927,1.758,has_external_url,http://aalborgzoo.dk/UserFiles/engelsk_hjemmeside.pdf,https://en.wikivoyage.org/wiki/Aalborg
asia/philippines/daraga,Daraga,Daraga,5,11,see,National Museum of the Philippines - Bicol,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,13.164535,123.701745,Lignon Hill,asia/philippines/daraga/lignon_hill,0.34,3.021,2.154,has_external_url,https://www.nationalmuseum.gov.ph/our-museums/regional-area-and-site-museums/bicol/,https://en.wikivoyage.org/wiki/Daraga
asia/turkey/izmir,Izmir,Izmir,58,34,see,Izmir Bird Paradise,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.5332,26.8981,İzmir Archaeological Museum,asia/turkey/izmir/izmirmuseum,0.511,24.018,23.721,has_external_url,https://izmirkuscenneti.gov.tr/,https://en.wikivoyage.org/wiki/Izmir
europe/lithuania/panevezys,Panevėžys,Panevėžys,7,19,do,Culture and Leisure Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.7371,24.3233,City Cafes and Bars,europe/lithuania/panevezys/city_cafes,0.465,,2.179,has_external_url,https://jp.lt/panevezyje-toliau-tesiami-kulturos-ir-poilsio-parko-modernizavimo-darbai/,https://en.wikivoyage.org/wiki/Panev%C4%97%C5%BEys
northamerica/unitedstates/minnesota/duluth,Duluth,Duluth,8,55,do,Spirit Mountain,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.718151,-92.21671,Glensheen Historic Estate,northamerica/unitedstates/minnesota/duluth/glensheen_mansion,0.35,16.594,11.195,has_external_url,http://www.spiritmt.com,https://en.wikivoyage.org/wiki/Duluth
europe/portugal/leiria,Leiria,Leiria,10,9,see,Paper museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.740556,-8.800833,Praça Rodrigues Lobo,europe/portugal/leiria/praca_rodrigues_lobo,0.333,0.851,0.646,has_external_url,https://www.visiteleiria.pt/pontos-de-interesse/museus/moinho-do-papel/,https://en.wikivoyage.org/wiki/Leiria
northamerica/unitedstates/washington/leavenworth,Leavenworth,Leavenworth (Washington),5,51,do,The Enchantments,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.5123,-120.7602,Leavenworth Ranger Station,northamerica/unitedstates/washington/leavenworth/leavenworth_ranger_station,0.368,12.313,11.921,has_external_url,http://www.wta.org/go-hiking/hikes/enchantment-lakes,https://en.wikivoyage.org/wiki/Leavenworth_%28Washington%29
europe/ireland/maynooth,Maynooth,Maynooth (Ireland),12,11,see,The Steam Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.312,-6.599,The Leinster Arms,europe/ireland/maynooth/the_leinster_arms,0.48,7.705,7.91,has_external_url,http://www.steam-museum.com/,https://en.wikivoyage.org/wiki/Maynooth_%28Ireland%29
northamerica/canada/newbrunswick/moncton,Moncton,Moncton,11,50,do,Irishtown Nature Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.14193,-64.77216,Victoria Park,northamerica/canada/newbrunswick/moncton/victoria_park,0.529,5.648,5.287,has_external_url,https://www.moncton.ca/irishtown-nature-park,https://en.wikivoyage.org/wiki/Moncton
europe/unitedkingdom/england/manchester_liverpool_and_north_west/preston,Preston,Preston,19,19,see,British Commercial Vehicle Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.6947,-2.6926,Lancashire Infantry Museum,europe/unitedkingdom/england/manchester_liverpool_and_north_west/preston/lancashire_infantry_museum,0.407,8.211,7.201,has_external_url,https://www.britishcommercialvehiclemuseum.com/,https://en.wikivoyage.org/wiki/Preston
northamerica/unitedstates/nevada/carsoncity,Carson City,Carson City,8,25,do,Fuji Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.115271,-119.777397,Garibaldi's,northamerica/unitedstates/nevada/carsoncity/garibaldis,0.2,,5.747,has_external_url,https://www.carson.org/government/departments-g-z/parks-recreation-open-space/parks-and-places/parks-and-open-spaces/fairgrounds-fuji-park/fuji-park,https://en.wikivoyage.org/wiki/Carson_City
northamerica/unitedstates/massachusetts/cambridge,Cambridge,Cambridge (Massachusetts),13,112,see,Cambridge Arts Council Gallery,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.36989,-71.10348,Central Square,northamerica/unitedstates/massachusetts/cambridge/central_square,0.456,0.544,0.479,has_external_url,https://www.cambridgema.gov/arts/,https://en.wikivoyage.org/wiki/Cambridge_%28Massachusetts%29
australiaandpacific/australia/queensland/brisbane,Brisbane,Brisbane,21,164,see,"Japanese Garden, Toowong",0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-27.477237,152.977002,City Botanic Gardens,australiaandpacific/australia/queensland/brisbane/botanic_garden,0.419,5.175,4.476,has_external_url,https://www.brisbane.qld.gov.au/things-to-see-and-do/council-venues-and-precincts/parks/botanic-gardens-in-brisbane/brisbane-botanic-gardens-mt-coot-tha/attractions/japanese-garden,https://en.wikivoyage.org/wiki/Brisbane
europe/france/alpes/lyon,Lyon,Lyon,21,156,see,Basilica of Saint-Martin d'Ainay,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,45.753711,4.827239,Cathédrale Saint-Jean-Baptiste,europe/france/alpes/lyon/cathedrale_saint_jean,0.484,0.769,0.588,has_external_url,http://abbayeainay.free.fr,https://en.wikivoyage.org/wiki/Lyon
northamerica/unitedstates/wisconsin/milwaukee,Milwaukee,Milwaukee,10,127,see,Discovery World Museum at Pier Wisconsin,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.036913,-87.895926,Milwaukee Art Museum,northamerica/unitedstates/wisconsin/milwaukee/milwaukee_art_museum,0.53,0.47,1.086,has_external_url,http://www.discoveryworld.org/,https://en.wikivoyage.org/wiki/Milwaukee
europe/germany/badenwrttemberg/freiburg,Freiburg,Freiburg,31,46,do,Borderline Trail (mountain bike downhill trail),0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.0102021,7.902544,Grave of Caroline Walter,europe/germany/badenwrttemberg/freiburg/grave_caroline_walter,0.5,5.057,4.254,has_external_url,http://www.mountainbike-freiburg.com/,https://en.wikivoyage.org/wiki/Freiburg
northamerica/unitedstates/hawaii/kailua,Kailua-Kona,Kailua-Kona,17,40,do,Kekaha Kai State Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,19.7922,-156.025,Old Kona Airport State Recreation Area,northamerica/unitedstates/hawaii/kailua/old_kona_airport_park,0.441,16.776,17.178,has_external_url,http://dlnr.hawaii.gov/dsp/parks/hawaii/kekaha-kai-kona-coast-state-park/,https://en.wikivoyage.org/wiki/Kailua-Kona
asia/turkey/ankara,Ankara,Ankara,13,116,see,Atatürk Forest Farm,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.945,32.7957,Trilye Restaurant,asia/turkey/ankara/trilye_restaurant,0.5,7.256,5.658,has_external_url,https://www.aoc.gov.tr/Portal/Geziyerlerimiz/ataturk-orman-ciftligi-muze-ve-sergi-salonu/37,https://en.wikivoyage.org/wiki/Ankara
asia/japan/honshu/okayama,Okayama,Okayama,9,83,see,Ancient Kibi Cultural Properties Center,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,34.663665,133.854522,Kibiji Cycling Route,asia/japan/honshu/okayama/kibiji_cycling_route,0.407,6.658,5.887,has_external_url,https://www.pref.okayama.jp/site/kodai/,https://en.wikivoyage.org/wiki/Okayama
