world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/unitedkingdom/england/london,London,London,76,205,see,Tanzania,0.51,candidate,high-value type; has external URL,,,The Anchor Bankside,europe/unitedkingdom/england/london/the_anchor,0.435,,,missing_coordinates; has_external_url,https://tzhc.uk/,https://en.wikivoyage.org/wiki/London
europe/finland/kemijarvi,Kemijärvi,Kemijärvi,5,8,see,Tourist info,0.51,candidate,high-value type; has external URL,,,Luosto Ski Resort and Amethyst Mine,europe/finland/kemijarvi/luosto,0.34,,,missing_coordinates; has_external_url,http://www.visitkemijarvi.fi/en,https://en.wikivoyage.org/wiki/Kemij%C3%A4rvi
asia/malaysia/kualalumpur,Kuala Lumpur,Kuala Lumpur,102,107,see,Kenya,0.51,candidate,high-value type; has external URL,,,Lake Gardens,asia/malaysia/kualalumpur/lake_gardens,0.353,,,missing_coordinates; has_external_url,http://www.kenyahighcom.org.my/,https://en.wikivoyage.org/wiki/Kuala_Lumpur
europe/croatia/murter,Murter,Murter,8,5,see,Turistička zajednica općine Murter-Kornati,0.51,candidate,high-value type; has external URL,,,Betina Museum of Wooden Shipbuilding,europe/croatia/murter/betina_museum_of_wooden_shipbuilding,0.308,,,missing_coordinates; has_external_url,http://www.tzo-murter.hr/,https://en.wikivoyage.org/wiki/Murter
northamerica/unitedstates/florida/winterhaven,Winter Haven,Winter Haven,10,45,see,Avis,0.51,candidate,high-value type; has external URL,,,Chain of Lakes,northamerica/unitedstates/florida/winterhaven/chain_of_lakes,0.333,,,missing_coordinates; has_external_url,https://www.avis.com/en/locations/us/fl/winter-haven/w4h,https://en.wikivoyage.org/wiki/Winter_Haven
northamerica/canada/britishcolumbia/chemainus,Chemainus,Chemainus,4,16,see,Cowichan Valley Citizen,0.51,candidate,high-value type; has external URL,,,Pacific Rim Artisan Village Gate,northamerica/canada/britishcolumbia/chemainus/pacific_rim_artisan_village_gate,0.473,,,missing_coordinates; has_external_url,https://www.cowichanvalleycitizen.com/,https://en.wikivoyage.org/wiki/Chemainus
northamerica/canada/britishcolumbia/parksville,Parksville,Parksville,4,16,see,Uber,0.51,candidate,high-value type; has external URL,,,Cathedral Grove (MacMillan Provincial Park),northamerica/canada/britishcolumbia/parksville/cathedral_grove,0.211,,,missing_coordinates; has_external_url,https://www.uber.com/global/en/cities/nanaimo/,https://en.wikivoyage.org/wiki/Parksville
australiaandpacific/australia/newsouthwales/narooma,Narooma,Narooma,3,8,do,Narooma Charters,0.51,candidate,high-value type; has external URL,,,Narooma Main Beach and Bar Beach,australiaandpacific/australia/newsouthwales/narooma/narooma_bar_beach,0.542,,,missing_coordinates; has_external_url,https://naroomacharters.com.au/dive-charter-tours/,https://en.wikivoyage.org/wiki/Narooma
northamerica/unitedstates/oklahoma/miami,Miami,Miami (Oklahoma),8,10,do,The Stables Casino,0.51,candidate,high-value type; has external URL,,,Coleman Theatre,northamerica/unitedstates/oklahoma/miami/coleman_theatre,0.276,,,missing_coordinates; has_external_url,http://www.the-stables.com,https://en.wikivoyage.org/wiki/Miami_%28Oklahoma%29
europe/unitedkingdom/england/london,London,London,76,205,see,Ecuador,0.51,candidate,high-value type; has external URL,,,Camden Market,europe/unitedkingdom/england/london/camden_market,0.4,,,missing_coordinates; has_external_url,http://reinounido.embajada.gob.ec/,https://en.wikivoyage.org/wiki/London
