world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/china/henan_province/zhengzhou,Zhengzhou,Zhengzhou,4,39,see,Zhengzhou Confucius Temple,0.89,candidate,has coordinates; has description; high-value type; strong travel term,34.749161,113.682317,Henan Provincial Museum,asia/china/henan_province/zhengzhou/henan_museum,0.408,3.03,5.761,needs_external_source,,https://en.wikivoyage.org/wiki/Zhengzhou
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,Chatteshwari Temple,0.89,candidate,has coordinates; has description; high-value type; strong travel term,22.35275,91.82605,Commonwealth War Cemetery,asia/bangladesh/chittagong/commonwealth_war_cemetery,0.455,1.034,2.279,needs_external_source,,https://en.wikivoyage.org/wiki/Chittagong
europe/estonia/tartu,Tartu,Tartu,16,89,see,St. Peter's Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,58.390245,26.72865,Supilinn (Soup Town),europe/estonia/tartu/supilinn,0.478,0.522,1.367,needs_external_source,,https://en.wikivoyage.org/wiki/Tartu
europe/hungary/esztergom,Esztergom,Esztergom,6,86,do,Pilis Mountains,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.7319,18.9185,Christian Museum,europe/hungary/esztergom/christian_museum,0.387,15.548,14.602,needs_external_source,,https://en.wikivoyage.org/wiki/Esztergom
asia/china/hainanisland/qionghai,Qionghai,Qionghai,4,5,see,Baishi Ridge Scenic Area,0.89,candidate,has coordinates; has description; high-value type; strong travel term,19.1747947389,110.3913063137,Jiaji Duck Restaurants,asia/china/hainanisland/qionghai/jiaji_duck_restaurants,0.391,10.783,10.783,needs_external_source,,https://en.wikivoyage.org/wiki/Qionghai
asia/tajikistan/dushanbe,Dushanbe,Dushanbe,50,46,see,Vahdat Palace,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.58971,68.78571,Barakat Bazaar,asia/tajikistan/dushanbe/barakat_bazaar,0.444,3.55,1.503,needs_external_source,,https://en.wikivoyage.org/wiki/Dushanbe
europe/france/centre/auvergne/clermontferrant,Clermont-Ferrand,Clermont-Ferrand,15,27,see,Parc Montjuzet,0.89,candidate,has coordinates; has description; high-value type; strong travel term,45.7888,3.07358,Bargoin Museum,europe/france/centre/auvergne/clermontferrant/bargoin_museum,0.429,1.962,1.418,needs_external_source,,https://en.wikivoyage.org/wiki/Clermont-Ferrand
southamerica/brazil/paraty,Paraty,Paraty,6,28,do,Lula Beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-23.1966,-44.6292,FLIP Literary Festival,southamerica/brazil/paraty/flip_festival,0.25,8.919,9.173,needs_external_source,,https://en.wikivoyage.org/wiki/Paraty
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,Museum De Javasche Bank,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-7.235437,112.736812,Tugu Pahlawan (Heroes Monument),asia/indonesia/java/surabaya/tugu_pahlawan,0.424,1.188,1.213,needs_external_source,,https://en.wikivoyage.org/wiki/Surabaya
northamerica/guatemala/guatemalacity,Guatemala City,Guatemala City,12,76,see,Miraflores Museum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,14.620443,-90.554226,Kaminaljuyú,northamerica/guatemala/guatemalacity/kaminal_juyu,0.491,0.509,5.34,needs_external_source,,https://en.wikivoyage.org/wiki/Guatemala_City
