world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/maryland/annapolis,Annapolis,Annapolis,18,29,do,Maryland Hall for the Creative Arts,0.81,candidate,has coordinates; high-value type; has external URL,38.9739,-76.5056,Maryland State House,northamerica/unitedstates/maryland/annapolis/maryland_state_house,0.549,1.37,1.227,has_external_url,https://www.marylandhall.org,https://en.wikivoyage.org/wiki/Annapolis,community arts and event venue; below high-confidence standalone travel POI threshold for Annapolis
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,see,Nebraska Methodist College,0.81,candidate,has coordinates; high-value type; has external URL,41.26353,-96.0484,Bohemian Cafe,northamerica/unitedstates/nebraska/omaha/bohemiancafe,0.308,9.551,9.212,has_external_url,https://www.methodistcollege.edu/,https://en.wikivoyage.org/wiki/Omaha,"college campus, not a travel POI"
europe/poland/warsaw,Warsaw,Warsaw,56,70,see,Sweden,0.81,candidate,has coordinates; high-value type; has external URL,52.21336,21.0253,Saxon Garden (Ogród Saski),europe/poland/warsaw/saxony_garden,0.444,3.48,3.835,has_external_url,http://www.swedenabroad.com/Warszawa/,https://en.wikivoyage.org/wiki/Warsaw,"embassy/consular listing, not a travel POI"
europe/netherlands/aalsmeer,Aalsmeer,Aalsmeer,3,5,see,Floriworld,0.81,candidate,has coordinates; high-value type; has external URL,52.25963,4.78682,Royal FloraHolland Flower Auction,europe/netherlands/aalsmeer/royal_floraholland,0.326,2.633,2.677,has_external_url,https://floriworld.nl/,https://en.wikivoyage.org/wiki/Aalsmeer,flower trade/event centre rather than a durable visitor POI in its current form
northamerica/canada/britishcolumbia/nelson,Nelson,Nelson (British Columbia),13,43,see,Practicar Car and Truck Rentals,0.81,candidate,has coordinates; high-value type; has external URL,49.50315,-117.27906,Whitewater Ski Resort,northamerica/canada/britishcolumbia/nelson/whitewater_ski_resort,0.346,12.766,1.211,has_external_url,https://www.practicar.ca/,https://en.wikivoyage.org/wiki/Nelson_%28British_Columbia%29,below high-confidence score >= 6 travel POI threshold for this destination
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Luxembourg,0.81,candidate,has coordinates; high-value type; has external URL,13.7254,100.5444,Lak Muang,asia/thailand/bangkok/lak_muang,0.421,6.124,5.743,has_external_url,https://bangkok.mae.lu/en.html,https://en.wikivoyage.org/wiki/Bangkok,"embassy/consular listing, not a travel POI"
northamerica/unitedstates/nevada/virginiacity,Virginia City,Virginia City (Nevada),5,26,see,Historical Society of Dayton Valley,0.81,candidate,has coordinates; high-value type; has external URL,39.237883,-119.592582,Comstock Mine Tours,northamerica/unitedstates/nevada/virginiacity/comstock_mine_tours,0.37,9.239,9.475,has_external_url,http://daytonnvhistory.org/,https://en.wikivoyage.org/wiki/Virginia_City_%28Nevada%29,"separate Dayton Valley local history lead, not a strong POI under Virginia City"
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Laos,0.81,candidate,has coordinates; high-value type; has external URL,59.32323,17.99206,Gamla Stan,europe/sweden/stockholm/gamla_stan,0.429,4.521,4.488,has_external_url,http://www.laosembassystockholm.egnaverk.se/,https://en.wikivoyage.org/wiki/Stockholm,"embassy/consular listing, not a travel POI"
europe/germany/berlin,Berlin,Berlin,161,123,see,Syria,0.81,candidate,has coordinates; high-value type; has external URL,52.5083,13.3502,Spirit Yoga,europe/germany/berlin/spirit_yoga_mitte,0.5,4.102,3.204,has_external_url,http://www.mofa.gov.sy/berlin-embassy,https://en.wikivoyage.org/wiki/Berlin,"embassy/consular listing, not a travel POI"
asia/mongolia/ulaanbaatar,Ulaanbaatar,Ulaanbaatar,8,112,do,Youth Theater,0.81,candidate,has coordinates; high-value type; has external URL,47.936977,106.813443,Sükhbaatar Square,asia/mongolia/ulaanbaatar/sukhbaatar_square,0.333,8.01,8.038,has_external_url,http://youththeatre.mn/,https://en.wikivoyage.org/wiki/Ulaanbaatar,performance venue with weak independent visitor value for Ulaanbaatar
