world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/louisiana/lafayette,Lafayette,Lafayette (Louisiana),14,33,do,Breaux Bridge Crawfish Festival,0.59,candidate,has description; high-value type; has external URL,,,Blue Moon Saloon,northamerica/unitedstates/louisiana/lafayette/blue_moon_saloon,0.34,,,missing_coordinates; has_external_url,http://bbcrawfest.com,https://en.wikivoyage.org/wiki/Lafayette_%28Louisiana%29,event-only festival and belongs to Breaux Bridge rather than Lafayette
northamerica/unitedstates/pennsylvania/pittsburgh,Pittsburgh,Pittsburgh,7,21,see,The Tartan,0.59,candidate,has description; high-value type; has external URL,,,Point State Park,northamerica/unitedstates/pennsylvania/pittsburgh/point_state_park,0.364,,,missing_coordinates; has_external_url,http://www.thetartan.org,https://en.wikivoyage.org/wiki/Pittsburgh,"student newspaper office, not a Pittsburgh visitor POI"
europe/ukraine/kharkiv,Kharkiv,Kharkiv,13,157,see,Bank Forum,0.59,candidate,has description; high-value type; has external URL,,,Kharkiv Land Bank Building,europe/ukraine/kharkiv/kharkiv_land_bank_building,0.333,,,missing_coordinates; has_external_url,http://www.forum.com.ua,https://en.wikivoyage.org/wiki/Kharkiv,bank branch/building listing with weak travel value and missing coordinates
northamerica/unitedstates/michigan/traverse_city,Traverse City,Traverse City,26,76,do,"American Boat Rentals, LLC",0.59,candidate,has description; high-value type; has external URL,,,Grand Traverse Distillery,northamerica/unitedstates/michigan/traverse_city/grand_traverse_distillery,0.44,,,missing_coordinates; has_external_url,http://www.americanboatrentals.net/,https://en.wikivoyage.org/wiki/Traverse_City,"ordinary commercial boat-rental operator, below Traverse City POI threshold"
northamerica/canada/britishcolumbia/salmonarm,Salmon Arm,Salmon Arm,5,30,see,BC Transit (Shuswap Regional Transit System),0.59,candidate,has description; high-value type; has external URL,,,Adams River Salmon Run,northamerica/canada/britishcolumbia/salmonarm/adams_river_salmon_run,0.188,,,missing_coordinates; has_external_url,https://bctransit.com/shuswap/home,https://en.wikivoyage.org/wiki/Salmon_Arm,"transport-only listing, not a Salmon Arm POI"
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol,Bristol,Bristol,31,168,do,Full Moon & Eclipse,0.59,candidate,has description; high-value type; has external URL,,,St Mary Redcliffe Church,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol/st_mary_redcliffe,0.4,,,missing_coordinates; has_external_url,http://www.fullmoonbristol.co.uk/,https://en.wikivoyage.org/wiki/Bristol,"accommodation/bar operator, excluded as lodging and below Bristol POI threshold"
northamerica/canada/quebec/montreal,Montreal,Montreal,50,59,do,Festival Mondiale de la bière,0.59,candidate,has description; high-value type; has external URL,,,Montréal Biodome,northamerica/canada/quebec/montreal/biodome,0.462,,,missing_coordinates; has_external_url,https://festivalmondialbiere.qc.ca/en/,https://en.wikivoyage.org/wiki/Montreal,"event-only beer festival, not a durable Montreal POI"
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/york,York,York,51,165,do,UK Snooker Championship,0.59,candidate,has description; high-value type; has external URL,,,York Mystery Plays,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/york/york_mystery_plays,0.39,,,missing_coordinates; has_external_url,https://wst.tv/tournaments/uk-championship/,https://en.wikivoyage.org/wiki/York,"event-only sports tournament, not a durable York POI"
europe/austria/vienna,Vienna,Vienna,67,134,see,Jordan,0.59,candidate,has description; high-value type; has external URL,,,The Graben,europe/austria/vienna/graben,0.5,,,missing_coordinates; has_external_url,http://autobusy.jordan.pl/,https://en.wikivoyage.org/wiki/Vienna,"transport company listing, not a Vienna POI"
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,do,KD Rhine River Cruise,0.59,candidate,has description; high-value type; has external URL,,,Krieler Dömchen,europe/germany/northrhinewestphalia/cologne/krielerdmchen,0.444,,,missing_coordinates; has_external_url,http://www.k-d.com/,https://en.wikivoyage.org/wiki/Cologne,"ordinary commercial cruise operator, below Cologne POI threshold"
