world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/japan/hokkaido/hakodate,Hakodate,Hakodate,7,31,do,Kameo Agriculture Village,0.59,candidate,has description; high-value type; has external URL,,,Former British Consulate of Hakodate,asia/japan/hokkaido/hakodate/former_british_consulate,0.426,,,missing_coordinates; has_external_url,http://www.kameo-fureainosato.com/,https://en.wikivoyage.org/wiki/Hakodate,"ordinary agritourism facility with missing coordinates, below Hakodate POI threshold"
australiaandpacific/newzealand/north_island/waikato/hamilton,Hamilton,Hamilton (New Zealand),13,18,do,New Zealand Sevens,0.59,candidate,has description; high-value type; has external URL,,,Claudelands,australiaandpacific/newzealand/north_island/waikato/hamilton/claudelands,0.414,,,missing_coordinates; has_external_url,http://www.sevens.co.nz/,https://en.wikivoyage.org/wiki/Hamilton_%28New_Zealand%29,event-only sports tournament rather than a durable Hamilton POI
northamerica/elsalvador/sansalvador,San Salvador,San Salvador,8,55,see,Cinemark,0.59,candidate,has description; high-value type; has external URL,,,Zona Rosa,northamerica/elsalvador/sansalvador/zona_rosa,0.353,,,missing_coordinates; has_external_url,https://www.cinemarkca.com/el-salvador/cine,https://en.wikivoyage.org/wiki/San_Salvador,"ordinary cinema chain, below San Salvador POI threshold"
europe/russia/vladimir,Vladimir,Vladimir,4,75,do,Kinomax-Burevestnik,0.59,candidate,has description; high-value type; has external URL,,,Assumption Cathedral (Uspensky Sobor),europe/russia/vladimir/assumption_cathedral,0.205,,,missing_coordinates; has_external_url,http://www.kinomax.ru/vladimir/schedule.htm,https://en.wikivoyage.org/wiki/Vladimir,"ordinary cinema, below Vladimir POI threshold"
northamerica/unitedstates/hawaii/kailuakona,Kailua-Kona,Kailua-Kona,12,40,do,Kona Mike's Surf Adventures,0.59,candidate,has description; high-value type; has external URL,,,Kona Coffee Belt,northamerica/unitedstates/hawaii/kailuakona/kona_coffee_belt,0.419,,,missing_coordinates; has_external_url,https://www.konamikes.com/,https://en.wikivoyage.org/wiki/Kailua-Kona,"ordinary commercial surf operator, below Kailua-Kona POI threshold"
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,do,Saunas in public swimming pools,0.59,candidate,has description; high-value type; has external URL,,,Romano-Germanic Museum,europe/germany/northrhinewestphalia/cologne/romano_germanic_museum,0.34,,,missing_coordinates; has_external_url,http://www.koelnbaeder.de,https://en.wikivoyage.org/wiki/Cologne,"generic public-pool sauna activity, not a distinct Cologne POI"
europe/spain/catalonia/girona,Girona,Girona,7,51,see,Museu d'Història de Girona,0.59,candidate,has description; high-value type; has external URL,,,Sant Pere de Galligants,europe/spain/catalonia/girona/sant_pere_de_galligants,0.326,,,missing_coordinates; has_external_url,https://web2.girona.cat/museuhistoria/eng/index.php,https://en.wikivoyage.org/wiki/Girona,"weak local museum candidate with missing coordinates, below Girona POI threshold"
australiaandpacific/australia/newsouthwales/newcastle,Newcastle,Newcastle (New South Wales),16,75,see,Busways,0.59,candidate,has description; high-value type; has external URL,,,Queens Wharf,australiaandpacific/australia/newsouthwales/newcastle/queens_wharf,0.421,,,missing_coordinates; has_external_url,http://www.busways.com.au,https://en.wikivoyage.org/wiki/Newcastle_%28New_South_Wales%29,"transport-only listing, not a travel-guide POI"
africa/southafrica/durban,Durban,Durban,55,54,see,BAC Helicopters,0.59,candidate,has description; high-value type; has external URL,,,Britannia Hotel,africa/southafrica/durban/cafe_1,0.467,,,missing_coordinates; has_external_url,http://www.bachelicopters.com,https://en.wikivoyage.org/wiki/Durban,"ordinary commercial helicopter operator, below Durban POI threshold"
northamerica/canada/britishcolumbia/victoria,Victoria,Victoria (British Columbia),12,87,see,IslandLink Bus,0.59,candidate,has description; high-value type; has external URL,,,Fisgard Lighthouse,northamerica/canada/britishcolumbia/victoria/fisgard_lighthouse,0.5,,,missing_coordinates; has_external_url,https://www.islandlinkbus.com/,https://en.wikivoyage.org/wiki/Victoria_%28British_Columbia%29,"transport-only listing, not a travel-guide POI"
