world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/kecskemet,Kecskemét,Kecskemét,12,106,see,Wine Growing and Viniculture Research Institute,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.8141,19.7726,Kodály Institute,europe/hungary/kecskemet/kodaly_institute,0.444,12.221,12.053,has_external_url,http://www.uni-corvinus.hu/index.php?id=35058,https://en.wikivoyage.org/wiki/Kecskem%C3%A9t,Specialist research institute with unclear visitor access and limited travel value for Kecskemet; does not clearly clear score 6.
northamerica/canada/ontario/kingston,Kingston,Kingston (Ontario),8,106,see,CFB Kingston,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,44.242,-76.439,Kingston City Hall,northamerica/canada/ontario/kingston/city_hall,0.533,3.632,3.932,has_external_url,https://army.gc.ca/en/4-canadian-division/canadian-forces-base-kingston/index.page,https://en.wikivoyage.org/wiki/Kingston_%28Ontario%29,Active military base rather than a public visitor POI; Kingston already has stronger military-history sights.
europe/netherlands/aalsmeer,Aalsmeer,Aalsmeer,3,5,see,Funzone Aalsmeer - Avontura,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.281017,4.784975,Historische Tuin Aalsmeer,europe/netherlands/aalsmeer/historische_tuin_aalsmeer,0.44,2.553,2.886,has_external_url,https://www.familyleisurecompany.nl/funzone-aalsmeer,https://en.wikivoyage.org/wiki/Aalsmeer,Indoor family play centre with weak destination value; better treated as a local service than a travel-worthy POI.
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,see,Botanical Gardens,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.372,-1.49813,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.2,2.562,2.09,has_external_url,http://www.sbg.org.uk/,https://en.wikivoyage.org/wiki/Sheffield,Duplicate/alias of existing Sheffield Botanical Gardens page under the same destination.
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/ashburton,Ashburton,Ashburton,6,8,see,"St Peters Church, Buckland-in-the-Moor",0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.54398,-3.80713,St Andrew's Church,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/ashburton/st_andrews_church,0.471,4.835,4.092,has_external_url,https://ashburtonandmoor.org.uk/buckland-in-the-moor,https://en.wikivoyage.org/wiki/Ashburton,Small village church outside Ashburton with limited independent travel draw; does not clear score 6 for the parent destination.
asia/indonesia/maluku/ambon,Ambon,Ambon,5,38,see,Siwalima Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-3.713437,128.152938,Museum Siwalima,asia/indonesia/maluku/ambon/siwalima_museum,0.533,2.084,3.466,has_external_url,https://ambon.go.id/museum-siwalima/,https://en.wikivoyage.org/wiki/Ambon,Duplicate of existing POI Museum Siwalima under the same Ambon destination.
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,see,Wat Phra Buddha Srithep Phetchabun Johor Bahru,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,1.578493,103.751999,Sultan Abu Bakar State Mosque,asia/malaysia/johorbahru/sultan_abu_bakar_state_mosque,0.293,13.51,13.453,has_external_url,https://www.facebook.com/watphrabuddha/,https://en.wikivoyage.org/wiki/Johor_Bahru,Weakly corroborated temple listing far from central Johor Bahru; does not clearly clear score 6 as a city POI.
asia/china/shandong_province/qingdao,Qingdao,Qingdao,12,108,see,Qingdao Eastern Bear Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.097,120.487,Qingdao Aquarium,asia/china/shandong_province/qingdao/qingdao_aquarium,0.537,14.288,10.392,has_external_url,https://jingdian.juyoufuli.com/scenics/53669,https://en.wikivoyage.org/wiki/Qingdao,Weak and poorly corroborated attraction with low confidence from the supplied source; not strong enough to add.
northamerica/unitedstates/florida/pensacola_beach,Pensacola Beach,Pensacola Beach,2,30,see,1304 Panferio Dr.,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,30.34068,-87.10309,Gulf Islands National Seashore,northamerica/unitedstates/florida/pensacola_beach/gulf_islands_national_seashore,0.304,3.387,3.154,has_external_url,https://thefuturohouse.com/Futuro-Gulf-Breeze-Florida-USA.html,https://en.wikivoyage.org/wiki/Pensacola_Beach,Private-address Futuro house listing is too vague and intrusive for a POI page.
northamerica/unitedstates/california/longbeach,Long Beach,Long Beach,10,97,do,Long Beach State Athletics,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,33.7862,-118.1144,Earl Burns Miller Japanese Garden,northamerica/unitedstates/california/longbeach/earl_burns_miller_japanese_garden,0.481,0.519,7.387,has_external_url,http://www.longbeachstate.com/,https://en.wikivoyage.org/wiki/Long_Beach,Athletics department listing is not a specific visitor attraction or stable POI.
