world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/netherlands/heerlen,Heerlen,Heerlen,4,69,see,Park Meezenbroek,0.89,candidate,has coordinates; has description; high-value type; strong travel term,50.899599,5.984861,Thermenmuseum,europe/netherlands/heerlen/thermenmuseum,0.345,1.347,2.466,needs_external_source,,https://en.wikivoyage.org/wiki/Heerlen,Rejected as a neighbourhood/local park with limited travel value for Heerlen.
europe/macedonia/kicevo,Kičevo,Kičevo,4,32,see,Church of Saint Nicholas,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.416242,21.069897,Kičevo Monastery,europe/macedonia/kicevo/kicevo_monastery,0.25,10.725,13.868,needs_external_source,,https://en.wikivoyage.org/wiki/Ki%C4%8Devo,Rejected as too far from Kicevo and weakly attached to the destination; existing Kicevo Monastery already covers the stronger excursion.
europe/finland/rovaniemi,Rovaniemi,Rovaniemi,8,183,see,Kirkkolampi Arboretum,0.89,candidate,has coordinates; has description; high-value type; strong travel term,66.493,25.7276,Ounasjoki River,europe/finland/rovaniemi/ounasjoki_river,0.346,0.654,1.07,needs_external_source,,https://en.wikivoyage.org/wiki/Rovaniemi,"Rejected as a small arboretum/local nature lead, weaker than existing Rovaniemi nature POIs."
europe/hungary/esztergom,Esztergom,Esztergom,6,86,see,Saint Anne (Downtown) Franciscan church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.79051,18.7398,Christian Museum,europe/hungary/esztergom/christian_museum,0.318,0.862,0.536,needs_external_source,,https://en.wikivoyage.org/wiki/Esztergom,Rejected as duplicate/alias of existing Church of Saint Anne POI under Esztergom.
asia/china/hubei/enshi,Enshi,Enshi,4,42,do,Phoenix Mountain National Forest Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,30.28135,109.489474,Enshi Grand Canyon,asia/china/hubei/enshi/enshi_grand_canyon,0.364,15.869,1.024,needs_external_source,,https://en.wikivoyage.org/wiki/Enshi,Rejected as too far from Enshi city for a high-confidence city POI; likely belongs to a separate park/feature context.
asia/china/shandong_province/taian,Tai'an,Tai'an,14,35,see,Daicong Gateway,0.89,candidate,has coordinates; has description; high-value type; strong travel term,36.2002,117.1245,Red Gate,asia/china/shandong_province/taian/red_gate,0.522,3.214,3.909,needs_external_source,,https://en.wikivoyage.org/wiki/Tai%27an,Rejected as low-confidence/uncorroborated Mount Tai gateway lead and too close conceptually to existing Mount Tai/Red Gate coverage.
europe/azerbaijan/saki,Sheki,Sheki,1,30,see,Juma Mosque,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.20252,47.18118,Eating Out,europe/azerbaijan/saki/eating_out,0.201,0.799,0.951,needs_external_source,,https://en.wikivoyage.org/wiki/Sheki,Rejected as a local mosque lead with insufficient distinct travel value and weak corroboration for Saki.
northamerica/unitedstates/montana/bozeman,Bozeman,Bozeman,7,37,see,Planet Bronze Art Gallery,0.89,candidate,has coordinates; has description; high-value type; strong travel term,45.688768,-111.044276,Montana Ale Works,northamerica/unitedstates/montana/bozeman/montana_ale_works,0.333,1.238,1.039,needs_external_source,,https://en.wikivoyage.org/wiki/Bozeman,Rejected as a commercial gallery/local business rather than a durable see/do attraction for Bozeman.
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Temple of Svaty Apostola Andriia,0.89,candidate,has coordinates; has description; high-value type; strong travel term,49.85746,24.0123,Gasova Lampa,europe/ukraine/lviv/gasova_lampa,0.318,2.105,2.207,needs_external_source,,https://en.wikivoyage.org/wiki/Lviv,Rejected as a church lead already conceptually covered by stronger Lviv church POIs and not distinct enough for another POI.
asia/india/karnataka/udupi,Udupi,Udupi,0,41,see,Pajaka Kshetra,0.89,candidate,has coordinates; has description; high-value type; strong travel term,13.2715,74.7921,,,0.0,,9.425,needs_external_source,,https://en.wikivoyage.org/wiki/Udupi,Rejected as outside Udupi city and better treated as a separate pilgrimage village context than a city POI.
asia/southkorea/suwon,Suwon,Suwon,6,131,see,Hangmijeong,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.27455,126.986412,Hwaseong Fortress,asia/southkorea/suwon/hwaseong_fortress_1,0.429,3.948,3.139,needs_external_source,,https://en.wikivoyage.org/wiki/Suwon,Rejected as likely duplicate/alias of existing Banghwasulyujeong/Hwaseong-area pavilion coverage in Suwon.
