world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
africa/morocco/tangier,Tangier,Tangier,31,50,do,Tanjazz,0.59,candidate,has description; high-value type; has external URL,,,Dean's Bar,africa/morocco/tangier/deans_bar,0.353,,,missing_coordinates; has_external_url,http://www.tanjazz.org/,https://en.wikivoyage.org/wiki/Tangier,event-only music festival; not a permanent POI and no coordinates in the lead
europe/norway/tromso,Tromsø,Tromsø,8,63,do,Lyngsfjord Adventure,0.59,candidate,has description; high-value type; has external URL,,,Nordnorsk Kunstmuseum,europe/norway/tromso/nordnorsk_kunstmuseum,0.341,,,missing_coordinates; has_external_url,http://www.lyngsfjord.com/,https://en.wikivoyage.org/wiki/Troms%C3%B8,commercial tour operator rather than a durable Tromso POI
northamerica/canada/manitoba/churchill,Churchill,Churchill,8,32,see,Canada Post,0.59,candidate,has description; high-value type; has external URL,,,Cape Merry,northamerica/canada/manitoba/churchill/cape_merry,0.286,,,missing_coordinates; has_external_url,http://www.canadapost.ca/cpotools/apps/fpo/personal/findPostOfficeDetail?outletId=0000510920,https://en.wikivoyage.org/wiki/Churchill,"post office service, not a travel-worthy POI"
australiaandpacific/australia/newsouthwales/byronbay,Byron Bay,Byron Bay,7,35,do,Schoolies,0.59,candidate,has description; high-value type; has external URL,,,Cape Byron Lighthouse,australiaandpacific/australia/newsouthwales/byronbay/cape_byron_lighthouse,0.333,,,missing_coordinates; has_external_url,http://www.byronbayschoolies.com.au/,https://en.wikivoyage.org/wiki/Byron_Bay,event/seasonal youth travel programme rather than a durable Byron Bay POI
northamerica/unitedstates/oregon/portland,Portland,Portland (Oregon),58,54,see,Tillamook Transportation District Rt #5,0.59,candidate,has description; high-value type; has external URL,,,Hawthorne District,northamerica/unitedstates/oregon/portland/hawthorne_district,0.5,,,missing_coordinates; has_external_url,https://nwconnector.org/routes/coastliner-tillamook-portland/,https://en.wikivoyage.org/wiki/Portland_%28Oregon%29,"transport route only, not a POI"
northamerica/canada/ontario/toronto,Toronto,Toronto,48,131,see,Propair,0.59,candidate,has description; high-value type; has external URL,,,Spadina (old Chinatown),northamerica/canada/ontario/toronto/spadina_old_china,0.429,,,missing_coordinates; has_external_url,https://propair.ca/en/,https://en.wikivoyage.org/wiki/Toronto,"airline/transport operator, not a Toronto POI"
northamerica/unitedstates/arkansas/fortsmith,Fort Smith,Fort Smith,6,28,do,Bowling World,0.59,candidate,has description; high-value type; has external URL,,,Belle Grove Historic District,northamerica/unitedstates/arkansas/fortsmith/belle_grove_historic_district,0.286,,,missing_coordinates; has_external_url,http://www.bowlingworldonline.com/,https://en.wikivoyage.org/wiki/Fort_Smith,ordinary local bowling alley below the POI threshold
europe/austria/vienna,Vienna,Vienna,67,134,see,Ecolines,0.59,candidate,has description; high-value type; has external URL,,,Plague Column,europe/austria/vienna/plague_column,0.476,,,missing_coordinates; has_external_url,http://www.ecolines.net/,https://en.wikivoyage.org/wiki/Vienna,"transport operator, not a Vienna POI"
northamerica/unitedstates/florida/keywest,Key West,Key West,10,59,do,Gay Spring Break,0.59,candidate,has description; high-value type; has external URL,,,Sloppy Joe's Bar,northamerica/unitedstates/florida/keywest/sloppy_joes,0.375,,,missing_coordinates; has_external_url,http://www.gayspringbreakkeywest.com/,https://en.wikivoyage.org/wiki/Key_West,event-only listing without durable POI value
africa/tanzania/daressalaam,Dar es Salaam,Dar es Salaam,38,48,see,Auric Air,0.59,candidate,has description; high-value type; has external URL,,,Kariakoo,africa/tanzania/daressalaam/kariakoo,0.471,,,missing_coordinates; has_external_url,http://auricair.com,https://en.wikivoyage.org/wiki/Dar_es_Salaam,"airline/transport operator, not a Dar es Salaam POI"
