world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/switzerland/lausanne,Lausanne,Lausanne,14,82,see,Centre Médical de Vidy,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.51826,6.60042,Château Saint-Maire,europe/switzerland/lausanne/chateau_saint_maire,0.421,2.734,2.501,has_external_url,http://www.vidymed.ch/,https://en.wikivoyage.org/wiki/Lausanne,Medical centre is a practical service and not a travel POI.
australiaandpacific/newzealand/canterbury/christchurch,Christchurch,Christchurch,13,85,see,24 Hour Surgery,0.89,candidate,has coordinates; has description; high-value type; has external URL,-43.5216,172.6416,Christ Church Cathedral,australiaandpacific/newzealand/canterbury/christchurch/christ_church_cathedral,0.316,1.109,1.246,has_external_url,https://www.24hoursurgery.co.nz,https://en.wikivoyage.org/wiki/Christchurch,Medical service is not a see/do attraction.
europe/germany/mecklenburgwesternpomerania/rugen,Rügen,Rügen,27,12,do,Horseback riding,0.89,candidate,has coordinates; has description; high-value type; has external URL,54.5012,13.3409,Jaromarsburg,europe/germany/mecklenburgwesternpomerania/rugen/jaromarsburg,0.429,20.461,6.18,has_external_url,http://www.wanderreiten-auf-ruegen.de/,https://en.wikivoyage.org/wiki/R%C3%BCgen,Generic riding operator lead on Rugen; too vague and operator-like for a POI.
europe/netherlands/heerlen,Heerlen,Heerlen,4,69,do,Bowling & Partyhoeve De Aar,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.879203,5.972595,Molenberg Mining Colony,europe/netherlands/heerlen/molenberg,0.286,1.713,0.653,has_external_url,http://www.hoevedeaar.nl/,https://en.wikivoyage.org/wiki/Heerlen,Bowling/party venue is generic local entertainment below Heerlen's travel threshold.
europe/unitedkingdom/england/manchester_liverpool_and_north_west/liverpool,Liverpool,Liverpool,52,182,do,The Tung Auditorium,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.40306,-2.96124,The Art School,europe/unitedkingdom/england/manchester_liverpool_and_north_west/liverpool/the_art_school,0.54,0.46,2.098,has_external_url,https://www.thetungauditorium.com/,https://en.wikivoyage.org/wiki/Liverpool,University auditorium is event-dependent and below Liverpool's very high POI threshold.
asia/indonesia/bali/nusapenida,Nusa Penida,Nusa Penida,5,31,do,Octopus Dive,0.89,candidate,has coordinates; has description; high-value type; has external URL,-8.675236894514278,115.5120420358534,Crystal Bay,asia/indonesia/bali/nusapenida/crystal_bay,0.261,8.659,5.85,has_external_url,https://octopusdivepenida.com,https://en.wikivoyage.org/wiki/Nusa_Penida,Dive shop/operator is not a fixed attraction and Nusa Penida diving is better handled as activity context.
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/exeter,Exeter,Exeter,6,59,do,Odeon,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.72859,-3.522185,Underground Passages,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/exeter/underground_passages,0.436,0.564,0.47,has_external_url,http://www.odeon.co.uk/cinemas/exeter/90/,https://en.wikivoyage.org/wiki/Exeter,Multiplex cinema is generic local entertainment.
northamerica/unitedstates/tennessee/nashville,Nashville,Nashville,60,113,do,Helistar Aviation,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.177613,-86.882707,Exit/In,northamerica/unitedstates/tennessee/nashville/exit_in,0.5,8.045,9.88,has_external_url,http://flyhelistar.com,https://en.wikivoyage.org/wiki/Nashville,Commercial helicopter-tour operator rather than a stable Nashville POI.
asia/indonesia/java/bogor,Bogor,Bogor,6,30,do,Fishing Valley Bogor,0.89,candidate,has coordinates; has description; high-value type; has external URL,-6.53571,106.80536,Bogor Palace (Istana Bogor),asia/indonesia/java/bogor/bogor_palace,0.312,6.983,6.807,has_external_url,http://www.fishingvalley.net,https://en.wikivoyage.org/wiki/Bogor,Fishing/restaurant recreation complex is below Bogor's travel POI threshold.
europe/spain/blanes,Blanes,Blanes,4,57,do,Dofijet Ferry S'Abanell,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.664913,2.784861,International Fireworks Competition,europe/spain/blanes/fireworks_competition,0.276,1.168,1.379,has_external_url,http://www.dofijetboats.com/,https://en.wikivoyage.org/wiki/Blanes,"Ferry operator is transport infrastructure, not a see/do POI."
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,South Africa,0.89,candidate,has coordinates; has description; high-value type; has external URL,22.3233795,91.8095405,Commonwealth War Cemetery,asia/bangladesh/chittagong/commonwealth_war_cemetery,0.378,2.685,2.81,has_external_url,http://www.dirco.gov.za/foreign/sa_abroad/sab.htm,https://en.wikivoyage.org/wiki/Chittagong,"Consulate/practical office listing, not a travel attraction."
northamerica/unitedstates/michigan/annarbor,Ann Arbor,Ann Arbor,18,178,see,Google,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.30634,-83.71392,Middlesex,northamerica/unitedstates/michigan/annarbor/middlesex,0.267,,3.972,has_external_url,https://www.google.com/,https://en.wikivoyage.org/wiki/Ann_Arbor,Corporate office is not a visitor-facing Ann Arbor POI.
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,do,Petit Climbing Centre,0.89,candidate,has coordinates; has description; high-value type; has external URL,1.525295,103.80129,KSL City Shopping Mall,asia/malaysia/johorbahru/ksl_city_shopping,0.326,8.531,8.486,has_external_url,https://www.facebook.com/petit.climbingcenter/,https://en.wikivoyage.org/wiki/Johor_Bahru,Indoor climbing gym is local recreation below Johor Bahru's POI threshold.
northamerica/unitedstates/newyorkstate/syracuse,Syracuse,Syracuse (New York),11,70,do,St. Joseph's Health Amphitheater at Lakeview,0.89,candidate,has coordinates; has description; high-value type; has external URL,43.08824,-76.22246,Landmark Theatre,northamerica/unitedstates/newyorkstate/syracuse/landmark_theatre,0.339,7.268,7.553,has_external_url,https://sjhamphitheater.com/,https://en.wikivoyage.org/wiki/Syracuse_%28New_York%29,Amphitheater is event-dependent and below Syracuse's durable POI threshold.
northamerica/canada/britishcolumbia/golden,Golden,Golden (British Columbia),9,35,do,Wet N Wild Adventures,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.302714,-116.947872,Columbia Wetlands,northamerica/canada/britishcolumbia/golden/columbia_wetlands,0.368,17.128,1.206,has_external_url,https://www.wetnwild.bc.ca/,https://en.wikivoyage.org/wiki/Golden_%28British_Columbia%29,Rafting operator overlaps existing Kicking Horse River Rafting coverage.
asia/china/shandong_province/qufu,Qufu,Qufu,9,14,see,Zhishenglin Archway,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.61146,116.99118,Temple of Yan Hui,asia/china/shandong_province/qufu/temple_of_yan_hui,0.278,1.208,1.859,has_external_url,https://w.wiki/GWjo,https://en.wikivoyage.org/wiki/Qufu,Minor archway lead overlaps the same Qufu ceremonial landscape as the accepted Wangu Changchun Archway.
australiaandpacific/australia/victoria/shepparton,Shepparton,Shepparton,8,8,do,Kids Town,0.89,candidate,has coordinates; has description; high-value type; has external URL,-36.3859,145.3813,Café Mon Ami,australiaandpacific/australia/victoria/shepparton/cafe_mon_ami,0.3,1.764,1.604,has_external_url,http://kidstown.org.au/aboutkidstown/,https://en.wikivoyage.org/wiki/Shepparton,Children's playground is local family infrastructure below Shepparton's travel threshold.
northamerica/guatemala/antiguaguatemala,Antigua Guatemala,Antigua Guatemala,16,66,see,Centro Lingüístico La Unión,0.89,candidate,has coordinates; has description; high-value type; has external URL,14.554808,-90.729531,Palacio de los Capitanes Generales,northamerica/guatemala/antiguaguatemala/palacio_de_los_capitanes,0.519,0.481,0.504,has_external_url,http://www.launion.edu.gt,https://en.wikivoyage.org/wiki/Antigua_Guatemala,"Language school is a service/business, not a visitor attraction."
australiaandpacific/australia/tasmania/hobart,Hobart,Hobart,57,83,do,Moo Brew,0.89,candidate,has coordinates; has description; high-value type; has external URL,-42.73421,147.24741,Cascade Brewery,australiaandpacific/australia/tasmania/hobart/cascade_brewery,0.435,19.155,17.686,has_external_url,http://moobrew.com.au/,https://en.wikivoyage.org/wiki/Hobart,Brewery is far from Hobart and weaker than the city's existing POI lineup as a standalone listing.
northamerica/unitedstates/washington/bellingham,Bellingham,Bellingham (Washington),17,65,see,St. Joseph Medical Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.7734,-122.4737,SPARK Museum of Electrical Invention,northamerica/unitedstates/washington/bellingham/spark_museum,0.433,2.488,2.146,has_external_url,https://www.peacehealth.org/hospitals/st-joseph-medical-center,https://en.wikivoyage.org/wiki/Bellingham_%28Washington%29,"Hospital is a practical service, not a travel POI."
europe/unitedkingdom/england/south_east/canterbury,Canterbury,Canterbury (England),14,57,do,Kent CCC,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.2675,1.0917,Canterbury Castle,europe/unitedkingdom/england/south_east/canterbury/canterbury_castle,0.32,1.497,1.605,has_external_url,https://www.kentcricket.co.uk/,https://en.wikivoyage.org/wiki/Canterbury_%28England%29,Cricket ground/team listing is schedule-dependent and below Canterbury's POI threshold.
