world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/vietnam/phuquoc,Phu Quoc,Phu Quoc,9,28,do,Sunworld Hon Thom Water Park,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,9.95576421236496,104.01609811288243,Phu Quoc National Park,asia/vietnam/phuquoc/phu_quoc_national_park,0.44,41.69,37.298,has_external_url; day_trip_review,https://honthom.sunworld.vn/,https://en.wikivoyage.org/wiki/Phu_Quoc,Commercial theme/water park far from Phu Quoc core; below high-confidence travel POI threshold.
asia/china/hubei/shiyan,Shiyan,Shiyan,3,10,see,Purple Cloud Temple,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,32.42674853,111.0230657,Shiyan People's Park and Qinba Mountains View,asia/china/hubei/shiyan/shiyan_city_park,0.281,30.793,31.062,has_external_url; day_trip_review,http://ly.wudangshan.gov.cn/bdhxjq_33635/201701/t20170123_996410.shtml,https://en.wikivoyage.org/wiki/Shiyan,Duplicate/alias of existing Zixiao Palace (Purple Cloud Temple) under Wudang Mountains.
southamerica/argentina/resistencia,Resistencia,Resistencia,10,6,see,Intercultural 2 De Febrero Park/Paseo Costanero,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-27.43742,-58.98131,Parque 2 de Febrero,southamerica/argentina/resistencia/parque_2_de_febrero,0.367,2.355,27.988,has_external_url; day_trip_review,http://resistencia.gob.ar/,https://en.wikivoyage.org/wiki/Resistencia,Likely duplicate/overlap with existing Parque 2 de Febrero coverage in Resistencia.
northamerica/unitedstates/california/big_sur,Big Sur,Big Sur,0,22,see,Garrapata State Park,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.47,-121.9,,,0.0,,47.114,has_external_url; day_trip_review,http://www.parks.ca.gov/?page_id=579,https://en.wikivoyage.org/wiki/Big_Sur,Duplicate of existing Garrapata State Park under the canonical Monterey/Big Sur path.
asia/southkorea/gyeongju,Gyeongju,Gyeongju,18,80,see,Songdae horse lighthouse,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.80825,129.51073,Cheomseongdae Observatory,asia/southkorea/gyeongju/cheomseongdae,0.531,26.467,26.331,has_external_url; day_trip_review,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b482704a-646d-46c8-baab-69ad9dba8e18&utm_source=googlemap,https://en.wikivoyage.org/wiki/Gyeongju,Small distant lighthouse/photo stop; below threshold for Gyeongju.
europe/denmark/koge,Køge,Køge,9,39,see,Industrial Port,0.81,candidate,has coordinates; high-value type; has external URL,55.4556,12.1944,Køge Huskors — The Witch Trial Site,europe/denmark/koge/koge-huskors,0.409,0.75,0.794,has_external_url,http://www.koegehavn.dk,https://en.wikivoyage.org/wiki/K%C3%B8ge,"Working port/infrastructure, not a visitor POI."
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,Czech Republic,0.81,candidate,has coordinates; high-value type; has external URL,-7.276646,112.690999,Hotel Majapahit,asia/indonesia/java/surabaya/hotel_majapahit,0.276,5.703,6.167,has_external_url,https://www.mzv.cz/jakarta/en/about_the_embassy/honorary_consul/index.html,https://en.wikivoyage.org/wiki/Surabaya,"Consulate/embassy listing, not a travel POI."
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/barnstaple,Barnstaple,Barnstaple,6,18,do,Lets Go,0.81,candidate,has coordinates; high-value type; has external URL,51.0857653,-4.0782852,St Peter's Church,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/barnstaple/st_peters_church,0.333,1.451,1.349,has_external_url,https://letsgobarnstaple.com/,https://en.wikivoyage.org/wiki/Barnstaple,Ordinary commercial entertainment operator; below travel POI threshold.
europe/germany/berlin,Berlin,Berlin,161,123,see,Cuba (Kuba),0.81,candidate,has coordinates; high-value type; has external URL,52.55626,13.41094,Milchbar,europe/germany/berlin/milchbar,0.5,6.489,4.453,has_external_url,http://www.cubadiplomatica.cu/alemania/EN/Home.aspx,https://en.wikivoyage.org/wiki/Berlin,"Embassy listing, not a travel POI."
asia/iran/tehran,Tehran,Tehran,44,119,see,Ukraine,0.81,candidate,has coordinates; high-value type; has external URL,35.776708,51.36017,Restaurante Iran (Lalezar),asia/iran/tehran/restaurant_iran,0.435,9.91,10.081,has_external_url,http://iran.mfa.gov.ua,https://en.wikivoyage.org/wiki/Tehran,"Embassy listing, not a travel POI."
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Nepal,0.81,candidate,has coordinates; high-value type; has external URL,13.728567,100.595196,Grand Palace,asia/thailand/bangkok/grand_palace,0.471,11.395,10.549,has_external_url,https://th.nepalembassy.gov.np/,https://en.wikivoyage.org/wiki/Bangkok,"Embassy listing, not a travel POI."
northamerica/unitedstates/california/chulavista,Chula Vista,Chula Vista,15,37,do,Sky Zone San Diego,0.81,candidate,has coordinates; high-value type; has external URL,32.6539,-116.9547,San Diego Country Club,northamerica/unitedstates/california/chulavista/san_diego_country_club,0.45,10.695,12.222,has_external_url,http://www.skyzone.com/sandiego,https://en.wikivoyage.org/wiki/Chula_Vista,Ordinary trampoline-park chain; below travel POI threshold.
northamerica/unitedstates/colorado/fortcollins,Fort Collins,Fort Collins,8,81,see,Center for Fine Art Photography,0.81,candidate,has coordinates; high-value type; has external URL,40.59054702486382,-105.0819643725514,Old Town Fort Collins,northamerica/unitedstates/colorado/fortcollins/old_town,0.332,0.668,0.562,has_external_url,https://c4fap.org/,https://en.wikivoyage.org/wiki/Fort_Collins,Specialist gallery with unclear current visitor value; below high-confidence threshold for Fort Collins.
northamerica/unitedstates/california/orangecounty/lagunaniguel,Laguna Niguel,Laguna Niguel,4,9,see,Laguna Niguel/Mission Viejo Metrolink Station,0.81,candidate,has coordinates; high-value type; has external URL,33.553457,-117.67407,Laguna Niguel Regional Park and Lake,northamerica/unitedstates/california/orangecounty/lagunaniguel/laguna_niguel_regional_park,0.543,3.121,4.632,has_external_url,https://metrolinktrains.com/rider-info/general-info/stations/laguna-niguelmission-viejo/,https://en.wikivoyage.org/wiki/Laguna_Niguel,"Transport station, not a things-to-do POI."
northamerica/unitedstates/northcarolina/durham,Durham,Durham (North Carolina),19,50,do,Sky Zone Durham,0.81,candidate,has coordinates; high-value type; has external URL,36.0196,-78.9135,Sarah P. Duke Gardens,northamerica/unitedstates/northcarolina/durham/duke_gardens,0.343,2.745,2.76,has_external_url,http://www.skyzone.com/durham,https://en.wikivoyage.org/wiki/Durham_%28North_Carolina%29,Ordinary trampoline-park chain; below travel POI threshold.
northamerica/unitedstates/alaska/anchorage,Anchorage,Anchorage,23,84,see,Czech Republic (Honorary),0.81,candidate,has coordinates; high-value type; has external URL,61.21448,-149.91116,Delaney Park Strip,northamerica/unitedstates/alaska/anchorage/delaney_park_strip,0.477,0.523,0.894,has_external_url,https://www.embassypages.com/czechrepublic-consulategeneral-anchorage-unitedstates,https://en.wikivoyage.org/wiki/Anchorage,"Honorary consulate listing, not a travel POI."
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,New Zealand,0.81,candidate,has coordinates; high-value type; has external URL,-7.279821,112.741856,Tugu Pahlawan (Heroes Monument),asia/indonesia/java/surabaya/tugu_pahlawan,0.417,3.78,3.754,has_external_url,https://www.mfat.govt.nz/en/countries-and-regions/south-east-asia/indonesia/,https://en.wikivoyage.org/wiki/Surabaya,"Consular listing, not a travel POI."
northamerica/canada/ontario/sarnia,Sarnia,Sarnia,7,24,see,Lambton College,0.81,candidate,has coordinates; high-value type; has external URL,42.980525,-82.348586,Blue Water Bridge,northamerica/canada/ontario/sarnia/blue_water_bridge,0.312,6.514,4.522,has_external_url,https://www.lambtoncollege.ca/,https://en.wikivoyage.org/wiki/Sarnia,"College campus, not a visitor POI."
northamerica/unitedstates/florida/sarasota,Sarasota,Sarasota,12,41,do,Sky Zone Sarasota,0.81,candidate,has coordinates; high-value type; has external URL,27.3009,-82.4454,St. Armands Circle,northamerica/unitedstates/florida/sarasota/st_armands_circle,0.353,13.07,9.306,has_external_url,https://www.skyzone.com/sarasota,https://en.wikivoyage.org/wiki/Sarasota,Ordinary trampoline-park chain; below travel POI threshold.
europe/croatia/krka_national_park_1,Krka National Park,Krka National Park,0,24,see,Roški slap,0.81,candidate,has coordinates; high-value type; has external URL,43.907895,15.977758,,,0.0,,1.227,has_external_url,http://www.npkrka.hr/stranice/roski-slap/18/en.html,https://en.wikivoyage.org/wiki/Krka_National_Park,Duplicate of existing Roški slap POI under Krka National Park.
europe/armenia/yerevan,Yerevan,Yerevan,53,133,see,Artsakh / Nagorno-Karabakh,0.81,candidate,has coordinates; high-value type; has external URL,40.204647,44.512773,Charles Aznavour Square,europe/armenia/yerevan/charles_aznavour_square,0.468,2.568,2.995,has_external_url,http://www.nkr.am/,https://en.wikivoyage.org/wiki/Yerevan,"Representative/embassy-style listing, not a travel POI."
northamerica/unitedstates/florida/lake_wales,Lake Wales,Lake Wales,4,40,see,Lake Wales Arts Center,0.81,candidate,has coordinates; high-value type; has external URL,27.894099,-81.565234,Dixie Walesbilt Hotel,northamerica/unitedstates/florida/lake_wales/dixie_walesbilt_hotel,0.512,2.584,2.189,has_external_url,http://www.lakewalesartscouncil.org,https://en.wikivoyage.org/wiki/Lake_Wales,Local arts venue below high-confidence travel POI threshold.
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,do,"Extreme Slid Through Ropeway – ""Hawk""",0.81,candidate,has coordinates; high-value type; has external URL,48.398,21.636,Magas-hegy Chairlift,europe/hungary/satoraljaujhely/magas_hegy,0.465,0.535,1.503,has_external_url,http://www.zemplenkalandpark.hu/elmenyelemek/hegyteto/extrem-atcsuszo-palya-solyom/,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely,Single commercial adventure-park ride; too narrow as a standalone POI.
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Mongolia,0.81,candidate,has coordinates; high-value type; has external URL,13.7411,100.5487,Thongyoy Cafe,asia/thailand/bangkok/ari_thongyoy,0.476,4.567,5.34,has_external_url,https://bangkok.embassy.mn,https://en.wikivoyage.org/wiki/Bangkok,"Embassy listing, not a travel POI."
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Oman,0.81,candidate,has coordinates; high-value type; has external URL,13.723443,100.532253,Soi Nana,asia/thailand/bangkok/soi_nana_chinatown,0.5,2.628,4.916,has_external_url,https://www.fm.gov.om/bangkok/,https://en.wikivoyage.org/wiki/Bangkok,"Embassy listing, not a travel POI."
northamerica/canada/britishcolumbia/golden,Golden,Golden (British Columbia),9,35,do,Alpine Rafting,0.81,candidate,has coordinates; high-value type; has external URL,51.302714,-116.947872,Kicking Horse River Rafting,northamerica/canada/britishcolumbia/golden/kicking_horse_river_rafting,0.537,2.481,1.206,has_external_url,https://alpinerafting.com/,https://en.wikivoyage.org/wiki/Golden_%28British_Columbia%29,Commercial rafting operator and overlaps existing Kicking Horse rafting coverage.
europe/denmark/copenhagen,Copenhagen,Copenhagen,101,98,see,Pakistan,0.81,candidate,has coordinates; high-value type; has external URL,55.73892,12.5576,Parken Stadium,europe/denmark/copenhagen/parken_stadium,0.545,4.152,7.017,has_external_url,http://pakistanembassy.dk,https://en.wikivoyage.org/wiki/Copenhagen,"Embassy listing, not a travel POI."
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,do,Wake Zone Stawicki,0.81,candidate,has coordinates; high-value type; has external URL,50.27396956989888,19.111384049344096,Lake Balaton,europe/poland/sosnowiec/lake_balaton,0.4,3.476,7.413,has_external_url,https://wake-zone.pl/,https://en.wikivoyage.org/wiki/Sosnowiec,Commercial wake-park operator; below high-confidence travel POI threshold.
