world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
southamerica/peru/lima,Lima,Lima,64,51,see,Paraguay,0.51,candidate,high-value type; has external URL,,,Plaza Mayor,southamerica/peru/lima/plaza_mayor,0.526,,,missing_coordinates; has_external_url,http://www.embajadadelparaguayenperu.org/web/index.html,https://en.wikivoyage.org/wiki/Lima,candidate score 0.51 is below the 6.0 POI threshold
europe/norway/oslo,Oslo,Oslo,26,88,see,Denmark,0.51,candidate,high-value type; has external URL,,,Vigeland Park (Frognerparken),europe/norway/oslo/the_vigeland_park,0.5,,,missing_coordinates; has_external_url,http://norge.um.dk/,https://en.wikivoyage.org/wiki/Oslo,candidate score 0.51 is below the 6.0 POI threshold
europe/poland/lodz,Łódź,Łódź,7,114,see,Usługi Pralnicze S.C.,0.51,candidate,high-value type; has external URL,,,Izrael Poznański Palace,europe/poland/lodz/izreal_poznaski_palace,0.372,,,missing_coordinates; has_external_url,http://www.pralnia.go3.pl/,https://en.wikivoyage.org/wiki/%C5%81%C3%B3d%C5%BA,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Central African Republic,0.51,candidate,high-value type; has external URL,,,National Air and Space Museum,northamerica/unitedstates/washingtondc/national_air_and_s,0.453,,,missing_coordinates; has_external_url,https://www.usrcaembassy.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/texas/houston,Houston,Houston,7,75,see,Chile,0.51,candidate,high-value type; has external URL,,,Menil Collection,northamerica/unitedstates/texas/houston/menil_collection,0.286,,,missing_coordinates; has_external_url,http://chile.gob.cl/houston/en/,https://en.wikivoyage.org/wiki/Houston,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/oklahoma/oklahomacity,Oklahoma City,Oklahoma City,47,11,see,Mexico,0.51,candidate,high-value type; has external URL,,,American Banjo Museum,northamerica/unitedstates/oklahoma/oklahomacity/american_banjo_museum,0.37,,,missing_coordinates; has_external_url,https://consulmex.sre.gob.mx/oklahoma/index.php/el-consulado,https://en.wikivoyage.org/wiki/Oklahoma_City,candidate score 0.51 is below the 6.0 POI threshold
europe/france/east/alsace/strasbourg,Strasbourg,Strasbourg,15,55,see,Serbia,0.51,candidate,high-value type; has external URL,,,Musée des Beaux-Arts,europe/france/east/alsace/strasbourg/musee_des_beaux_arts,0.364,,,missing_coordinates; has_external_url,http://strasbourg.mfa.gov.rs,https://en.wikivoyage.org/wiki/Strasbourg,candidate score 0.51 is below the 6.0 POI threshold
europe/norway/oslo,Oslo,Oslo,26,88,see,Morocco,0.51,candidate,high-value type; has external URL,,,Royal Palace,europe/norway/oslo/royalpalace,0.316,,,missing_coordinates; has_external_url,https://www.embassypages.com/missions/embassy15774/,https://en.wikivoyage.org/wiki/Oslo,candidate score 0.51 is below the 6.0 POI threshold
asia/thailand/pattaya,Pattaya,Pattaya,9,124,do,Seafari (PADI 5 Star IDC Center),0.51,candidate,high-value type; has external URL,,,Sanctuary of Truth,asia/thailand/pattaya/sanctuary_of_truth,0.32,,,missing_coordinates; has_external_url,https://seafari.co.th,https://en.wikivoyage.org/wiki/Pattaya,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Uruguay,0.51,candidate,high-value type; has external URL,,,Hintonburg,northamerica/canada/ontario/ottawa/hintonburg,0.353,,,missing_coordinates; has_external_url,http://www.embassyofuruguay.ca,https://en.wikivoyage.org/wiki/Ottawa,candidate score 0.51 is below the 6.0 POI threshold
europe/montenegro/podgorica,Podgorica,Podgorica,12,39,see,Romania,0.51,candidate,high-value type; has external URL,,,Gorica Hill,europe/montenegro/podgorica/gorica_hill,0.333,,,missing_coordinates; has_external_url,http://podgorica.mae.ro/en,https://en.wikivoyage.org/wiki/Podgorica,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Maldives,0.51,candidate,high-value type; has external URL,,,Madame Tussauds,europe/unitedkingdom/england/london/madame_tussauds,0.435,,,missing_coordinates; has_external_url,http://maldiveshighcommission.org,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
europe/italy/lazio/rome,Rome,Rome,144,65,see,Pakistan,0.51,candidate,high-value type; has external URL,,,Piatto Romano,europe/italy/lazio/rome/piatto_romano,0.476,,,missing_coordinates; has_external_url,http://mofa.gov.pk/italy/,https://en.wikivoyage.org/wiki/Rome,candidate score 0.51 is below the 6.0 POI threshold
asia/kazakhstan/astana,Astana,Astana,26,82,see,Romania,0.51,candidate,high-value type; has external URL,,,Right Bank,asia/kazakhstan/astana/right_bank,0.353,,,missing_coordinates; has_external_url,http://astana.mae.ro/en,https://en.wikivoyage.org/wiki/Astana,candidate score 0.51 is below the 6.0 POI threshold
southamerica/brazil/fernando_de_noronha,Fernando de Noronha,Fernando de Noronha,7,14,do,Atlantis Divers,0.51,candidate,high-value type; has external URL,,,Dois Irmãos,southamerica/brazil/fernando_de_noronha/dois_irmaos,0.462,,,missing_coordinates; has_external_url,http://www.atlantisdivers.com.br,https://en.wikivoyage.org/wiki/Fernando_de_Noronha,candidate score 0.51 is below the 6.0 POI threshold
europe/denmark/odense,Odense,Odense,21,43,see,Apoteket Ørnen,0.51,candidate,high-value type; has external URL,,,Møntergården,europe/denmark/odense/mntergrden,0.48,,,missing_coordinates; has_external_url,http://www.apoteketørnen.dk,https://en.wikivoyage.org/wiki/Odense,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/ontario/toronto,Toronto,Toronto,48,131,see,South Africa,0.51,candidate,high-value type; has external URL,,,Scotiabank Arena,northamerica/canada/ontario/toronto/scotiabank_arena,0.5,,,missing_coordinates; has_external_url,http://www.southafrica-canada.ca/,https://en.wikivoyage.org/wiki/Toronto,candidate score 0.51 is below the 6.0 POI threshold
europe/ukraine/chernihiv,Chernihiv,Chernihiv,6,39,see,Bolt,0.51,candidate,high-value type; has external URL,,,Boris and Gleb Cathedral,europe/ukraine/chernihiv/boris_and_gleb_cathedral,0.286,,,missing_coordinates; has_external_url,https://bolt.eu,https://en.wikivoyage.org/wiki/Chernihiv,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/northcarolina/charlotte,Charlotte,Charlotte,13,24,see,Honduras,0.51,candidate,high-value type; has external URL,,,South End,northamerica/unitedstates/northcarolina/charlotte/south_end,0.353,,,missing_coordinates; has_external_url,https://consuladosenusa.com/honduras/carolina-del-norte/consulado-de-honduras-en-charlotte-nc/,https://en.wikivoyage.org/wiki/Charlotte,candidate score 0.51 is below the 6.0 POI threshold
africa/southafrica/pretoria,Pretoria,Pretoria,12,120,see,Kenya,0.51,candidate,high-value type; has external URL,,,Voortrekker Monument,africa/southafrica/pretoria/voortrekker_monument,0.24,,,missing_coordinates; has_external_url,http://www.kenya.org.za,https://en.wikivoyage.org/wiki/Pretoria,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/ontario/stratford,Stratford,Stratford (Ontario),15,33,see,VIA Rail Canada,0.51,candidate,high-value type; has external URL,,,Pazzo Taverna,northamerica/canada/ontario/stratford/pazzo_taverna,0.357,,,missing_coordinates; has_external_url,https://www.viarail.ca/,https://en.wikivoyage.org/wiki/Stratford_%28Ontario%29,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Macedonia,0.51,candidate,high-value type; has external URL,,,Mangal 2,europe/unitedkingdom/england/london/mangal_2,0.471,,,missing_coordinates; has_external_url,https://www.facebook.com/MKDinUK/,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Montenegro,0.51,candidate,high-value type; has external URL,,,Bookmongers,europe/unitedkingdom/england/london/bookmongers,0.476,,,missing_coordinates; has_external_url,https://www.visit-montenegro.com/tourism/visas-and-montenegro-embassy/,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
europe/spain/madrid,Madrid,Madrid,116,94,see,Colombia,0.51,candidate,high-value type; has external URL,,,Chamberi,europe/spain/madrid/chamberi,0.5,,,missing_coordinates; has_external_url,http://espana.embajada.gov.co/,https://en.wikivoyage.org/wiki/Madrid,candidate score 0.51 is below the 6.0 POI threshold
southamerica/brazil/recife,Recife,Recife,34,154,see,Slovakia,0.51,candidate,high-value type; has external URL,,,Boa Viagem,southamerica/brazil/recife/boa_viagem,0.444,,,missing_coordinates; has_external_url,https://www.mzv.sk/web/en/consular_info/slovak_honorary_consulates_abroad/-/asset_publisher/Uazsbsq51b8l/content/konzularny-urad-recife/10182?_101_INSTANCE_Uazsbsq51b8l_redirect=%2Fweb%2Fen%2Fconsular_info%2Fslovak_honorary_consulates_abroad,https://en.wikivoyage.org/wiki/Recife,candidate score 0.51 is below the 6.0 POI threshold
europe/italy/puglia/brindisi,Brindisi,Brindisi,15,26,see,Leasys,0.51,candidate,high-value type; has external URL,,,Castello Alfonsino (Forte a Mare),europe/italy/puglia/brindisi/castello_alfonsino,0.25,,,missing_coordinates; has_external_url,https://www.leasysrent.it/auto-noleggio-brindisi-aeroporto,https://en.wikivoyage.org/wiki/Brindisi,candidate score 0.51 is below the 6.0 POI threshold
