world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/guangxi/yangshuo,Yangshuo,Yangshuo,8,70,do,Terratribes,0.59,candidate,has description; high-value type; has external URL,,,Cormorant Fishing Demonstrations,asia/china/guangxi/yangshuo/cormorant_fishing,0.279,,,missing_coordinates; has_external_url,http://www.terratribes.com,https://en.wikivoyage.org/wiki/Yangshuo,commercial tour operator rather than a durable Yangshuo POI
australiaandpacific/newzealand/canterbury/akaroa,Akaroa,Akaroa,3,12,do,Akaroa Harbour cruise (Black Cat Cruises),0.59,candidate,has description; high-value type; has external URL,,,Akaroa Waterfront,australiaandpacific/newzealand/canterbury/akaroa/akaroa_waterfront,0.474,,,missing_coordinates; has_external_url,https://blackcat.co.nz/akaroa-harbour-nature-cruise/,https://en.wikivoyage.org/wiki/Akaroa,commercial cruise operator; Akaroa harbour and wildlife experiences are already represented by stronger POIs
southamerica/ecuador/galapagosislands/theislands,The Galápagos Islands,Galapagos Islands,1,30,see,Galapagos Legend,0.59,candidate,has description; high-value type; has external URL,,,Wildlife Scuba Diving,southamerica/ecuador/galapagosislands/wildlife_scuba_div,0.108,,,missing_coordinates; has_external_url,https://gogalapagos.com/galapagos-legend/,https://en.wikivoyage.org/wiki/Galapagos_Islands,"commercial cruise vessel/operator, not a fixed Galapagos Islands POI"
europe/romania/bucharest,Bucharest,Bucharest,11,139,do,Sala Radio,0.59,candidate,has description; high-value type; has external URL,,,Village Museum,europe/romania/bucharest/village_museum,0.25,,,missing_coordinates; has_external_url,http://www.orchestreradio.ro/,https://en.wikivoyage.org/wiki/Bucharest,concert venue with limited visitor value below Bucharest POI threshold
northamerica/unitedstates/southdakota/siouxfalls,Sioux Falls,Sioux Falls,9,54,do,Sioux Falls Skyforce,0.59,candidate,has description; high-value type; has external URL,,,Falls Park,northamerica/unitedstates/southdakota/siouxfalls/falls_park,0.467,,,missing_coordinates; has_external_url,https://siouxfalls.gleague.nba.com/,https://en.wikivoyage.org/wiki/Sioux_Falls,"minor-league sports team, event-based rather than a durable Sioux Falls POI"
northamerica/canada/alberta/edmonton,Edmonton,Edmonton,32,34,see,FlixBus,0.59,candidate,has description; high-value type; has external URL,,,Four Rooms,northamerica/canada/alberta/edmonton/fourrooms,0.353,,,missing_coordinates; has_external_url,https://www.flixbus.ca/,https://en.wikivoyage.org/wiki/Edmonton,"bus operator, not an Edmonton POI"
northamerica/canada/ontario/sarnia,Sarnia,Sarnia,7,24,see,VIA Rail Canada,0.59,candidate,has description; high-value type; has external URL,,,Sarnia Bay Marina,northamerica/canada/ontario/sarnia/sarnia_bay,0.5,,,missing_coordinates; has_external_url,https://www.viarail.ca/,https://en.wikivoyage.org/wiki/Sarnia,"rail operator, not a Sarnia POI"
europe/czechrepublic/prague,Prague,Prague,58,35,do,JazzBoat,0.59,candidate,has description; high-value type; has external URL,,,Troja Chateau,europe/czechrepublic/prague/troja_chateau,0.381,,,missing_coordinates; has_external_url,http://www.jazzboat.cz,https://en.wikivoyage.org/wiki/Prague,commercial entertainment cruise operator rather than a Prague POI
northamerica/britishvirginislands/virgingorda,Virgin Gorda,Virgin Gorda,11,56,see,Seaborne Airlines,0.59,candidate,has description; high-value type; has external URL,,,Mahoe Bay,northamerica/britishvirginislands/virgingorda/mahoe_bay,0.385,,,missing_coordinates; has_external_url,http://www.seaborneairlines.com/,https://en.wikivoyage.org/wiki/Virgin_Gorda,"airline/transport operator, not a Virgin Gorda POI"
northamerica/canada/ontario/mattawa,Mattawa,Mattawa,2,13,do,Mattawa Voyageur Days Festival,0.59,candidate,has description; high-value type; has external URL,,,Mattawa River Canoe Route,northamerica/canada/ontario/mattawa/mattawa_river_canoe_route,0.436,,,missing_coordinates; has_external_url,http://www.voyageurdays.com,https://en.wikivoyage.org/wiki/Mattawa,"event-only festival, not a permanent Mattawa POI"
europe/germany/northrhinewestphalia/essen,Essen,Essen,11,74,do,Kunstverein Ruhr,0.59,candidate,has description; high-value type; has external URL,,,Slab for the Ruhr (Richard Serra),europe/germany/northrhinewestphalia/essen/slab_for_the_ruhr,0.483,,,missing_coordinates; has_external_url,http://www.kunstvereinruhr.de/,https://en.wikivoyage.org/wiki/Essen,small art association/gallery below Essen POI threshold
northamerica/canada/britishcolumbia/duncan,Duncan,Duncan (British Columbia),8,16,see,BC Transit (Cowichan Valley Regional Transit System),0.59,candidate,has description; high-value type; has external URL,,,Duncan Totem Poles,northamerica/canada/britishcolumbia/duncan/city_of_totems,0.286,,,missing_coordinates; has_external_url,https://bctransit.com/cowichan-valley/home,https://en.wikivoyage.org/wiki/Duncan_%28British_Columbia%29,"public transport operator, not a Duncan POI"
northamerica/unitedstates/alaska/fairbanks,Fairbanks,Fairbanks,17,56,do,Yukon Quest dog race,0.59,candidate,has description; high-value type; has external URL,,,Golden Heart Plaza,northamerica/unitedstates/alaska/fairbanks/golden_heart_plaza,0.368,,,missing_coordinates; has_external_url,https://www.yukonquest.com,https://en.wikivoyage.org/wiki/Fairbanks,"event-only dog race, not a permanent Fairbanks POI"
northamerica/unitedstates/massachusetts/woods_hole,Woods Hole,Woods Hole,5,16,see,Peter Pan Bus Lines,0.59,candidate,has description; high-value type; has external URL,,,Nobska Light,northamerica/unitedstates/massachusetts/woods_hole/nobska_light,0.387,,,missing_coordinates; has_external_url,http://www.peterpanbus.com,https://en.wikivoyage.org/wiki/Woods_Hole,"bus operator, not a Woods Hole POI"
europe/france/alpes/lyon,Lyon,Lyon,21,156,do,Espace Gerson,0.59,candidate,has description; high-value type; has external URL,,,Place des Terreaux,europe/france/alpes/lyon/place_des_terreaux,0.519,,,missing_coordinates; has_external_url,http://www.espacegerson.com,https://en.wikivoyage.org/wiki/Lyon,local comedy venue below Lyon POI threshold
northamerica/unitedstates/florida/st_augustine,St. Augustine,St. Augustine,15,75,do,Kingbuster Tournament,0.59,candidate,has description; high-value type; has external URL,,,St. Augustine Lighthouse,northamerica/unitedstates/florida/st_augustine/st_augustine_lighthouse,0.455,,,missing_coordinates; has_external_url,http://kingbuster.com/,https://en.wikivoyage.org/wiki/St._Augustine,"event-only fishing tournament, not a permanent St. Augustine POI"
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,do,Brighton,0.59,candidate,has description; high-value type; has external URL,,,Red Iguana,northamerica/unitedstates/utah/saltlakecity/red_iguana,0.444,,,missing_coordinates; has_external_url,http://www.brightonresort.com/,https://en.wikivoyage.org/wiki/Salt_Lake_City,commercial ski resort outside the city; existing canyon and ski POIs already cover this Salt Lake City travel value
northamerica/unitedstates/colorado/vail,Vail,Vail,12,77,do,Breckenridge Whitewater Rafting,0.59,candidate,has description; high-value type; has external URL,,,Gore Creek Trail,northamerica/unitedstates/colorado/vail/gore_creek_trail,0.34,,,missing_coordinates; has_external_url,http://www.breckenridgewhitewater.com,https://en.wikivoyage.org/wiki/Vail,"commercial rafting operator outside Vail, not a Vail POI"
