world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/heilongjiang/jiamusi,Jiamusi,Jiamusi,2,21,do,Jiamusi Kite Flying Activity,0.89,candidate,has coordinates; has description; high-value type; strong travel term,46.8118,130.3652,Sanjiangkou Wetland Park,asia/china/heilongjiang/jiamusi/sanjiangkou_wetland_park,0.269,3.753,0.411,needs_external_source,,https://en.wikivoyage.org/wiki/Jiamusi,Rejected as a generic activity or local venue rather than a durable travel-worthy POI for this destination.
northamerica/belize/corozaltown,Corozal Town,Corozal Town,4,23,see,Mangrove Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,18.39378,-88.37573,Corozal House of Culture,northamerica/belize/corozaltown/corozal_house_of_culture,0.27,2.145,2.303,needs_external_source,,https://en.wikivoyage.org/wiki/Corozal_Town,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/macedonia/kicevo,Kičevo,Kičevo,4,32,see,Church of Saint George,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.530833,20.99,Treska River Gorge,europe/macedonia/kicevo/treska_river_gorge,0.35,6.059,3.581,needs_external_source,,https://en.wikivoyage.org/wiki/Ki%C4%8Devo,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/ukraine/ivanofrankivsk,Ivano-Frankivsk,Ivano-Frankivsk,9,103,see,Christ the King Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.916689,24.733122,City Lake (Misky Stavok),europe/ukraine/ivanofrankivsk/city_lake,0.37,3.772,1.78,needs_external_source,,https://en.wikivoyage.org/wiki/Ivano-Frankivsk,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
asia/china/fujianprovince/zhangzhou,Zhangzhou,Zhangzhou,4,13,see,Stone statue of Mita Buddha in Namsan Temple,0.89,candidate,has coordinates; has description; high-value type; strong travel term,24.51,117.65,Nanshan Temple,asia/china/fujianprovince/zhangzhou/nanshan_temple,0.414,1.393,0.745,needs_external_source,,https://en.wikivoyage.org/wiki/Zhangzhou,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/armenia/vanadzor,Vanadzor,Vanadzor,7,26,see,The Prelacy of the Diocese of Gougark,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.80166,44.49475,Church of the Holy Mother of God,europe/armenia/vanadzor/church_of_the_holy_mother_of_god,0.456,1.474,1.704,needs_external_source,,https://en.wikivoyage.org/wiki/Vanadzor,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
asia/india/orissa/bhubaneswar,Bhubaneswar,Bhubaneswar,4,59,see,"Uttaresvara, Bhimesvara and Asta Shambhu Temples",0.89,candidate,has coordinates; has description; high-value type; strong travel term,20.2436653,85.8360931,Barehipani Falls,asia/india/orissa/bhubaneswar/karanjia__similip/barehipani_falls,0.349,196.119,5.955,needs_external_source,,https://en.wikivoyage.org/wiki/Bhubaneswar,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/greece/samos,Samos,Samos,17,56,see,Holy Cross,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.70822,26.87164,Vourliotes,europe/greece/samos/vourliotes,0.4,8.563,10.709,needs_external_source,,https://en.wikivoyage.org/wiki/Samos,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/bulgaria/vratza,Vratsa,Vratsa,2,20,see,St. George War Memorial,0.89,candidate,has coordinates; has description; high-value type; strong travel term,43.14452,23.7139,Eating Out,europe/bulgaria/vratza/eating_out,0.188,,14.654,needs_external_source,,https://en.wikivoyage.org/wiki/Vratsa,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/hungary/hortobagy,Hortobágy,Hortobágy,4,18,see,T-34 tank,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.5813648,21.1586982,Hortobágyi Csárda,europe/hungary/hortobagy/hortobagyi_csarda,0.483,0.517,0.483,needs_external_source,,https://en.wikivoyage.org/wiki/Hortob%C3%A1gy,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
asia/srilanka/colombo,Colombo,Colombo,25,116,see,Basilica of Our Lady of Lanka,0.89,candidate,has coordinates; has description; high-value type; strong travel term,7.03586,79.93554,Ministry of Crab,asia/srilanka/colombo/ministry_of_crab,0.4,15.169,14.614,needs_external_source,,https://en.wikivoyage.org/wiki/Colombo,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/hungary/zalakaros,Zalakaros,Zalakaros,2,56,see,Trinity Roman Catholic Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,46.5458,17.1768,Gránit Thermal and Adventure Bath,europe/hungary/zalakaros/granit_thermal_bath,0.387,4.307,4.496,needs_external_source,,https://en.wikivoyage.org/wiki/Zalakaros,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/romania/pitesti,Pitești,Pitești,8,36,see,The Heroes' Gate,0.89,candidate,has coordinates; has description; high-value type; strong travel term,44.8576127,24.860872,Sfântul Gheorghe Cathedral,europe/romania/pitesti/sfantul_gheorghe_cathedral,0.335,0.665,0.887,needs_external_source,,https://en.wikivoyage.org/wiki/Pite%C8%99ti,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/germany/bavaria/garmischpartenkirchen,Garmisch-Partenkirchen,Garmisch-Partenkirchen,1,19,see,Schachentor,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.419722,11.112778,Eating Out,europe/germany/bavaria/garmischpartenkirchen/eating_out,0.286,8.325,8.227,needs_external_source,,https://en.wikivoyage.org/wiki/Garmisch-Partenkirchen,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
northamerica/mexico/campeche,Campeche,Campeche,4,22,see,"Museum of Mayan Archaeology, Fort San Miguel",0.89,candidate,has coordinates; has description; high-value type; strong travel term,19.824896213137823,-90.56865927529863,Fuerte de San Miguel,northamerica/mexico/campeche/fuerte_de_san_miguel,0.5,1.441,5.169,needs_external_source,,https://en.wikivoyage.org/wiki/Campeche,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
asia/china/jiangsu_province/suqian,Suqian,Suqian,5,23,do,Jigao Niujiao MOMO Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,33.988364,118.152093,Luoma Lake,asia/china/jiangsu_province/suqian/luoma_lake,0.303,33.026,11.769,needs_external_source,,https://en.wikivoyage.org/wiki/Suqian,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
asia/uzbekistan/samarkand,Samarkand,Samarkand,19,61,see,Murad Avliya Shrine and Mosque,0.89,candidate,has coordinates; has description; high-value type; strong travel term,39.6678,66.9297,Bibi-Khanym Mosque,asia/uzbekistan/samarkand/bibi_khanym_mosque,0.5,4.314,2.98,needs_external_source,,https://en.wikivoyage.org/wiki/Samarkand,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
southamerica/brazil/curitiba,Curitiba,Curitiba,10,62,see,Tropeiros Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-25.49743,-49.35996,Ópera de Arame,southamerica/brazil/curitiba/opera_de_arame,0.5,15.468,11.667,needs_external_source,,https://en.wikivoyage.org/wiki/Curitiba,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
europe/hungary/budapest,Budapest,Budapest,57,94,see,Pomáz,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.6474,19.02699,Hollókő,europe/hungary/budapest/hollk,0.364,57.119,16.653,needs_external_source,,https://en.wikivoyage.org/wiki/Budapest,"Rejected because the lead is better treated as a separate place/day trip, not a POI under the assigned destination."
asia/china/innermongolia/manzhouli,Manzhouli,Manzhouli,4,41,see,Manzhouli Wedding Palace,0.89,candidate,has coordinates; has description; high-value type; strong travel term,49.6058,117.3122,Hulun Lake (Dalai Lake),asia/china/innermongolia/manzhouli/hulun_lake,0.471,75.196,9.806,needs_external_source,,https://en.wikivoyage.org/wiki/Manzhouli,"Rejected: duplicate/alias, weak local-only lead, generic activity, accommodation-adjacent, unverified, or not strong enough for score >= 6 under this destination."
