world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/shandong_province/zaozhuang,Zaozhuang,Zaozhuang,2,29,do,Zaozhuang Guanshi Liuyuan Scenic Area,0.85,candidate,has coordinates; has description; high-value type,34.765466,117.574772,Weishan Lake,asia/china/shandong_province/zaozhuang/weishan_lake,0.286,48.312,23.16,needs_external_source,,https://en.wikivoyage.org/wiki/Zaozhuang,far from parent and weak independent travel signal for Zaozhuang visitors
europe/switzerland/neuchatel,Neuchatel,Neuchatel,8,33,see,Le Funiculaire panoramique,0.85,candidate,has coordinates; has description; high-value type,47.0087,6.9609,Place des Halles,europe/switzerland/neuchatel/place_des_halles,0.343,3.226,3.202,needs_external_source,,https://en.wikivoyage.org/wiki/Neuchatel,transport-only listing; not a POI under see/do rules
europe/greece/thassos_island,Thassos,Thasos,14,112,see,Scala Sotiros,0.85,candidate,has coordinates; has description; high-value type,40.7285,24.5483,Kastro,europe/greece/thassos_island/kastro_village,0.526,11.142,9.962,needs_external_source,,https://en.wikivoyage.org/wiki/Thasos,village/settlement rather than a POI
northamerica/guatemala/antiguaguatemala,Antigua Guatemala,Antigua Guatemala,16,66,see,El Hato,0.85,candidate,has coordinates; has description; high-value type,14.582703,-90.7124,Acatenango,northamerica/guatemala/antiguaguatemala/acatenango,0.429,19.656,3.593,needs_external_source,,https://en.wikivoyage.org/wiki/Antigua_Guatemala,village/area rather than a discrete POI; parent-distance concern
asia/vietnam/vungtau,Vung Tau,Vung Tau,11,45,do,Long Sơn,0.85,candidate,has coordinates; has description; high-value type,10.454456,107.09623,Linh Sơn Pagoda,asia/vietnam/vungtau/linh_son_pagoda,0.522,12.922,12.084,needs_external_source,,https://en.wikivoyage.org/wiki/Vung_Tau,island/commune rather than a specific POI for Vung Tau
asia/china/fujianprovince/zhangzhou,Zhangzhou,Zhangzhou,4,13,see,Site of the Provisional Provincial Committee of the Communist Party of China,0.85,candidate,has coordinates; has description; high-value type,24.51,117.65,Lor Mee (Braised Noodles),asia/china/fujianprovince/zhangzhou/lor_mee,0.408,0.592,0.745,needs_external_source,,https://en.wikivoyage.org/wiki/Zhangzhou,niche political-history marker with weak travel signal and unclear English corroboration
europe/finland/rauma,Rauma,Rauma,5,63,do,Skiing,0.85,candidate,has coordinates; has description; high-value type,61.10936,21.52125,Sammallahdenmäki,europe/finland/rauma/sammallahdenmaki,0.273,13.551,2.364,needs_external_source,,https://en.wikivoyage.org/wiki/Rauma,"generic activity, not a specific POI"
asia/nepal/patan,Patan,Patan,9,48,see,Bagmati Bridge,0.85,candidate,has coordinates; has description; high-value type,27.68921,85.31674,Mangal Bazaar,asia/nepal/patan/mangal_bazaar,0.37,1.876,1.402,needs_external_source,,https://en.wikivoyage.org/wiki/Patan,transport bridge with weak standalone travel value
europe/albania/gjirokaster,Gjirokaster,Gjirokastër,9,28,see,Sofratike,0.85,candidate,has coordinates; has description; high-value type,39.993183,20.21523,Café Views of the Castle,europe/albania/gjirokaster/cafe_with_castle_views,0.429,,11.349,needs_external_source,,https://en.wikivoyage.org/wiki/Gjirokast%C3%ABr,village/site too vague for a Gjirokaster POI and parent mismatch risk
northamerica/thecaribbean/saintmartin,Saint-Martin,Saint Martin,12,9,see,Simpson Bay Lagoon,0.85,candidate,has coordinates; has description; high-value type,18.052,-63.109,Orient Bay,northamerica/thecaribbean/saintmartin/orient_bay,0.429,10.938,3.679,needs_external_source,,https://en.wikivoyage.org/wiki/Saint_Martin,broad lagoon area spanning destinations rather than a specific POI
