world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/lithuania/vilnius,Vilnius,Vilnius,53,134,see,Police,0.55,candidate,has description; high-value type,,,Pilies Street,europe/lithuania/vilnius/pilies_street,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vilnius,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/oklahoma/shawnee,Shawnee,Shawnee,3,39,do,KidSpace,0.55,candidate,has description; high-value type,,,Historic Downtown Shawnee,northamerica/unitedstates/oklahoma/shawnee/downtown_shawnee,0.242,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shawnee,candidate score 0.55 is below the 6.0 POI threshold
asia/india/uttaranchal/nainital,Nainital,Nainital,5,22,see,Guano Hills,0.55,candidate,has description; high-value type,,,Snow View Point,asia/india/uttaranchal/nainital/snow_view_point,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nainital,candidate score 0.55 is below the 6.0 POI threshold
southamerica/ecuador/vilcabamba,Vilcabamba,Vilcabamba,0,11,do,Blanca Toledo,0.55,candidate,has description; high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vilcabamba,candidate score 0.55 is below the 6.0 POI threshold
europe/italy/puglia/bari,Bari,Bari,7,45,see,Fiera del Levante,0.55,candidate,has description; high-value type,,,Strada delle Orecchiette,europe/italy/puglia/bari/strada_orecchiette,0.378,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bari,candidate score 0.55 is below the 6.0 POI threshold
southamerica/brazil/brasilia,Brasilia,Brasilia,41,78,do,Japanese Festival,0.55,candidate,has description; high-value type,,,Mariposa Forest,southamerica/brazil/brasilia/santuario_dom_bosco_v2,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Brasilia,candidate score 0.55 is below the 6.0 POI threshold
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Naungdawgyi Pagoda and Sandawdwin Tazaung,0.55,candidate,has description; high-value type,,,Botahtaung Pagoda,asia/myanmar/yangon/botahtaung_pagoda,0.379,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yangon,candidate score 0.55 is below the 6.0 POI threshold
asia/china/guangxi/guilin,Guilin,Guilin,9,57,do,Dreaming on Li River Show,0.55,candidate,has description; high-value type,,,Li River Cruise,asia/china/guangxi/guilin/li_river_cruise,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Guilin,candidate score 0.55 is below the 6.0 POI threshold
asia/philippines/mindanaoisland/cagayandeoro,Cagayan de Oro,Cagayan de Oro,7,63,see,High Ridge,0.55,candidate,has description; high-value type,,,Whitewater Rafting on the Cagayan River,asia/philippines/mindanaoisland/cagayandeoro/whitewater_rafting,0.311,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cagayan_de_Oro,candidate score 0.55 is below the 6.0 POI threshold
europe/unitedkingdom/england/eastern_england/hitchin,Hitchin,Hitchin,9,46,do,Squash,0.55,candidate,has description; high-value type,,,St Mary's Church,europe/unitedkingdom/england/eastern_england/hitchin/st_marys_church,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hitchin,candidate score 0.55 is below the 6.0 POI threshold
europe/denmark/roskilde,Roskilde,Roskilde,20,59,do,Capella Play,0.55,candidate,has description; high-value type,,,Roskilde Palace,europe/denmark/roskilde/roskilde_palace,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Roskilde,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/colorado/vail,Vail,Vail,12,77,do,Premier Ski Delivery,0.55,candidate,has description; high-value type,,,Vail Ski Resort,northamerica/unitedstates/colorado/vail/vail_ski_resort,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vail,candidate score 0.55 is below the 6.0 POI threshold
asia/laos/phonesavanh,Phonsavan,Phonsavan,7,31,see,Baan Khai,0.55,candidate,has description; high-value type,,,Muang Khoun,asia/laos/phonesavanh/muang_khoun,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Phonsavan,candidate score 0.55 is below the 6.0 POI threshold
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,do,Surat Thani Food Fair,0.55,candidate,has description; high-value type,,,Night Markets and Southern Thai Food,asia/thailand/surat_thani/night_markets_and_local_food,0.386,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Surat_Thani,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/texas/san_angelo,San Angelo,San Angelo,5,50,see,Historical Markers,0.55,candidate,has description; high-value type,,,Miss Hattie's Bordello Museum,northamerica/unitedstates/texas/san_angelo/miss_hatties_bordello_museum,0.383,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/San_Angelo,candidate score 0.55 is below the 6.0 POI threshold
asia/northkorea/wonsan,Wonsan,Wonsan,4,9,see,Chonsam Cooperative Farm,0.55,candidate,has description; high-value type,,,Wonsan-Kalma Coastal Tourist Zone,asia/northkorea/wonsan/wonsan_kalma_tourist_zone,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wonsan,candidate score 0.55 is below the 6.0 POI threshold
