world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/slovakia/bojnice,Bojnice,Bojnice,3,9,see,Sports center for handicapped Ramata,0.85,candidate,has coordinates; has description; high-value type,48.753056,18.801944,Bojnice Thermal Baths,europe/slovakia/bojnice/thermal_baths,0.351,16.384,16.381,needs_external_source,,https://en.wikivoyage.org/wiki/Bojnice,local_sports_facility_below_travel_threshold
europe/greece/kavala,Kavala,Kavala,14,95,see,Piges,0.85,candidate,has coordinates; has description; high-value type,41.0729,24.2648,Imaret,europe/greece/kavala/imaret,0.364,19.995,19.542,needs_external_source,,https://en.wikivoyage.org/wiki/Kavala,vague_name_unlocatable_as_specific_poi
asia/china/hainanisland/haikou,Haikou,Haikou,11,64,do,Splash City,0.85,candidate,has coordinates; has description; high-value type,19.91962483538646,110.3230453562249,Baishamen Park,asia/china/hainanisland/haikou/baishamen_park,0.32,17.187,19.376,needs_external_source,,https://en.wikivoyage.org/wiki/Haikou,commercial_water_park_below_threshold_or_uncertain_status
europe/slovakia/kosice,Košice,Košice,7,153,see,Customer service and sales point,0.85,candidate,has coordinates; has description; high-value type,48.70383,21.23664,Executioner's Bastion,europe/slovakia/kosice/executioners_bastion,0.453,2.759,2.433,needs_external_source,,https://en.wikivoyage.org/wiki/Ko%C5%A1ice,customer_service_sales_point_not_a_poi
asia/india/rajasthan/jaipur,Jaipur,Jaipur,39,85,see,Vidhan Bhavan,0.85,candidate,has coordinates; has description; high-value type,26.892171,75.79769,Jaipur Literature Festival,asia/india/rajasthan/jaipur/jaipur_literature_festival,0.531,0.469,3.337,needs_external_source,,https://en.wikivoyage.org/wiki/Jaipur,government_office_with_limited_visitor_access_below_threshold
europe/serbia/zlatibor,Zlatibor,Zlatibor,13,14,see,The Home of Prophets,0.85,candidate,has coordinates; has description; high-value type,43.8389,19.575,Kadinjača Memorial Complex,europe/serbia/zlatibor/kadinjaca,0.35,17.132,18.555,needs_external_source,,https://en.wikivoyage.org/wiki/Zlatibor,weak_unverified_curiosity_below_travel_threshold
asia/india/maharashtra/lonavala,Lonavala,Lonavla,9,17,see,I.N.S. Shivaji,0.85,candidate,has coordinates; has description; high-value type,18.72005,73.37384,Tiger's Leap,asia/india/maharashtra/lonavala/tigers_leap,0.4,2.406,4.85,needs_external_source,,https://en.wikivoyage.org/wiki/Lonavla,restricted_military_facility_not_suitable_for_general_travel
asia/india/gujarat/patan,Patan,Patan (Gujarat),13,23,see,Tankwada,0.85,candidate,has coordinates; has description; high-value type,23.846379,72.117376,Kalika Mata Temple,asia/india/gujarat/patan/kalika_mata_temple,0.513,0.487,0.874,needs_external_source,,https://en.wikivoyage.org/wiki/Patan_%28Gujarat%29,vague_area_name_unlocatable_as_specific_poi
asia/japan/shikoku/matsuyama,Matsuyama,Matsuyama,12,59,do,Zazen Meditation,0.85,candidate,has coordinates; has description; high-value type,33.851584,132.761145,Botchan Tram,asia/japan/shikoku/matsuyama/botchan_train,0.357,1.389,1.4,needs_external_source,,https://en.wikivoyage.org/wiki/Matsuyama,activity_without_stable_specific_public_poi
asia/china/shandong_province/dezhou,Dezhou,Dezhou,3,33,do,Shandong Dezhou Food Festival,0.85,candidate,has coordinates; has description; high-value type,37.434641,116.365396,Dezhou Braised Chicken,asia/china/shandong_province/dezhou/dezhou_braised_chicken,0.392,5.218,5.218,needs_external_source,,https://en.wikivoyage.org/wiki/Dezhou,event_or_food_festival_not_a_stable_poi
