world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/denmark/aarhus,Aarhus,Aarhus,12,232,see,Slovakia,0.77,candidate,has coordinates; high-value type,56.1390054,10.2168862,Dokk1,europe/denmark/aarhus/dokk1,0.308,1.621,1.198,needs_external_source,,https://en.wikivoyage.org/wiki/Aarhus,Ordinary/vague commercial or community listing; not a travel POI for Aarhus.
europe/luxembourg/wasserbillig,Wasserbillig,Wasserbillig,4,18,see,Rentabike Miselerland,0.77,candidate,has coordinates; high-value type,49.70224,6.47792,Moselle Wine Tasting,europe/luxembourg/wasserbillig/moselle_wine_cellar,0.293,2.079,2.156,needs_external_source,,https://en.wikivoyage.org/wiki/Wasserbillig,"Commercial bike-rental operator, not a POI."
southamerica/brazil/ilhagrande,Ilha Grande,Ilha Grande,13,24,do,Pouso,0.77,candidate,has coordinates; high-value type,-23.15956,-44.13843,Ruins of Cândido Mendes Prison,southamerica/brazil/ilhagrande/old_prison,0.458,0.542,9.757,needs_external_source,,https://en.wikivoyage.org/wiki/Ilha_Grande,Beach/hamlet lead is too vague and not strong enough beyond existing Ilha Grande coverage.
europe/austria/wels,Wels,Wels,9,14,see,Kirche zum hl Franziskus,0.77,candidate,has coordinates; high-value type,48.17095,14.00122,Kaiserliche Burg (Imperial Castle),europe/austria/wels/kaiserliche_burg,0.45,2.495,2.348,needs_external_source,,https://en.wikivoyage.org/wiki/Wels,Local modern church with weak travel signal for Wels.
northamerica/unitedstates/newmexico/santafe,Santa Fe,Santa Fe (New Mexico),34,136,do,St. John's College,0.77,candidate,has coordinates; high-value type,35.66678,-105.91176,Museum of Spanish Colonial Art,northamerica/unitedstates/newmexico/santafe/spanish_colonial_museum,0.426,1.17,3.346,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Fe_%28New_Mexico%29,"Educational institution, not a general travel POI for Santa Fe."
europe/spain/spanishcostas/altea,Altea,Altea,8,28,do,Platja del Cap Negret,0.77,candidate,has coordinates; high-value type,38.6052,-0.0402,Altea Tuesday Market,europe/spain/spanishcostas/altea/altea_market,0.432,1.096,0.996,needs_external_source,,https://en.wikivoyage.org/wiki/Altea,Local beach lead; not distinct enough beyond existing Altea waterfront/market coverage.
europe/spain/canaryislands/lagomera/vallegranrey,Valle Gran Rey,Valle Gran Rey,4,13,do,Casa de la Seda,0.77,candidate,has coordinates; high-value type,28.1081,-17.3253,La Calera,europe/spain/canaryislands/lagomera/vallegranrey/la_calera,0.533,1.245,1.959,needs_external_source,,https://en.wikivoyage.org/wiki/Valle_Gran_Rey,Small hamlet/building lead with weak independent POI corroboration.
northamerica/thecaribbean/monserrat,Montserrat,Montserrat,10,27,see,Volcano,0.77,candidate,has coordinates; high-value type,16.709,-62.1788,Montserrat Volcano Observatory,northamerica/thecaribbean/monserrat/montserrat_volcano_observatory,0.378,5.709,3.836,needs_external_source,,https://en.wikivoyage.org/wiki/Montserrat,Vague/duplicate of existing Montserrat Volcano Observatory and Plymouth buried-city coverage.
europe/ukraine/donetsk,Donetsk,Donetsk,12,124,see,Kyivskyi district State Administration,0.77,candidate,has coordinates; high-value type,48.04864,37.77781,Donetsk Culture and Leisure Park,europe/ukraine/donetsk/culture_and_leisure_park,0.371,4.419,4.091,needs_external_source,,https://en.wikivoyage.org/wiki/Donetsk,"Administrative building, not a travel POI."
europe/unitedkingdom/scotland/glasgow,Glasgow,Glasgow,32,184,see,Kingston Bridge,0.77,candidate,has coordinates; high-value type,55.856,-4.2703,The Mackintosh House (Hunterian),europe/unitedkingdom/scotland/glasgow/mackintosh_house,0.452,2.061,1.381,needs_external_source,,https://en.wikivoyage.org/wiki/Glasgow,Major road bridge but not a visitor-facing Glasgow POI.
europe/netherlands/thehague,The Hague,The Hague,16,165,see,Malieveld,0.77,candidate,has coordinates; high-value type,52.08478,4.31772,Mauritshuis,europe/netherlands/thehague/mauritshuis,0.39,0.61,3.46,needs_external_source,,https://en.wikivoyage.org/wiki/The_Hague,Event lawn/open field; too event-dependent and not a strong standalone POI.
europe/italy/puglia/otranto,Otranto,Otranto,11,21,do,Drive along the coastline,0.77,candidate,has coordinates; high-value type,40.102416,18.507574,Aragonese Castle,europe/italy/puglia/otranto/aragonese_castle,0.541,4.88,5.017,needs_external_source,,https://en.wikivoyage.org/wiki/Otranto,"Activity/route suggestion, not a discrete POI."
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,see,Pontas das Canas,0.77,candidate,has coordinates; high-value type,-27.413304,-48.428826,Praia da Joaquina,southamerica/brazil/florianopolis/praia_da_joaquina,0.545,25.349,23.675,needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis,Separate beach district far from central Florianópolis and not processed as a flat city POI.
europe/netherlands/alkmaar,Alkmaar,Alkmaar,10,54,see,Oudorp,0.77,candidate,has coordinates; high-value type,52.6332,4.7739,J. Boom,europe/netherlands/alkmaar/j_boom,0.333,1.753,1.723,needs_external_source,,https://en.wikivoyage.org/wiki/Alkmaar,"Neighbourhood/village lead, not a distinct Alkmaar POI."
asia/india/maharashtra/nashik,Nashik,Nashik,5,73,see,Gangapur Dam,0.77,candidate,has coordinates; high-value type,20.026056,73.66715,Kalaram Temple,asia/india/maharashtra/nashik/kalaram_temple,0.385,12.867,12.965,needs_external_source,,https://en.wikivoyage.org/wiki/Nashik,Utility dam/reservoir lead with weak visitor-facing travel signal.
europe/italy/puglia/gravina_in_puglia,Gravina in Puglia,Gravina di Puglia,7,71,see,Campo dei missili,0.77,candidate,has coordinates; high-value type,40.7590059,16.381609,Museo Pomarici Santomasi,europe/italy/puglia/gravina_in_puglia/museo_pomarici_santomasi,0.39,7.022,7.589,needs_external_source,,https://en.wikivoyage.org/wiki/Gravina_di_Puglia,Vague/weak military-history lead; insufficient corroboration as a visitor POI.
europe/unitedkingdom/scotland/ullapool,Ullapool,Ullapool,7,14,see,Dùn Canna,0.77,candidate,has coordinates; high-value type,57.9564,-5.1932,Ben More Coigach,europe/unitedkingdom/scotland/ullapool/ben_more_coigach,0.32,4.29,7.012,needs_external_source,,https://en.wikivoyage.org/wiki/Ullapool,Archaeological lead is weakly corroborated and less compelling than existing Ullapool-area sights.
asia/mongolia/darkhan,Darkhan,Darkhan,3,33,see,Darkhan Iron Man Statue,0.77,candidate,has coordinates; high-value type,49.413523,105.942907,Museum of Darkhan-Uul Province,asia/mongolia/darkhan/museum_of_darkhan_uul_province,0.453,5.544,8.767,needs_external_source,,https://en.wikivoyage.org/wiki/Darkhan,Minor roadside/statue lead; not strong enough for Darkhan POI coverage.
asia/india/gujarat/rajkot,Rajkot,Rajkot,5,34,see,Shree Ranchoddas Bapu Ashram,0.77,candidate,has coordinates; high-value type,22.308438,70.817627,Ranjit Vilas Palace,asia/india/gujarat/rajkot/ranjit_vilas_palace,0.383,1.869,1.56,needs_external_source,,https://en.wikivoyage.org/wiki/Rajkot,Local religious/charitable institution with weak traveller signal.
asia/turkey/edirne,Edirne,Edirne,15,40,see,Lalapaşa,0.77,candidate,has coordinates; high-value type,41.838,26.736,Ali Pasha Bazaar,asia/turkey/edirne/ali_pasha_bazaar,0.364,23.397,23.259,needs_external_source,,https://en.wikivoyage.org/wiki/Edirne,Separate town/district too far from Edirne for a city POI.
