world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/india/rajasthan/kota,Kota,Kota,5,13,see,Darrah Wildlife Sanctuary,0.59,candidate,has description; high-value type; strong travel term,,,Chambal River Safari,asia/india/rajasthan/kota/chambal_river_safari,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kota,candidate score 0.59 is below the 6.0 POI threshold
europe/norway/molde,Molde,Molde,5,48,see,The Jazz Boy,0.59,candidate,has description; high-value type; strong travel term,,,Moldejazz Festival,europe/norway/molde/moldejazz_festival,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Molde,candidate score 0.59 is below the 6.0 POI threshold
asia/thailand/udonthani,Udon Thani,Udon Thani,10,41,see,Phu Foi Lom Eco-Park,0.59,candidate,has description; high-value type; strong travel term,,,Phu Phra Bat Historical Park,asia/thailand/udonthani/phu_phra_bat_historical_park,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Udon_Thani,candidate score 0.59 is below the 6.0 POI threshold
asia/turkey/ankara,Ankara,Ankara,13,116,see,Museum of the War of Independence,0.59,candidate,has description; high-value type; strong travel term,,,Museum of Anatolian Civilizations,asia/turkey/ankara/museum_of_anatolian_civilizations,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ankara,candidate score 0.59 is below the 6.0 POI threshold
asia/china/sichuanprovince/kangding,Kangding,Kangding,4,16,see,Jinggang Temple,0.59,candidate,has description; high-value type; strong travel term,,,Xinshi Dian Jie (New Market Street),asia/china/sichuanprovince/kangding/xinshi_dian_jie,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kangding,candidate score 0.59 is below the 6.0 POI threshold
asia/china/jiangsu_province/suzhou,Suzhou,Suzhou,17,93,see,Confucian Temple,0.59,candidate,has description; high-value type; strong travel term,,,Xuanmiao Temple and Temple of Mystery,asia/china/jiangsu_province/suzhou/xuanmiao_temple,0.377,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Suzhou,candidate score 0.59 is below the 6.0 POI threshold
asia/china/xinjiangprovince/yarkand,Yarkand,Yarkand,5,5,do,Old Town,0.59,candidate,has description; high-value type; strong travel term,,,Old City Quarter,asia/china/xinjiangprovince/yarkand/old_city_lanes,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yarkand,candidate score 0.59 is below the 6.0 POI threshold
europe/germany/bavaria/ansbach,Ansbach,Ansbach,6,19,see,Wolframs-Eschenbach,0.59,candidate,has description; high-value type; strong travel term,,,Ansbach Residenz,europe/germany/bavaria/ansbach/ansbach_residenz,0.343,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ansbach,candidate score 0.59 is below the 6.0 POI threshold
southamerica/brazil/paranagu,Paranaguá,Paranaguá,10,16,see,Museum of the Historical and Geographic Institute of Paranaguá,0.59,candidate,has description; high-value type; strong travel term,,,Museu de Arqueologia e Etnologia,southamerica/brazil/paranagu/museu_de_arqueologia,0.372,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Paranagu%C3%A1,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/florida/st_augustine,St. Augustine,St. Augustine,15,75,see,Trinity Parish,0.59,candidate,has description; high-value type; strong travel term,,,Ximenez-Fatio House,northamerica/unitedstates/florida/st_augustine/ximenez_fatio_house,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/St._Augustine,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/california/centralcoast/oxnard,Oxnard,Oxnard,8,20,do,Oxnard Independent Film Festival,0.59,candidate,has description; high-value type; strong travel term,,,Prisoner of War Bone Model Ships,northamerica/unitedstates/california/centralcoast/oxnard/prisoner_of_war_ships,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Oxnard,candidate score 0.59 is below the 6.0 POI threshold
asia/china/henan_province/anyang,Anyang,Anyang,7,25,do,Anyang North Street,0.59,candidate,has description; high-value type; strong travel term,,,Huanbei Shang City,asia/china/henan_province/anyang/huanbei_shang_city,0.378,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Anyang,candidate score 0.59 is below the 6.0 POI threshold
europe/italy/trentinoaltoadige/merano,Merano,Merano,6,22,see,Main Parish Church,0.59,candidate,has description; high-value type; strong travel term,,,St. Nicholas' Church,europe/italy/trentinoaltoadige/merano/st_nicholas_church,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Merano,candidate score 0.59 is below the 6.0 POI threshold
africa/southafrica/portelizabeth,Port Elizabeth,Port Elizabeth,10,66,do,Raggy Charters,0.59,candidate,has description; high-value type; strong travel term,,,Kings Beach,africa/southafrica/portelizabeth/kings_beach,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Port_Elizabeth,candidate score 0.59 is below the 6.0 POI threshold
europe/spain/catalonia/terrassa,Terrassa,Terrassa,9,9,see,National Museum of Science and Industry of Catalonia,0.59,candidate,has description; high-value type; strong travel term,,,Centre de Documentació i Museu Tèxtil,europe/spain/catalonia/terrassa/textile_museum,0.376,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Terrassa,candidate score 0.59 is below the 6.0 POI threshold
europe/germany/northrhinewestphalia/dusseldorf,Dusseldorf,Düsseldorf,19,84,do,Kirmes,0.59,candidate,has description; high-value type; strong travel term,,,Rheinturm,europe/germany/northrhinewestphalia/dusseldorf/rheinturm,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/D%C3%BCsseldorf,candidate score 0.59 is below the 6.0 POI threshold
europe/germany/thuringia/gera,Gera,Gera,4,25,see,Küchengarten,0.59,candidate,has description; high-value type; strong travel term,,,Botanischer Garten Gera,europe/germany/thuringia/gera/botanischer_garten,0.514,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gera,candidate score 0.59 is below the 6.0 POI threshold
europe/spain/northernspain/astorga,Astorga,Astorga,6,15,see,Church of St Bartholomew,0.59,candidate,has description; high-value type; strong travel term,,,Cathedral of Astorga,europe/spain/northernspain/astorga/catedral_de_astorga,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Astorga,candidate score 0.59 is below the 6.0 POI threshold
asia/cambodia/sihanoukville,Sihanoukville,Sihanoukville,15,27,do,Snorkelling,0.59,candidate,has description; high-value type; strong travel term,,,Sihanoukville Port,asia/cambodia/sihanoukville/sihanoukville_port,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sihanoukville,candidate score 0.59 is below the 6.0 POI threshold
asia/india/kerala/thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,9,139,see,Kerala Science and Technology Museum,0.59,candidate,has description; high-value type; strong travel term,,,Napier Museum,asia/india/kerala/thiruvananthapuram/napier_museum,0.408,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Thiruvananthapuram,candidate score 0.59 is below the 6.0 POI threshold
