world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,do,Gay Pride,0.55,candidate,has description; high-value type,,,Santa Bàrbara Castle,europe/spain/spanishcostas/alicante/santa_barbara_castle,0.276,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Alicante,candidate score 0.55 is below the 6.0 POI threshold
europe/austria/villach,Villach,Villach,15,37,do,Cross Country Skiing,0.55,candidate,has description; high-value type,,,Paracelsus House,europe/austria/villach/paracelsus_haus,0.389,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Villach,candidate score 0.55 is below the 6.0 POI threshold
asia/china/henan_province/xinxiang,Xinxiang,Xinxiang,4,36,see,Guanshan Geopark,0.55,candidate,has description; high-value type,,,Wanxianshan Scenic Area,asia/china/henan_province/xinxiang/wanxianshan_scenic_area,0.513,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Xinxiang,candidate score 0.55 is below the 6.0 POI threshold
northamerica/canada/alberta/coldlake,Cold Lake,Cold Lake,6,17,do,JJ Parr Recreation Facility,0.55,candidate,has description; high-value type,,,Kinosoo Ridge Ski Resort,northamerica/canada/alberta/coldlake/kinosoo_ridge_ski_resort,0.275,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cold_Lake,candidate score 0.55 is below the 6.0 POI threshold
asia/japan/honshu/sendai,Sendai,Sendai,10,51,do,Donto-sai Festival,0.55,candidate,has description; high-value type,,,Sendai Mediatheque,asia/japan/honshu/sendai/sendai_mediatheque,0.389,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sendai,candidate score 0.55 is below the 6.0 POI threshold
australiaandpacific/australia/newsouthwales/byronbay,Byron Bay,Byron Bay,7,35,do,Sunbake,0.55,candidate,has description; high-value type,,,Julian Rocks (Nguthungulli),australiaandpacific/australia/newsouthwales/byronbay/julian_rocks,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Byron_Bay,candidate score 0.55 is below the 6.0 POI threshold
europe/croatia/motovun,Motovun,Motovun,4,5,see,Mario Andretti birthplace,0.55,candidate,has description; high-value type,,,Town Walls and Ramparts,europe/croatia/motovun/town_walls,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Motovun,candidate score 0.55 is below the 6.0 POI threshold
asia/thailand/hatyai,Hat Yai,Hat Yai,9,109,see,Chinese New Year,0.55,candidate,has description; high-value type,,,Lee Pattana Bars,asia/thailand/hatyai/lee_garden_plaza_bars,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hat_Yai,candidate score 0.55 is below the 6.0 POI threshold
europe/netherlands/kinderdijk,Kinderdijk,Kinderdijk,3,14,see,Waterbus and bus,0.55,candidate,has description; high-value type,,,Nederwaard Museum Mill,europe/netherlands/kinderdijk/nederwaard_museum_mill,0.368,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kinderdijk,candidate score 0.55 is below the 6.0 POI threshold
asia/cambodia/ratanakiriprovince,Ban Lung,Banlung,9,15,see,Wat Rahtanharahm,0.55,candidate,has description; high-value type,,,Ka Chanh Waterfall,asia/cambodia/ratanakiriprovince/banlung/kachanh_waterfall,0.529,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Banlung,candidate score 0.55 is below the 6.0 POI threshold
asia/india/gujarat/surat,Surat,Surat,8,30,see,Marjan Sami Roza,0.55,candidate,has description; high-value type,,,Tapi Riverfront,asia/india/gujarat/surat/tapi_riverfront,0.323,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Surat,candidate score 0.55 is below the 6.0 POI threshold
northamerica/mexico/torreon,Torreón,Torreón,10,10,do,Centennial Coliseum Torreón,0.55,candidate,has description; high-value type,,,Museo Regional de La Laguna,northamerica/mexico/torreon/museo_regional_la_laguna,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Torre%C3%B3n,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/california/sanfrancisco,San Francisco,San Francisco,93,62,do,Fourth of July,0.55,candidate,has description; high-value type,,,Church of 8 Wheels,northamerica/unitedstates/california/sanfrancisco/church_of_8_wheels,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/San_Francisco,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/northcarolina/waynesville,Waynesville,Waynesville (North Carolina),6,14,see,Alden and Thomasene Howell House,0.55,candidate,has description; high-value type,,,Haywood County Courthouse,northamerica/unitedstates/northcarolina/waynesville/haywood_county_courthouse,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Waynesville_%28North_Carolina%29,candidate score 0.55 is below the 6.0 POI threshold
asia/unitedarabemirates/abudhabi,Abu Dhabi,Abu Dhabi,53,106,do,Shopping,0.55,candidate,has description; high-value type,,,Qasr Al Hosn,asia/unitedarabemirates/abudhabi/qasr_al_hosn,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Abu_Dhabi,candidate score 0.55 is below the 6.0 POI threshold
asia/cambodia/kratie,Kratie,Kratie,4,22,do,Bird Watching,0.55,candidate,has description; high-value type,,,Irrawaddy Dolphin Watching at Kampi,asia/cambodia/kratie/irrawaddy_dolphins,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kratie,candidate score 0.55 is below the 6.0 POI threshold
europe/norway/bergen,Bergen,Bergen,26,125,see,Stavanger,0.55,candidate,has description; high-value type,,,Bare Restaurant,europe/norway/bergen/bare_restaurant,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bergen,candidate score 0.55 is below the 6.0 POI threshold
europe/unitedkingdom/wales/llandudno,Llandudno,Llandudno,14,46,do,Rock pools,0.55,candidate,has description; high-value type,,,Kendrick's Cave,europe/unitedkingdom/wales/llandudno/kendricks_cave,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Llandudno,candidate score 0.55 is below the 6.0 POI threshold
europe/germany/badenwrttemberg/stuttgart,Stuttgart,Stuttgart,27,176,do,Climb one of the many stairs,0.55,candidate,has description; high-value type,,,Ackermann's Kneipe,europe/germany/badenwrttemberg/stuttgart/ackermanns_kniepe,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Stuttgart,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/michigan/annarbor,Ann Arbor,Ann Arbor,18,178,see,Painted fixtures,0.55,candidate,has description; high-value type,,,Blind Pig,northamerica/unitedstates/michigan/annarbor/blind_pig,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ann_Arbor,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/colorado/breckenridge,Breckenridge,Breckenridge (Colorado),15,40,do,Ice Fishing,0.55,candidate,has description; high-value type,,,Reiling Dredge,northamerica/unitedstates/colorado/breckenridge/reiling_dredge,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Breckenridge_%28Colorado%29,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/alaska/fairbanks,Fairbanks,Fairbanks,17,56,do,Northern Lights,0.55,candidate,has description; high-value type,,,Golden Heart Plaza,northamerica/unitedstates/alaska/fairbanks/golden_heart_plaza,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fairbanks,candidate score 0.55 is below the 6.0 POI threshold
europe/poland/lublin,Lublin,Lublin,10,68,do,Lublin - City of Inspiration,0.55,candidate,has description; high-value type,,,Lublin Castle,europe/poland/lublin/lublin_castle,0.513,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lublin,candidate score 0.55 is below the 6.0 POI threshold
asia/pakistan/peshawar,Peshawar,Peshawar,6,12,do,Shah Qabool Gems Street,0.55,candidate,has description; high-value type,,,Peshawar Museum,asia/pakistan/peshawar/peshawar_museum,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Peshawar,candidate score 0.55 is below the 6.0 POI threshold
europe/finland/hanko,Hanko,Hanko,8,28,see,Giant's kettles,0.55,candidate,has description; high-value type,,,Pike's Gut (Hauensuoli),europe/finland/hanko/pikes_gut,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hanko,candidate score 0.55 is below the 6.0 POI threshold
europe/greece/drama,Drama,Drama,6,25,see,Drama Bridge,0.55,candidate,has description; high-value type,,,Agia Varvara Springs,europe/greece/drama/agia_varvara_springs,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Drama,candidate score 0.55 is below the 6.0 POI threshold
southamerica/ecuador/cuenca,Cuenca,Cuenca (Ecuador),7,23,do,Cuenca River Walk,0.55,candidate,has description; high-value type,,,New Cathedral (Catedral de la Inmaculada Concepción),southamerica/ecuador/cuenca/new_cathedral,0.467,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cuenca_%28Ecuador%29,candidate score 0.55 is below the 6.0 POI threshold
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Dhammazedi Inscription,0.55,candidate,has description; high-value type,,,Chinatown (Latha Township),asia/myanmar/yangon/chinatown_yangon,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yangon,candidate score 0.55 is below the 6.0 POI threshold
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Raja Ferry Pier,0.55,candidate,has coordinates; high-value type,9.32915,99.744687,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.378,,101.511,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani,candidate score 0.55 is below the 6.0 POI threshold
