world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/newyorkstate/saranac_lake,Saranac Lake,Saranac Lake,9,34,see,Visitor Interpretive Center and Wildlife Sanctuary,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Cure Cottage Walking Tour,northamerica/unitedstates/newyorkstate/saranac_lake/cure_cottage_walk,0.347,,,missing_coordinates; has_external_url,http://www.adirondackvic.org,https://en.wikivoyage.org/wiki/Saranac_Lake,could not verify publishable coordinates for the specific visitor center
asia/malaysia/perhentianislands,Perhentian Islands,Perhentian Islands,9,35,do,Bubbles Dive Centre,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Tiga Ruang Dive Site,asia/malaysia/perhentianislands/tiga_ruang,0.462,,,missing_coordinates; has_external_url,http://www.bubblesdc.com/,https://en.wikivoyage.org/wiki/Perhentian_Islands,ordinary commercial dive operator rather than a POI
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,do,The Fringe Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Wellington West,northamerica/canada/ontario/ottawa/wellington_west,0.467,,,missing_coordinates; has_external_url,http://ottawafringe.com/,https://en.wikivoyage.org/wiki/Ottawa,"event-only festival listing, not a durable POI"
europe/denmark/roskilde,Roskilde,Roskilde,20,59,do,The Path of the Gods,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Lejre Land of Legends,europe/denmark/roskilde/lejre_land_of_legends,0.485,,,missing_coordinates; has_external_url,http://gudernesstraede.dk/index2.htm,https://en.wikivoyage.org/wiki/Roskilde,"linear route outside Roskilde, too broad/vague for a single POI"
northamerica/unitedstates/washington/mtrainiernp,Mt. Rainier National Park,Mount Rainier National Park,0,61,do,Burroughs Mountain Trail,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,,,0.0,,,missing_coordinates; has_external_url,https://www.nps.gov/mora/planyourvisit/burroughs-mountain.htm,https://en.wikivoyage.org/wiki/Mount_Rainier_National_Park,"valid trail, but unowned prior Mount Rainier trail work is already present in this directory; left untouched to avoid overlap"
northamerica/unitedstates/newyorkstate/utica,Utica,Utica,6,46,see,"Children's Museum of History, Natural History, Science & Technology",0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Munson-Williams-Proctor Arts Institute,northamerica/unitedstates/newyorkstate/utica/munson_williams_proctor,0.286,,,missing_coordinates; has_external_url,http://uticacm.org/,https://en.wikivoyage.org/wiki/Utica,could not verify current attraction status and coordinates with enough confidence
australiaandpacific/newzealand/south_island/otago/queenstown,Queenstown,Queenstown (New Zealand),53,57,do,Off the Rails,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Queenstown Trail,australiaandpacific/newzealand/south_island/otago/queenstown/queenstown_trail,0.48,,,missing_coordinates; has_external_url,http://www.offtherails.co.nz,https://en.wikivoyage.org/wiki/Queenstown_%28New_Zealand%29,ordinary commercial tour operator rather than a POI
africa/kenya/thecoast/malindi,Malindi,Malindi,5,38,see,Malindi Museum Society,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Malindi Marine National Park,africa/kenya/thecoast/malindi/malindi_marine_national_park,0.48,,,missing_coordinates; has_external_url,https://www.museums.or.ke/malindi-museum/,https://en.wikivoyage.org/wiki/Malindi,organization listing rather than a clearly named POI
europe/ireland/dun_laoghaire,Dun Laoghaire,Dún Laoghaire,8,18,do,Pavilion Theatre,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Joyce's Tower (Sandycove Martello Tower),europe/ireland/dun_laoghaire/joyces_tower,0.345,,,missing_coordinates; has_external_url,https://www.paviliontheatre.ie/,https://en.wikivoyage.org/wiki/D%C3%BAn_Laoghaire,local performance venue below see/do POI threshold for this batch
europe/france/corsica/ajaccio,Ajaccio,Ajaccio,13,16,do,Take the train to Bocognano,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Maison Bonaparte,europe/france/corsica/ajaccio/maison_bonaparte,0.41,,,missing_coordinates; has_external_url,https://cf-corse.corsica/,https://en.wikivoyage.org/wiki/Ajaccio,transport/day-trip suggestion rather than a POI
australiaandpacific/newzealand/north_island/bay_of_plenty/rotorua,Rotorua,Rotorua,10,32,see,Bibleworld Museum & Discovery Centre,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Government Gardens,australiaandpacific/newzealand/north_island/bay_of_plenty/rotorua/government_gardens,0.321,,,missing_coordinates; has_external_url,http://www.bibleworld.org.nz,https://en.wikivoyage.org/wiki/Rotorua,small niche museum below travel-worthy threshold
