world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/indonesia/sumatra/medan,Medan,Medan,4,86,see,RS Murni Teguh Memorial,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,3.59,98.681,Tjong A Fie Mansion,asia/indonesia/sumatra/medan/tjong_a_fie_mansion,0.494,0.506,0.758,has_external_url,https://www.rsmurniteguh.com/,https://en.wikivoyage.org/wiki/Medan,hospital/medical facility rather than travel POI
northamerica/canada/ontario/burlington,Burlington,Burlington (Ontario),16,45,see,Central Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.335916,-79.793503,Spencer Smith Park,northamerica/canada/ontario/burlington/spencer_smith_park,0.533,1.316,1.252,has_external_url,https://www.burlington.ca/en/modules/facilities/Detail.aspx?CategoryIds=63&FacilityTypeIds=&Keywords=&ScrollMap=true&id=c70b24b4-78b4-48eb-b54e-5ec87be288cb,https://en.wikivoyage.org/wiki/Burlington_%28Ontario%29,local civic park in a destination with stronger existing coverage; below 6.0 threshold
europe/unitedkingdom/wales/llandudno,Llandudno,Llandudno,14,46,do,North Beach,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.32265,-3.806489,North Shore Promenade,europe/unitedkingdom/wales/llandudno/north_shore_promenade,0.438,1.222,1.23,has_external_url,http://www.visitllandudno.org.uk/things-to-do/llandudno-north-shore-beach-p293441,https://en.wikivoyage.org/wiki/Llandudno,covered by existing North Shore Promenade/Llandudno waterfront POI
asia/india/goa/panaji,Panaji,Panaji,18,49,do,INOX - Old GMC,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,15.498421,73.820958,Kala Academy,asia/india/goa/panaji/kala_academy,0.424,0.576,0.78,has_external_url,http://www.inoxmovies.com/,https://en.wikivoyage.org/wiki/Panaji,commercial cinema multiplex; not clearly significant enough for Panaji coverage
asia/china/hainanisland/haikou,Haikou,Haikou,11,64,see,Teddy Bear Museum Haikou,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,19.91887421,110.3256697,Haikou Clock Tower,asia/china/hainanisland/haikou/haikou_clock_tower,0.286,14.068,19.626,has_external_url,http://www.teddybearmuseum.com/site/museums/haikou/guide.php,https://en.wikivoyage.org/wiki/Haikou,commercial museum lead with uncertain current visitor status and weak source trail
northamerica/unitedstates/colorado/coloradosprings,Colorado Springs,Colorado Springs,4,54,see,Pikes Peak,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.907866,-104.981575,Seven Falls,northamerica/unitedstates/colorado/coloradosprings/seven_falls,0.286,14.274,15.827,has_external_url,http://www.pikespeakcolorado.com/,https://en.wikivoyage.org/wiki/Colorado_Springs,duplicate of existing Pikes Peak location/page under Colorado Springs
northamerica/unitedstates/california/san_jose,San Jose,San Jose (California),33,114,see,Alum Rock Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.3977,-121.8,Back A Yard,northamerica/unitedstates/california/san_jose/back_a_yard,0.522,10.063,10.531,has_external_url,https://www.sanjose.org/listings/alum-rock-park,https://en.wikivoyage.org/wiki/San_Jose_%28California%29,duplicate of existing Alum Rock Park POI under the San Jose/San Jose alias path
europe/hungary/veszprem,Veszprém,Veszprém,11,105,see,Szentgál,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.124,17.729,Veszprém County Hall,europe/hungary/veszprem/veszprem_county_hall,0.429,14.03,13.968,has_external_url,http://www.szentgal.hu/,https://en.wikivoyage.org/wiki/Veszpr%C3%A9m,"separate village lead, not a Veszprem POI"
northamerica/unitedstates/westvirginia/harpersferry,Harpers Ferry,Harpers Ferry,5,12,do,River & Trail Outfitters,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.330619,-77.703797,Maryland Heights,northamerica/unitedstates/westvirginia/harpersferry/maryland_heights,0.333,1.966,2.645,has_external_url,http://www.rivertrail.com/,https://en.wikivoyage.org/wiki/Harpers_Ferry,tour operator/booking business rather than a place-based POI
europe/finland/lahti,Lahti,Lahti,11,61,do,Classic Motor Show,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,60.9853,25.6376,Ravintola Taivaanranta,europe/finland/lahti/taivaanranta,0.525,0.475,1.315,has_external_url,http://www.classicmotorshow.fi/en/,https://en.wikivoyage.org/wiki/Lahti,annual event rather than a stable Lahti POI
northamerica/mexico/playadelcarmen,Playa del Carmen,Playa del Carmen,9,56,do,Advanced Diver Mexico,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,20.6507665,-87.0754632,Playa del Carmen Beach,northamerica/mexico/playadelcarmen/playa_del_carmen_beach,0.359,2.335,0.745,has_external_url,https://www.advanceddivermexico.com/,https://en.wikivoyage.org/wiki/Playa_del_Carmen,private dive operator rather than a place-based POI
europe/greece/poros,Poros,Poros,3,42,see,Naval Base,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.50508,23.45624,Sanctuary of Poseidon,europe/greece/poros/sanctuary_of_poseidon,0.323,2.521,2.951,has_external_url,http://www.dalbeattie.com/poroshistory/russianbay.html,https://en.wikivoyage.org/wiki/Poros,not a clearly public visitor attraction; source points to historical bay context rather than a current POI
