world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/unitedkingdom/england/london,London,London,76,205,see,Nepal,0.51,candidate,high-value type; has external URL,,,Mangal 2,europe/unitedkingdom/england/london/mangal_2,0.462,,,missing_coordinates; has_external_url,http://uk.nepalembassy.gov.np/,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/florida/miami,Miami,Miami,57,70,see,Nicaragua,0.51,candidate,high-value type; has external URL,,,Coral Gables,northamerica/unitedstates/florida/miami/coral_gables,0.476,,,missing_coordinates; has_external_url,http://consuladodenicaragua.com/consulates-2/north-america/united-states-of-america/miami-florida/,https://en.wikivoyage.org/wiki/Miami,candidate score 0.51 is below the 6.0 POI threshold
asia/china/beijing,Beijing,Beijing,50,94,see,United States of America,0.51,candidate,high-value type; has external URL,,,Temple of Agriculture (Ancient Architecture Museum),asia/china/beijing/temple_of_agriculture,0.489,,,missing_coordinates; has_external_url,https://china.usembassy-china.org.cn/,https://en.wikivoyage.org/wiki/Beijing,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Marshall Islands,0.51,candidate,high-value type; has external URL,,,US Capitol Building,northamerica/unitedstates/washingtondc/us_capitol,0.4,,,missing_coordinates; has_external_url,https://www.rmiembassyus.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Slovenia,0.51,candidate,high-value type; has external URL,,,Lincoln Memorial,northamerica/unitedstates/washingtondc/lincoln_memorial,0.333,,,missing_coordinates; has_external_url,https://www.gov.si/en/representations/embassy-washington/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
europe/ukraine/chernihiv,Chernihiv,Chernihiv,6,39,see,Uklon,0.51,candidate,high-value type; has external URL,,,Trinity-Elias Monastery,europe/ukraine/chernihiv/trinity_monastery,0.214,,,missing_coordinates; has_external_url,https://uklon.com.ua/en/,https://en.wikivoyage.org/wiki/Chernihiv,candidate score 0.51 is below the 6.0 POI threshold
europe/netherlands/waddenislands/schiermonnikoog_is,Schiermonnikoog,Schiermonnikoog,10,37,see,Us Eilaun,0.51,candidate,high-value type; has external URL,,,Cycling the Island,europe/netherlands/waddenislands/schiermonnikoog_is/cycling,0.348,,,missing_coordinates; has_external_url,https://www.useilauntaxi.nl/,https://en.wikivoyage.org/wiki/Schiermonnikoog,candidate score 0.51 is below the 6.0 POI threshold
europe/latvia/riga,Riga,Riga,15,33,see,Denmark,0.51,candidate,high-value type; has external URL,,,Riga Central Market,europe/latvia/riga/central_market,0.462,,,missing_coordinates; has_external_url,http://letland.um.dk/,https://en.wikivoyage.org/wiki/Riga,candidate score 0.51 is below the 6.0 POI threshold
europe/portugal/lisbon,Lisbon,Lisbon,55,57,see,Macau,0.51,candidate,high-value type; has external URL,,,Baixa,europe/portugal/lisbon/baixa,0.4,,,missing_coordinates; has_external_url,http://www.turismodemacau.com.pt/,https://en.wikivoyage.org/wiki/Lisbon,candidate score 0.51 is below the 6.0 POI threshold
europe/italy/tuscany/arezzo,Arezzo,Arezzo,8,21,see,Discoverarezzo.com,0.51,candidate,high-value type; has external URL,,,Arezzo Cathedral (Duomo),europe/italy/tuscany/arezzo/arezzo_cathedral,0.471,,,missing_coordinates; has_external_url,https://www.discoverarezzo.com/,https://en.wikivoyage.org/wiki/Arezzo,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Congo (Republic) Chancery,0.51,candidate,high-value type; has external URL,,,Arlington National Cemetery,northamerica/unitedstates/washingtondc/arlington_cemetery,0.39,,,missing_coordinates; has_external_url,http://www.ambacongo-us.org/en,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/novascotia/halifax,Halifax,Halifax,23,106,see,Uber,0.51,candidate,high-value type; has external URL,,,The Lower Deck,northamerica/canada/novascotia/halifax/the_lower_deck,0.286,,,missing_coordinates; has_external_url,https://www.uber.com/global/en/cities/halifax/,https://en.wikivoyage.org/wiki/Halifax,candidate score 0.51 is below the 6.0 POI threshold
europe/france/aquitaine/bordeaux,Bordeaux,Bordeaux,50,52,see,UK,0.51,candidate,high-value type; has external URL,,,La Tupina,europe/france/aquitaine/bordeaux/la_tupina,0.25,,,missing_coordinates; has_external_url,https://www.gov.uk/world/organisations/british-consulate-bordeaux/office/british-consulate-bordeaux,https://en.wikivoyage.org/wiki/Bordeaux,candidate score 0.51 is below the 6.0 POI threshold
southamerica/venezuela/caracas,Caracas,Caracas,52,96,see,Chile,0.51,candidate,high-value type; has external URL,,,El Hatillo,southamerica/venezuela/caracas/el_hatillo,0.5,,,missing_coordinates; has_external_url,https://chile.gob.cl/venezuela/,https://en.wikivoyage.org/wiki/Caracas,candidate score 0.51 is below the 6.0 POI threshold
africa/zimbabwe/harare,Harare,Harare,8,48,see,Czech Republic,0.51,candidate,high-value type; has external URL,,,Chapungu Kraal,africa/zimbabwe/harare/chapungu_kraal,0.357,,,missing_coordinates; has_external_url,http://www.mzv.cz/harare/en/,https://en.wikivoyage.org/wiki/Harare,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/longbeach,Long Beach,Long Beach,10,97,see,Panama,0.51,candidate,high-value type; has external URL,,,Naples Canals,northamerica/unitedstates/california/longbeach/naples_canals,0.421,,,missing_coordinates; has_external_url,https://panaconsul.net/,https://en.wikivoyage.org/wiki/Long_Beach,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/hawaii/honolulu,Honolulu,Honolulu,49,24,see,"Micronesia, Federated States of",0.51,candidate,high-value type; has external URL,,,Healer Stones of Kapaemahu,northamerica/unitedstates/hawaii/honolulu/healers_stones,0.429,,,missing_coordinates; has_external_url,https://fsmembassy.fm/,https://en.wikivoyage.org/wiki/Honolulu,candidate score 0.51 is below the 6.0 POI threshold
africa/southafrica/pretoria,Pretoria,Pretoria,12,120,see,Ireland,0.51,candidate,high-value type; has external URL,,,Freedom Park,africa/southafrica/pretoria/freedom_park,0.316,,,missing_coordinates; has_external_url,http://www.embassyireland.org.za,https://en.wikivoyage.org/wiki/Pretoria,candidate score 0.51 is below the 6.0 POI threshold
europe/greece/larissa,Larissa,Larissa,11,21,see,St. Achilios,0.51,candidate,high-value type; has external URL,,,Bayrakli Mosque,europe/greece/larissa/bayrakli_mosque,0.385,,,missing_coordinates; has_external_url,http://www.inaa.gr/,https://en.wikivoyage.org/wiki/Larissa,candidate score 0.51 is below the 6.0 POI threshold
