world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/romania/tirgujiu,Târgu Jiu,Târgu Jiu,5,9,see,God's Bridge,0.75,candidate,has coordinates; has description; high-value type,44.975,22.761111,Table of Silence,europe/romania/tirgujiu/table_of_silence,0.357,40.455,40.917,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/T%C3%A2rgu_Jiu,"day-trip feature too far from Targu Jiu; better handled as separate destination/feature, not a city POI"
europe/macedonia/kicevo,Kičevo,Kičevo,4,32,see,Prilep,0.75,candidate,has coordinates; has description; high-value type,41.3333,21.5833,Treska River Gorge,europe/macedonia/kicevo/treska_river_gorge,0.25,48.179,55.636,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Ki%C4%8Devo,"separate city, not a POI for Kicevo"
asia/china/zhejiang/ningbo,Ningbo,Ningbo,50,112,do,Xuedou Mountain,0.75,candidate,has coordinates; has description; high-value type,29.6844,121.2159,Yuehu Mosque,asia/china/zhejiang/ningbo/yuehu_mosque,0.519,37.432,38.088,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Ningbo,duplicate/alias of existing Xikou/Xuedou coverage under Zhejiang hierarchy
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Rubber Tree Road,0.75,candidate,has coordinates; has description; high-value type,9.087241,99.278588,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.316,,64.888,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Surat_Thani,weak/local-only roadside lead; insufficient travel-worthy POI signal for Surat Thani
asia/india/himachalpradesh/mandi,Mandi,Mandi,9,10,see,Jhatingri,0.75,candidate,has coordinates; has description; high-value type,31.9478413,76.8818235,Mata Kuan Rani Temple,asia/india/himachalpradesh/mandi/mata_kuan_rani_temple,0.333,25.59,27.197,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Mandi,"separate village/day-trip area, not a POI for Mandi"
africa/southafrica/krugernationalpark,Kruger National Park,Kruger National Park,7,74,see,Shipandani,0.75,candidate,has coordinates; has description; high-value type,-23.5301,31.4098,Sabi Sand Game Reserve,africa/southafrica/krugernationalpark/sabi_sand_reserve,0.375,141.337,53.051,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Kruger_National_Park,specific Kruger hide/picnic lead lacked strong external corroboration for standalone POI in this batch
asia/china/sichuanprovince/leshan,Leshan,Leshan,4,18,see,Jinkouhe Grand Canyon,0.75,candidate,has coordinates; has description; high-value type,29.290809,103.020221,Lingyun Mountain,asia/china/sichuanprovince/leshan/lingyun_mountain,0.378,78.297,77.566,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Leshan,"far day-trip feature better handled as its own destination, not a Leshan POI"
southamerica/ecuador/esmeraldas,Esmeraldas,Esmeraldas,4,14,do,Malecón de Tachina,0.75,candidate,has coordinates; has description; high-value type,0.96238,-79.63087,Las Palmas Beach,southamerica/ecuador/esmeraldas/las_palmas_beach,0.444,4.463,37.212,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Esmeraldas,local waterfront across the river; weak standalone travel signal for Esmeraldas
asia/china/ningxia/yinchuan,Yinchuan,Yinchuan,8,29,see,108 Dagobas (stupas),0.75,candidate,has coordinates; has description; high-value type,38.02094,106.06909,Haibao Pagoda,asia/china/ningxia/yinchuan/haibao_pagoda,0.417,58.428,53.637,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Yinchuan,duplicate of existing 108 Dagobas POI under Qingtongxia
northamerica/unitedstates/california/goldcountry/sacramento,Sacramento,Sacramento,60,75,see,Folsom Lake,0.75,candidate,has coordinates; has description; high-value type,38.7206,-121.1339,Folsom Lake State Recreation Area,northamerica/unitedstates/california/goldcountry/sacramento/folsom_lake,0.5,4.531,34.901,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Sacramento,duplicate/alias of existing Folsom Lake State Recreation Area POI
southamerica/paraguay/aregua,Areguá,Areguá,5,11,see,Basílica Menor Nuestra Señora de los Milagros de Caacupé,0.75,candidate,has coordinates; has description; high-value type,-25.386,-57.141,Centro Cultural del Lago,southamerica/paraguay/aregua/centro_cultural_del_lago,0.4,29.243,29.296,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Aregu%C3%A1,"major separate pilgrimage city/sight for Caacupe, not an Aregua POI"
