world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/srilanka/colombo,Colombo,Colombo,25,116,see,St Luke's Anglican Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,6.918056,79.874838,Sky Lounge (Hilton),asia/srilanka/colombo/rooftop_bar_clock,0.343,3.189,1.81,needs_external_source,,https://en.wikivoyage.org/wiki/Colombo,Rejected as a local church below production threshold for Colombo.
asia/southkorea/suwon,Suwon,Suwon,6,131,see,geobugsandang,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.275433,127.018115,Hwaseong Haenggung,asia/southkorea/suwon/hwaseong_haenggung,0.326,0.674,0.392,needs_external_source,,https://en.wikivoyage.org/wiki/Suwon,Rejected because the romanized name is unclear and the site could not be confidently identified as a visitor POI.
asia/philippines/mindanaoisland/cagayandeoro,Cagayan de Oro,Cagayan de Oro,7,63,see,Carmelite Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,8.47222,124.66269,Saint Augustine Metropolitan Cathedral,asia/philippines/mindanaoisland/cagayandeoro/saint_augustine_cathedral,0.37,2.348,2.291,needs_external_source,,https://en.wikivoyage.org/wiki/Cagayan_de_Oro,Rejected as a local church below production threshold for Cagayan de Oro.
europe/spain/blanes,Blanes,Blanes,4,57,see,S'Aguia cove,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.68264,2.81432,Sant Joan Castle,europe/spain/blanes/sant_joan_castle,0.429,1.361,1.917,needs_external_source,,https://en.wikivoyage.org/wiki/Blanes,Rejected as a small cove/beach below production threshold for Blanes.
asia/japan/shikoku/matsuyama,Matsuyama,Matsuyama,12,59,see,Yasakaji,0.89,candidate,has coordinates; has description; high-value type; strong travel term,33.758012,132.812876,Taiho-ji,asia/japan/shikoku/matsuyama/taiho_ji,0.375,11.369,10.067,needs_external_source,,https://en.wikivoyage.org/wiki/Matsuyama,Rejected as another temple lead far from central Matsuyama and below production threshold beside existing temple POIs.
europe/netherlands/eindhoven,Eindhoven,Eindhoven,15,91,see,Sint Martinuskerk,0.89,candidate,has coordinates; has description; high-value type; strong travel term,51.44823,5.51844,St. Catharina Church,europe/netherlands/eindhoven/st_catharina_church,0.5,2.973,3.457,needs_external_source,,https://en.wikivoyage.org/wiki/Eindhoven,Rejected as a local church in an outlying Eindhoven district with limited broad travel value.
asia/india/kerala/alappuzha,Alappuzha,Alappuzha,7,24,see,St. Mary's Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,9.409167,76.411111,Coir Industry Heritage,asia/india/kerala/alappuzha/coir_heritage,0.368,10.134,10.139,needs_external_source,,https://en.wikivoyage.org/wiki/Alappuzha,Rejected as an outlying local church below production threshold for Alappuzha.
europe/ukraine/lviv,Lviv,Lviv,12,176,do,Park Piskovi Ozera,0.89,candidate,has coordinates; has description; high-value type; strong travel term,49.8238,23.9977,Lviv Opera House,europe/ukraine/lviv/opera_house,0.412,2.98,3.163,needs_external_source,,https://en.wikivoyage.org/wiki/Lviv,Rejected as a local park below production threshold for Lviv.
asia/malaysia/taiping,Taiping,Taiping,9,5,see,Matang Mangrove Forest Reserve,0.89,candidate,has coordinates; has description; high-value type; strong travel term,4.7,100.633333,Taiping War Cemetery,asia/malaysia/taiping/taiping_war_cemetery,0.48,22.368,20.753,needs_external_source,,https://en.wikivoyage.org/wiki/Taiping,Rejected because the mangrove reserve is a separate distant excursion from Taiping and placement is weak.
europe/romania/hunedoara,Hunedoara,Hunedoara (city),6,20,see,Furnace of Govăjdia,0.89,candidate,has coordinates; has description; high-value type; strong travel term,45.740708,22.791063,Restaurant Corvinus,europe/romania/hunedoara/restaurant_corvinus,0.368,7.707,13.414,needs_external_source,,https://en.wikivoyage.org/wiki/Hunedoara_%28city%29,Rejected as an industrial heritage site outside Hunedoara with weak placement for the city page.
