world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/finland/rauma,Rauma,Rauma,5,63,do,Ice skating,0.55,candidate,has description; high-value type,,,Old Town Hall,europe/finland/rauma/old_town_hall,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rauma,candidate score 0.55 is below the 6.0 POI threshold
europe/czechrepublic/ostrava,Ostrava,Ostrava,14,28,see,Heap Ema,0.55,candidate,has description; high-value type,,,Cathedral of the Divine Saviour,europe/czechrepublic/ostrava/cathedral_divine_saviour,0.343,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ostrava,candidate score 0.55 is below the 6.0 POI threshold
southamerica/bolivia/salar_of_uyuni,Salar de Uyuni,Salar de Uyuni,0,24,see,San Pedro de Atacama,0.55,candidate,has coordinates; high-value type,-22.9,-68.22,,,0.0,,308.486,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Salar_de_Uyuni,candidate score 0.55 is below the 6.0 POI threshold
africa/tunisia/dougga,Dougga,Dougga,9,14,see,Roads.,0.55,candidate,has description; high-value type,,,Forum and Square of the Winds,africa/tunisia/dougga/forum,0.267,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dougga,candidate score 0.55 is below the 6.0 POI threshold
asia/china/shandong_province/qingdao,Qingdao,Qingdao,12,108,do,Qingdao International Ocean Festival,0.55,candidate,has description; high-value type,,,Qingdao Aquarium,asia/china/shandong_province/qingdao/qingdao_aquarium,0.423,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Qingdao,candidate score 0.55 is below the 6.0 POI threshold
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Statue of Wa Thon Da Ray,0.55,candidate,has description; high-value type,,,Sule Pagoda,asia/myanmar/yangon/sule_pagoda,0.457,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yangon,candidate score 0.55 is below the 6.0 POI threshold
southamerica/brazil/joinville,Joinville,Joinville,11,27,see,Rio Bonito Highway,0.55,candidate,has description; high-value type,,,Estrada Bonita,southamerica/brazil/joinville/estrada_bonita,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Joinville,candidate score 0.55 is below the 6.0 POI threshold
asia/india/himachalpradesh/dalhousie,Dalhousie,Dalhousie (India),0,16,see,Upper Bakrota,0.55,candidate,has description; high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dalhousie_%28India%29,candidate score 0.55 is below the 6.0 POI threshold
asia/malaysia/miri,Miri,Miri,7,18,see,Taman Selera,0.55,candidate,has description; high-value type,,,Tua Pek Kong Temple,asia/malaysia/miri/tua_pek_kong_temple,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Miri,candidate score 0.55 is below the 6.0 POI threshold
northamerica/unitedstates/california/palo_alto,Palo Alto,Palo Alto,8,45,do,Hike at the Baylands,0.55,candidate,has description; high-value type,,,Baylands Nature Preserve,northamerica/unitedstates/california/palo_alto/baylands_nature_preserve,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Palo_Alto,candidate score 0.55 is below the 6.0 POI threshold
