world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham,Birmingham,Birmingham,16,180,do,Creation Skate Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.454348,-1.885986,Ikon Gallery,europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham/ikon_gallery,0.452,3.041,3.038,has_external_url,http://www.creationskatepark.co.uk/,https://en.wikivoyage.org/wiki/Birmingham,specialist indoor skate facility; useful locally but not clearly a score >= 6.0 Birmingham travel POI.
australiaandpacific/australia/queensland/sunshinecoast,Sunshine Coast,Sunshine Coast,7,112,see,Eumundi Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-26.4772,152.9521,Glass House Mountains,australiaandpacific/australia/queensland/sunshinecoast/glass_house_mountains,0.286,47.145,24.203,has_external_url,https://www.eumundimuseum.org/,https://en.wikivoyage.org/wiki/Sunshine_Coast,small local museum far from the Sunshine Coast centres; not strong enough as a regional POI.
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/doncaster,Doncaster,Doncaster,5,48,see,Markham Grange Steam Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.564,-1.216,"Danum Gallery, Library and Museum",europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/doncaster/danum_gallery,0.508,7.58,7.121,has_external_url,https://markhamgrangesteammuseum.co.uk/,https://en.wikivoyage.org/wiki/Doncaster,small specialist museum with limited evidence of broad traveller value for Doncaster.
northamerica/unitedstates/idaho/sunvalley,Sun Valley,Sun Valley (Idaho),13,34,see,Blaine County Historical Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.52151,-114.31658,Sun Valley Museum of Art,northamerica/unitedstates/idaho/sunvalley/sun_valley_museum_of_art,0.436,18.202,19.648,has_external_url,https://www.bchistoricalmuseum.org/,https://en.wikivoyage.org/wiki/Sun_Valley_%28Idaho%29,worthwhile local museum but far from Sun Valley resort core and below the local score threshold.
europe/estonia/tallinn,Tallinn,Tallinn,57,163,do,Birgitta Festival,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,59.4664,24.8363,Pirita,europe/estonia/tallinn/pirita,0.435,0.906,5.519,has_external_url,https://www.filharmoonia.ee/en/birgitta,https://en.wikivoyage.org/wiki/Tallinn,event/festival listing rather than a stable year-round POI page.
europe/croatia/murter,Murter,Murter,8,5,see,Podizni most u Tisnome,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.799187,15.641602,Tisno,europe/croatia/murter/tisno,0.37,0.68,2.651,has_external_url,http://www.tisno.hr/images/stari%20web/Default7730.html?sifraStranica=107,https://en.wikivoyage.org/wiki/Murter,functional drawbridge/local landmark; too minor as a standalone Murter POI.
northamerica/unitedstates/california/northcoast/fortbragg,Fort Bragg,Fort Bragg,5,30,do,Ricochet Ridge Ranch,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.48962,-123.78574,North Coast Brewing Company,northamerica/unitedstates/california/northcoast/fortbragg/north_coast_brewing,0.426,5.106,5.164,has_external_url,https://horse-vacation.com/,https://en.wikivoyage.org/wiki/Fort_Bragg,commercial riding operator rather than a durable public attraction.
europe/poland/zabrze,Zabrze,Zabrze,3,19,do,New Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.3117,18.7851,Arena Zabrze,europe/poland/zabrze/arena_zabrze,0.261,2.075,0.355,has_external_url,https://www.teatrzabrze.pl/,https://en.wikivoyage.org/wiki/Zabrze,local performing venue with programme-dependent value; not clearly a standalone travel POI for Zabrze.
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,see,Sosnowiec Centre for Art – Sielecki Castle (Sosnowieckie Centrum Sztuki),0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.285444,19.145611,Sielecki Castle,europe/poland/sosnowiec/sielecki_castle,0.545,1.432,5.22,has_external_url,https://www.zameksielecki.pl/,https://en.wikivoyage.org/wiki/Sosnowiec,duplicate/alias of existing Sielecki Castle POI in Sosnowiec.
europe/netherlands/thehague,The Hague,The Hague,16,165,do,Duinrell,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.1472,4.38,Binnenhof,europe/netherlands/thehague/binnenhof,0.353,8.751,11.014,has_external_url,http://www.duinrell.com/,https://en.wikivoyage.org/wiki/The_Hague,large commercial amusement park in Wassenaar; better treated as separate family excursion than a Hague city POI.
