world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/italy/lazio/rome,Rome,Rome,144,65,see,Lithuania,0.51,candidate,high-value type; has external URL,,,Giolitti,europe/italy/lazio/rome/giolitti,0.471,,,missing_coordinates; has_external_url,http://it.mfa.lt/index.php,https://en.wikivoyage.org/wiki/Rome,candidate score 0.51 is below the 6.0 POI threshold
europe/bosniaandherzegovina/sarajevo,Sarajevo,Sarajevo,42,173,see,Malaysia,0.51,candidate,high-value type; has external URL,,,Baščaršija,europe/bosniaandherzegovina/sarajevo/bascarsija,0.471,,,missing_coordinates; has_external_url,http://www.kln.gov.my/web/bih_sarajevo/,https://en.wikivoyage.org/wiki/Sarajevo,candidate score 0.51 is below the 6.0 POI threshold
europe/norway/oslo,Oslo,Oslo,26,88,see,Serbia,0.51,candidate,high-value type; has external URL,,,Oslo Opera House,europe/norway/oslo/opera_house,0.364,,,missing_coordinates; has_external_url,http://www.oslo.mfa.gov.rs/,https://en.wikivoyage.org/wiki/Oslo,candidate score 0.51 is below the 6.0 POI threshold
europe/france/midi/cotedazur/marseille,Marseille,Marseille,51,104,see,Centre Communautaire Israélite,0.51,candidate,high-value type; has external URL,,,Notre-Dame de la Garde,europe/france/midi/cotedazur/marseille/notredamedelagarde,0.435,,,missing_coordinates; has_external_url,http://www.nomao.com,https://en.wikivoyage.org/wiki/Marseille,candidate score 0.51 is below the 6.0 POI threshold
europe/ukraine/ivanofrankivsk,Ivano-Frankivsk,Ivano-Frankivsk,9,103,see,ECOS,0.51,candidate,high-value type; has external URL,,,Market Square (Ploshcha Rynok),europe/ukraine/ivanofrankivsk/market_square,0.235,,,missing_coordinates; has_external_url,https://ecoscooter.org,https://en.wikivoyage.org/wiki/Ivano-Frankivsk,candidate score 0.51 is below the 6.0 POI threshold
europe/czechrepublic/prague,Prague,Prague,58,35,see,AAA Radiotaxi,0.51,candidate,high-value type; has external URL,,,Malá Strana,europe/czechrepublic/prague/mala_strana,0.435,,,missing_coordinates; has_external_url,http://www.aaataxi.cz/en/,https://en.wikivoyage.org/wiki/Prague,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/losangeles,Los Angeles,Los Angeles,71,77,see,Qatar,0.51,candidate,high-value type; has external URL,,,Mastro's,northamerica/unitedstates/california/losangeles/mastros,0.462,,,missing_coordinates; has_external_url,http://la.consulate.qa/,https://en.wikivoyage.org/wiki/Los_Angeles,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Libya,0.51,candidate,high-value type; has external URL,,,BAO,europe/unitedkingdom/england/london/bao,0.5,,,missing_coordinates; has_external_url,https://embuk.foreign.gov.ly/,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/ontario/sudbury,Sudbury,Sudbury (Ontario),18,65,see,Sudbury Tourism: Discover Sudbury,0.51,candidate,high-value type; has external URL,,,Tom Davies Square,northamerica/canada/ontario/sudbury/tom_davies_square,0.449,,,missing_coordinates; has_external_url,https://discoversudbury.ca/,https://en.wikivoyage.org/wiki/Sudbury_%28Ontario%29,candidate score 0.51 is below the 6.0 POI threshold
asia/thailand/songkhla,Songkhla,Songkhla,4,25,see,Malaysia,0.51,candidate,high-value type; has external URL,,,Wat Matchimawat,asia/thailand/songkhla/watmatchimawat,0.348,,,missing_coordinates; has_external_url,http://www.kln.gov.my/web/tha_songkhla/,https://en.wikivoyage.org/wiki/Songkhla,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/colorado/denver,Denver,Denver,71,146,see,Norway (Honorary),0.51,candidate,high-value type; has external URL,,,RiNo,northamerica/unitedstates/colorado/denver/rino,0.4,,,missing_coordinates; has_external_url,https://www.norway.no/en/usa/norway-usa/honorary-consulates/#Colorado,https://en.wikivoyage.org/wiki/Denver,candidate score 0.51 is below the 6.0 POI threshold
europe/denmark/copenhagen,Copenhagen,Copenhagen,101,98,see,Ekspres Ruten,0.51,candidate,high-value type; has external URL,,,Frederiksstaden,europe/denmark/copenhagen/frederiksstaden,0.429,,,missing_coordinates; has_external_url,https://www.facebook.com/busbestilling/,https://en.wikivoyage.org/wiki/Copenhagen,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Seychelles,0.51,candidate,high-value type; has external URL,,,Lyle's,europe/unitedkingdom/england/london/lyles,0.5,,,missing_coordinates; has_external_url,http://www.mfa.gov.sc/static.php?filter=10&content_id=24,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Uber,0.51,candidate,high-value type; has external URL,,,The Glebe,northamerica/canada/ontario/ottawa/the_glebe,0.444,,,missing_coordinates; has_external_url,https://www.uber.com/global/en/cities/ottawa/,https://en.wikivoyage.org/wiki/Ottawa,candidate score 0.51 is below the 6.0 POI threshold
europe/ukraine/kirovograd,Kropyvnytskyi,Kropyvnytskyi,5,42,see,Uklon,0.51,candidate,high-value type; has external URL,,,Kirovohrad Regional History Museum,europe/ukraine/kirovograd/kirovograd_regional_museum,0.154,,,missing_coordinates; has_external_url,https://uklon.com.ua/en/,https://en.wikivoyage.org/wiki/Kropyvnytskyi,candidate score 0.51 is below the 6.0 POI threshold
northamerica/elsalvador/sansalvador,San Salvador,San Salvador,8,55,see,Mexico,0.51,candidate,high-value type; has external URL,,,Mercado Central,northamerica/elsalvador/sansalvador/mercado_central,0.381,,,missing_coordinates; has_external_url,https://embamex.sre.gob.mx/elsalvador/,https://en.wikivoyage.org/wiki/San_Salvador,candidate score 0.51 is below the 6.0 POI threshold
asia/unitedarabemirates/abudhabi,Abu Dhabi,Abu Dhabi,53,106,see,Romania,0.51,candidate,high-value type; has external URL,,,Cipriani,asia/unitedarabemirates/abudhabi/cipriani,0.533,,,missing_coordinates; has_external_url,http://abudhabi.mae.ro/en,https://en.wikivoyage.org/wiki/Abu_Dhabi,candidate score 0.51 is below the 6.0 POI threshold
asia/china/guangdong/qingyuan,Qingyuan,Qingyuan,5,20,do,Qingxin Hot Springs,0.51,candidate,high-value type; has external URL,,,Qingyuan Chicken Restaurants,asia/china/guangdong/qingyuan/qingyuan_chicken,0.426,,,missing_coordinates; has_external_url,http://www.qxhotspring.com/,https://en.wikivoyage.org/wiki/Qingyuan,candidate score 0.51 is below the 6.0 POI threshold
europe/denmark/kolding,Kolding,Kolding,5,12,see,Slotssøbadet,0.51,candidate,high-value type; has external URL,,,Akseltorv,europe/denmark/kolding/akseltorv,0.286,,,missing_coordinates; has_external_url,https://akturum.dk/slotssobadet/,https://en.wikivoyage.org/wiki/Kolding,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/florida/northeastflorida/jacksonville,Jacksonville,Jacksonville,47,108,see,Denmark (Honorary),0.51,candidate,high-value type; has external URL,,,San Marco,northamerica/unitedstates/florida/northeastflorida/jacksonville/san_marco,0.5,,,missing_coordinates; has_external_url,http://usa.um.dk/en/about-us/list-of-danish-honorary-consulates-in-the-us/list-of-honorary-consulates-on-the-east-coast/jacksonville-florida/,https://en.wikivoyage.org/wiki/Jacksonville,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Tonga,0.51,candidate,high-value type; has external URL,,,St. John,europe/unitedkingdom/england/london/st_john,0.5,,,missing_coordinates; has_external_url,https://www.rbkc.gov.uk/contactsdirectory/az.aspx?orgid=5405,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
europe/finland/helsinki,Helsinki,Helsinki,56,99,see,Hungary,0.51,candidate,high-value type; has external URL,,,Punavuori,europe/finland/helsinki/punavuori,0.5,,,missing_coordinates; has_external_url,https://helsinki.mfa.gov.hu/,https://en.wikivoyage.org/wiki/Helsinki,candidate score 0.51 is below the 6.0 POI threshold
