world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/finland/tampere,Tampere,Tampere,61,207,see,Milk Platform Museum,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,61.751785,23.935506,Postal Museum,europe/finland/tampere/tampere_postal_museu,0.545,29.327,29.7,has_external_url; day_trip_review,https://www.maitolaiturimuseo.net/english.htm,https://en.wikivoyage.org/wiki/Tampere,Very niche small museum far from Tampere; weak destination value.
europe/finland/rovaniemi,Rovaniemi,Rovaniemi,8,183,do,Kalliosalmi–Olkkajärvi canoe route,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,66.68525,26.70944,Santa Claus Village,europe/finland/rovaniemi/santa_claus_village,0.302,41.186,47.779,has_external_url; day_trip_review,http://www.nationalparks.fi/arcticcircle/trails/description#canoeingroute,https://en.wikivoyage.org/wiki/Rovaniemi,"Specialized canoe route far from parent; better handled as route content, not POI."
northamerica/unitedstates/pennsylvania/johnstown,Johnstown,Johnstown,11,23,do,Laurel Ridge State Park,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.9558,-79.3689,Heritage Discovery Center,northamerica/unitedstates/pennsylvania/johnstown/heritage_discovery_center,0.417,56.653,56.077,has_external_url; day_trip_review,https://www.dcnr.pa.gov/StateParks/FindAPark/LaurelRidgeStatePark/,https://en.wikivoyage.org/wiki/Johnstown,Distant linear park with weak fit for Johnstown as a specific POI.
australiaandpacific/australia/queensland/townsville,Townsville,Townsville,7,65,see,Big Crystal Creek,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-18.9798,146.25416,ANZAC Memorial Park,australiaandpacific/australia/queensland/townsville/anzac_memorial_park,0.389,67.096,67.332,has_external_url; day_trip_review,http://wettropics.gov.au/big-crystal-creek-paradise-waterhole.html,https://en.wikivoyage.org/wiki/Townsville,Distant natural area better tied to Paluma/Queensland regional content than Townsville city.
asia/china/henan_province/sanmenxia,Sanmenxia,Sanmenxia,4,20,see,Yangshaoxianmen Mountain Scenic Area,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,34.926276,111.844242,Yangshao Village Site,asia/china/henan_province/sanmenxia/yangshao_village,0.491,68.411,61.629,has_external_url; day_trip_review,http://ysjzxms.com/,https://en.wikivoyage.org/wiki/Sanmenxia,Distant scenic-area lead with weak independent sourcing and unclear visitor value.
northamerica/unitedstates/california/big_sur,Big Sur,Big Sur,0,22,do,Andrew Molera State Park,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.2833,-121.8333,,,0.0,,28.672,has_external_url; day_trip_review,http://www.parks.ca.gov/?page_id=582,https://en.wikivoyage.org/wiki/Big_Sur,Duplicate of Andrew Molera State Park accepted under the canonical Big Sur path in batch 0176.
asia/china/guangdong/foshan,Foshan,Foshan,8,25,see,Sanshui Forest Park,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,23.1899,112.8713,Liang's Garden (Liang Yuan),asia/china/guangdong/foshan/liangs_garden,0.424,29.867,29.891,has_external_url; day_trip_review,http://www.ssforestpark.com/index_e.php,https://en.wikivoyage.org/wiki/Foshan,Distant district forest park with weak travel signal compared with stronger Foshan POIs.
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,do,Noblesville Boom,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.992462,-85.9142726,Broad Ripple Village,northamerica/unitedstates/indiana/indianapolis/broad_ripple_village,0.444,23.774,32.484,has_external_url; day_trip_review,https://noblesvilleboom.com/,https://en.wikivoyage.org/wiki/Indianapolis,Sports team/event venue outside Indianapolis; not a durable travel POI.
europe/hungary/pecs,Pécs,Pécs,9,63,see,Szigetvár,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.0482,17.8125,Pécs TV Tower,europe/hungary/pecs/pecs_tv_tower,0.455,31.947,32.165,has_external_url; day_trip_review,http://www.szigetvar.hu/,https://en.wikivoyage.org/wiki/P%C3%A9cs,Separate town/castle destination rather than a POI for Pecs.
europe/unitedkingdom/england/norfolk/the_norfolk_broads,The Norfolk Broads,Norfolk Broads,0,34,do,Angles Way,0.83,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.4171,1.3815,,,0.0,,26.345,has_external_url; day_trip_review,https://www.norfolk.gov.uk/out-and-about-in-norfolk/norfolk-trails/long-distance-trails/angles-way,https://en.wikivoyage.org/wiki/Norfolk_Broads,"Long-distance walking route, not a flat destination POI for the Norfolk Broads."
