world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/debrecen,Debrecen,Debrecen,17,130,do,Grasslands with Forest,0.85,candidate,has coordinates; has description; high-value type,47.4822,21.7143,Grand Hotel Aranybika,europe/hungary/debrecen/grand_hotel_aranybika,0.419,8.652,8.598,needs_external_source,,https://en.wikivoyage.org/wiki/Debrecen,Vague natural-area lead and not identifiable as a stable named visitor POI for Debrecen.
northamerica/unitedstates/mississippi/southaven,Southaven,Southaven,5,9,do,BankPlus Amphitheater,0.85,candidate,has coordinates; has description; high-value type,34.9511,-89.9339,Landers Center,northamerica/unitedstates/mississippi/southaven/landers_center,0.457,7.512,7.515,needs_external_source,,https://en.wikivoyage.org/wiki/Southaven,Commercial event venue; below the 6.0 travel POI threshold for Southaven and not a general see/do sight.
europe/france/alpes/chamonix,Chamonix,Chamonix,19,38,do,La Flégère,0.85,candidate,has coordinates; has description; high-value type,45.9603,6.8869,Argentière,europe/france/alpes/chamonix/argentiere,0.471,3.108,4.11,needs_external_source,,https://en.wikivoyage.org/wiki/Chamonix,Duplicate/overlap with existing La Flegere Cable Car POI on the Chamonix page.
asia/china/hainanisland/haikou,Haikou,Haikou,11,64,see,Tomb of Hairui,0.85,candidate,has coordinates; has description; high-value type,20.0081946968,110.2915496433,Hairui Tomb,asia/china/hainanisland/haikou/hairui_tomb,0.48,2.801,10.875,needs_external_source,,https://en.wikivoyage.org/wiki/Haikou,Duplicate/alias of existing Hairui Tomb POI on the Haikou page.
africa/ethiopia/addisababa,Addis Ababa,Addis Ababa,29,99,do,Bihere Tsige Recreation Center,0.85,candidate,has coordinates; has description; high-value type,8.9551,38.7536,Holy Trinity Cathedral,africa/ethiopia/addisababa/holy_trinity_cathedral,0.423,7.434,8.974,needs_external_source,,https://en.wikivoyage.org/wiki/Addis_Ababa,Local recreation centre with weak independent travel value for Addis Ababa.
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,see,Sheffield City Walk-In Centre / GP Health Centre,0.85,candidate,has coordinates; has description; high-value type,53.38288,-1.47738,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.237,0.791,0.534,needs_external_source,,https://en.wikivoyage.org/wiki/Sheffield,"Medical clinic / GP health centre, not a visitor POI."
asia/indonesia/java/semarang,Semarang,Semarang,8,164,do,Cozy Feet,0.85,candidate,has coordinates; has description; high-value type,-6.9778,110.4155,Tay Kak Sie Temple,asia/indonesia/java/semarang/tay_kak_sie_temple,0.296,1.427,1.622,needs_external_source,,https://en.wikivoyage.org/wiki/Semarang,"Commercial foot-massage/spa listing, not a durable travel see/do POI."
northamerica/unitedstates/california/santa_barbara,Santa Barbara,Santa Barbara,17,107,see,Upper East Side,0.85,candidate,has coordinates; has description; high-value type,34.43387,-119.7126,Old Mission Santa Barbara,northamerica/unitedstates/california/santa_barbara/old_mission,0.53,0.47,1.593,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Barbara,Residential neighbourhood lead; too broad and weak as a standalone Santa Barbara POI.
asia/china/anhui/huaibei,Huaibei,Huaibei,5,33,see,Xuji Xu Family Ancestral Hall,0.85,candidate,has coordinates; has description; high-value type,33.96,116.78,Huaihai Campaign General Front Committee Site,asia/china/anhui/huaibei/huaihai_campaign_general_front_committee_site,0.324,4.542,2.154,needs_external_source,,https://en.wikivoyage.org/wiki/Huaibei,Obscure ancestral hall lead with insufficient independent travel value and weak source confidence.
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,24 Sussex,0.85,candidate,has coordinates; has description; high-value type,45.444348,-75.693934,Canadian War Museum,northamerica/canada/ontario/ottawa/canadian_war_museum,0.286,3.53,2.553,needs_external_source,,https://en.wikivoyage.org/wiki/Ottawa,Official residence with no normal visitor access; better treated as government context than a POI.
