world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/arizona/kingman,Kingman,Kingman,13,39,see,Kingman Area Regional Transport,0.59,candidate,has description; high-value type; has external URL,,,Kingman Railroad Depot,northamerica/unitedstates/arizona/kingman/kingman_railroad_depot,0.491,,,missing_coordinates; has_external_url,https://www.cityofkingman.gov/government/departments/kart,https://en.wikivoyage.org/wiki/Kingman,"transport-only listing, not a travel-guide POI"
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,see,Indy Fringe Festival,0.59,candidate,has description; high-value type; has external URL,,,Benjamin Harrison Presidential Site,northamerica/unitedstates/indiana/indianapolis/benjamin_harrison_home,0.473,,,missing_coordinates; has_external_url,http://www.indyfringe.org/,https://en.wikivoyage.org/wiki/Indianapolis,event-only listing rather than a durable POI
europe/netherlands/amsterdam,Amsterdam,Amsterdam,153,66,see,GVB cards,0.59,candidate,has description; high-value type; has external URL,,,Paradiso,europe/netherlands/amsterdam/paradiso,0.471,,,missing_coordinates; has_external_url,https://reisproducten.gvb.nl/en/toeristen,https://en.wikivoyage.org/wiki/Amsterdam,"transport-only listing, not a travel-guide POI"
northamerica/unitedstates/alabama/huntsville,Huntsville,Huntsville (Alabama),16,74,do,Con*Stellation,0.59,candidate,has description; high-value type; has external URL,,,Alabama Constitution Village,northamerica/unitedstates/alabama/huntsville/alabama_constitution_village,0.429,,,missing_coordinates; has_external_url,http://www.con-stellation.org,https://en.wikivoyage.org/wiki/Huntsville_%28Alabama%29,event-only listing rather than a durable POI
northamerica/unitedstates/massachusetts/newburyport,Newburyport,Newburyport,12,33,do,Newburyport Buskers Festival,0.59,candidate,has description; high-value type; has external URL,,,Newburyport Harbor Range Lights,northamerica/unitedstates/massachusetts/newburyport/harbor_range_lights,0.475,,,missing_coordinates; has_external_url,http://www.newburyportchamber.org/buskers.shtml,https://en.wikivoyage.org/wiki/Newburyport,event-only listing rather than a durable POI
northamerica/unitedstates/california/sanjose,San Jose,San Jose (California),6,114,do,Pacificon,0.59,candidate,has description; high-value type; has external URL,,,Eating Out,northamerica/unitedstates/california/sanjose/eating_out,0.316,,,missing_coordinates; has_external_url,http://www.pacificon.org,https://en.wikivoyage.org/wiki/San_Jose_%28California%29,event-only listing rather than a durable POI
asia/easttimor/dili,Dili,Dili,19,61,see,New Zealand,0.59,candidate,has description; high-value type; has external URL,,,Government Palace,asia/easttimor/dili/government_palace,0.357,,,missing_coordinates; has_external_url,https://www.mfat.govt.nz/en/countries-and-regions/asia/timor-leste/new-zealand-embassy,https://en.wikivoyage.org/wiki/Dili,"embassy/high commission listing, not a Dili visitor POI"
europe/greece/skyros,Skyros,Skyros,8,39,do,Horse riding,0.59,candidate,has description; high-value type; has external URL,,,Skyrian Horse Reserve,europe/greece/skyros/skyrian_horse,0.424,,,missing_coordinates; has_external_url,https://skyrianhorses.weebly.com,https://en.wikivoyage.org/wiki/Skyros,"generic activity/operator listing, not a distinct Skyros POI"
northamerica/britishvirginislands/virgingorda,Virgin Gorda,Virgin Gorda,11,56,see,Mahogany Rentals,0.59,candidate,has description; high-value type; has external URL,,,Mahoe Bay,northamerica/britishvirginislands/virgingorda/mahoe_bay,0.48,,,missing_coordinates; has_external_url,http://www.mahoganycarrentalsbvi.com/,https://en.wikivoyage.org/wiki/Virgin_Gorda,"ordinary commercial operator, below local POI threshold"
northamerica/unitedstates/california/san_jose,San Jose,San Jose (California),33,114,do,BayCon,0.59,candidate,has description; high-value type; has external URL,,,Back A Yard,northamerica/unitedstates/california/san_jose/back_a_yard,0.4,,,missing_coordinates; has_external_url,https://baycon.org/,https://en.wikivoyage.org/wiki/San_Jose_%28California%29,event-only listing rather than a durable POI
northamerica/unitedstates/oregon/oregoncity,Oregon City,Oregon City,6,22,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,Willamette Falls,northamerica/unitedstates/oregon/oregoncity/willamette_falls,0.364,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Oregon_City,"transport-only listing, not a travel-guide POI"
europe/sweden/falun,Falun,Falun,5,35,do,The Runn Days,0.59,candidate,has description; high-value type; has external URL,,,Falun Mine (Falu Gruva),europe/sweden/falun/falun_mine,0.316,,,missing_coordinates; has_external_url,http://www.runndagarna.se,https://en.wikivoyage.org/wiki/Falun,event-only listing rather than a durable POI
northamerica/unitedstates/kentucky/louisville,Louisville,Louisville,12,140,do,Louder than Life Music Festival,0.59,candidate,has description; high-value type; has external URL,,,Louisville Slugger Museum & Factory,northamerica/unitedstates/kentucky/louisville/louisville_slugger_museum,0.353,,,missing_coordinates; has_external_url,https://louderthanlifefestival.com,https://en.wikivoyage.org/wiki/Louisville,event-only listing rather than a durable POI
northamerica/unitedstates/rhodeisland/newport,Newport,Newport (Rhode Island),10,111,do,Bowen’s Wharf Christmas Tree Lighting,0.59,candidate,has description; high-value type; has external URL,,,Bellevue Avenue Historic District,northamerica/unitedstates/rhodeisland/newport/bellevue_avenue,0.371,,,missing_coordinates; has_external_url,http://www.bowenswharf.com,https://en.wikivoyage.org/wiki/Newport_%28Rhode_Island%29,event-only listing rather than a durable POI
europe/switzerland/zermatt,Zermatt,Zermatt,8,9,do,Breuil-Cervinia Valtournenche Zermatt ski area,0.59,candidate,has description; high-value type; has external URL,,,Gornergrat Railway,europe/switzerland/zermatt/gornergrat_railway,0.312,,,missing_coordinates; has_external_url,https://www.matterhornparadise.ch/,https://en.wikivoyage.org/wiki/Zermatt,broad cross-border ski area/activity rather than a single mappable Zermatt POI
northamerica/unitedstates/texas/port_aransas,Port Aransas,Port Aransas,5,7,do,Whooping Crane Festival,0.59,candidate,has description; high-value type; has external URL,,,Horace Caldwell Pier,northamerica/unitedstates/texas/port_aransas/horace_caldwell_pier,0.372,,,missing_coordinates; has_external_url,http://www.whoopingcranefestival.org,https://en.wikivoyage.org/wiki/Port_Aransas,event-only listing rather than a durable POI
europe/netherlands/rotterdam,Rotterdam,Rotterdam,42,24,see,RET travel cards,0.59,candidate,has description; high-value type; has external URL,,,Rotterdam Centraal Station,europe/netherlands/rotterdam/centraal_station,0.429,,,missing_coordinates; has_external_url,https://www.ret.nl/en/home/travel-products/products-and-fares.html,https://en.wikivoyage.org/wiki/Rotterdam,"transport-only listing, not a travel-guide POI"
