world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/leeds,Leeds,Leeds,12,24,do,The White Rose Way,0.59,candidate,has description; high-value type; has external URL,,,Whitelock's Ale House,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/leeds/whitelocks,0.514,,,missing_coordinates; has_external_url,http://www.whiteroseway.co.uk/,https://en.wikivoyage.org/wiki/Leeds,long-distance route listing without a single publishable POI coordinate
europe/hungary/sopron,Sopron,Sopron,9,234,do,Reservoir of Gida creek,0.59,candidate,has description; high-value type; has external URL,,,Roman Remains of Scarbantia,europe/hungary/sopron/roman_remains,0.36,,,missing_coordinates; has_external_url,http://www.horgasz-sopron.hu/,https://en.wikivoyage.org/wiki/Sopron,weak local recreation spot below destination POI threshold and missing coordinates
northamerica/unitedstates/washington/olympicnationalpark,Olympic National Park,Olympic National Park,10,49,do,South Coast Route,0.59,candidate,has description; high-value type; has external URL,,,Sol Duc Hot Springs,northamerica/unitedstates/washington/olympicnationalpark/sol_duc_hot_springs,0.444,,,missing_coordinates; has_external_url,https://www.nps.gov/olym/planyourvisit/south-coast-route.htm,https://en.wikivoyage.org/wiki/Olympic_National_Park,route listing without a single publishable POI coordinate
northamerica/unitedstates/westvirginia/huntington,Huntington,Huntington (West Virginia),8,82,see,The Herald-Dispatch,0.59,candidate,has description; high-value type; has external URL,,,Heritage Station,northamerica/unitedstates/westvirginia/huntington/heritage_station,0.452,,,missing_coordinates; has_external_url,http://www.herald-dispatch.com/,https://en.wikivoyage.org/wiki/Huntington_%28West_Virginia%29,"newspaper office, not a visitor POI"
europe/finland/rauma,Rauma,Rauma,5,63,do,Festivo,0.59,candidate,has description; high-value type; has external URL,,,Sammallahdenmäki,europe/finland/rauma/sammallahdenmaki,0.174,,,missing_coordinates; has_external_url,http://www.raumanfestivo.com/,https://en.wikivoyage.org/wiki/Rauma,event-only listing rather than a durable POI
australiaandpacific/australia/queensland/cairns,Cairns,Cairns,10,45,see,Air New Zealand,0.59,candidate,has description; high-value type; has external URL,,,Cairns Aquarium,australiaandpacific/australia/queensland/cairns/cairns_aquarium,0.467,,,missing_coordinates; has_external_url,http://www.airnewzealand.co.nz/,https://en.wikivoyage.org/wiki/Cairns,"transport-only listing, not a travel-guide POI"
asia/india/himachalpradesh/dharamsala,Dharamsala,Dharamsala,9,56,do,Lha Charitable Trust,0.59,candidate,has description; high-value type; has external URL,,,Tibet Museum,asia/india/himachalpradesh/dharamsala/tibet_museum,0.375,,,missing_coordinates; has_external_url,http://www.lhasocialwork.org/lhav3/component/content/article/63-visitor-services/108-tibetan-cooking-class,https://en.wikivoyage.org/wiki/Dharamsala,visitor course/social-service listing below local POI threshold
australiaandpacific/australia/northernterritory/ulurukata_tjuta_n,Uluru-Kata Tjuta National Park,Uluṟu-Kata Tjuṯa National Park,10,18,see,Lost In Australia,0.59,candidate,has description; high-value type; has external URL,,,Cultural Centre,australiaandpacific/australia/northernterritory/ulurukata_tjuta_n/cultural_centre,0.312,,,missing_coordinates; has_external_url,http://www.lostinaustralia.com.au,https://en.wikivoyage.org/wiki/Ulu%E1%B9%9Fu-Kata_Tju%E1%B9%AFa_National_Park,"travel information/commercial website, not a local POI"
europe/germany/badenwrttemberg/stuttgart,Stuttgart,Stuttgart,27,176,do,Long Night of the Museums,0.59,candidate,has description; high-value type; has external URL,,,Porsche Museum,europe/germany/badenwrttemberg/stuttgart/porschemuseum,0.514,,,missing_coordinates; has_external_url,http://www.lange-nacht.de/,https://en.wikivoyage.org/wiki/Stuttgart,event-only listing rather than a durable POI
europe/germany/saxony/leipzig,Leipzig,Leipzig,16,133,see,Polizeirevier Innenstadt,0.59,candidate,has description; high-value type; has external URL,,,Museum der bildenden Künste,europe/germany/saxony/leipzig/museum_der_bildenden_kuenste,0.353,,,missing_coordinates; has_external_url,http://www.polizei.sachsen.de/de/pdl.htm,https://en.wikivoyage.org/wiki/Leipzig,"police station, not a visitor POI"
