world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,Bochumer Musiksommer,0.59,candidate,has description; high-value type; has external URL,,,Anneliese Brost Musikforum Ruhr,europe/germany/northrhinewestphalia/bochum/anneliese_brost_musikforum,0.392,,,missing_coordinates; has_external_url,http://www.bochumer-musiksommer.de,https://en.wikivoyage.org/wiki/Bochum,"Event-only music summer festival, not a durable Bochum POI."
asia/malaysia/miri,Miri,Miri,7,18,do,Dive near Miri,0.59,candidate,has description; high-value type; has external URL,,,Niah National Park,asia/malaysia/miri/niah_national_park,0.312,,,missing_coordinates; has_external_url,http://www.redmonkeydivers.com/,https://en.wikivoyage.org/wiki/Miri,Commercial dive-operator/activity lead and too vague as a single POI.
northamerica/unitedstates/missouri/rolla,Rolla,Rolla (Missouri),4,17,do,Parks,0.59,candidate,has description; high-value type; has external URL,,,Phelps County Courthouse,northamerica/unitedstates/missouri/rolla/phelps_county_courthouse,0.138,,,missing_coordinates; has_external_url,https://www.rollamoparks.org/outdoor,https://en.wikivoyage.org/wiki/Rolla_%28Missouri%29,"Too generic to map as one Rolla POI; candidate points to a parks department page, not an attraction."
europe/slovakia/kosice,Košice,Košice,7,153,do,Night of museums and galleries,0.59,candidate,has description; high-value type; has external URL,,,East Slovak Museum,europe/slovakia/kosice/east_slovak_museum,0.417,,,missing_coordinates; has_external_url,https://www.facebook.com/Noc.muzei.a.galerii,https://en.wikivoyage.org/wiki/Ko%C5%A1ice,"Event-only museum-night listing, not a durable Košice POI."
asia/china/hubei/yichang,Yichang,Yichang,3,40,do,Dragon Cruisers,0.59,candidate,has description; high-value type; has external URL,,,Yangtze River Cruise,asia/china/hubei/yichang/yangtze_river_cruise,0.514,,,missing_coordinates; has_external_url,http://www.chinadragon.cc/,https://en.wikivoyage.org/wiki/Yichang,"Commercial cruise operator, not a Yichang POI; Yangtze cruises are already represented by a broader POI."
asia/taiwan/tainan,Tainan,Tainan,18,56,do,Yanshui Beehive Fireworks Festival,0.59,candidate,has description; high-value type; has external URL,,,Beehive Whisky Bar,asia/taiwan/tainan/beehive_whisky_bar,0.423,,,missing_coordinates; has_external_url,https://www.twtainan.net/yanshuifireworks/en,https://en.wikivoyage.org/wiki/Tainan,Event-only festival outside Tainan proper; not a durable POI under the city page.
northamerica/unitedstates/california/sanjose,San Jose,San Jose (California),6,114,see,San Jose Mercury News,0.59,candidate,has description; high-value type; has external URL,,,Super Taqueria,northamerica/unitedstates/california/sanjose/super_taqueria,0.286,,,missing_coordinates; has_external_url,https://www.mercurynews.com/,https://en.wikivoyage.org/wiki/San_Jose_%28California%29,Newspaper/media outlet with weak visitor value for San Jose.
northamerica/unitedstates/florida/miami,Miami,Miami,57,70,see,D’Vine Cyber Lounge,0.59,candidate,has description; high-value type; has external URL,,,Miami Blues,northamerica/unitedstates/florida/miami/miami_blues,0.4,,,missing_coordinates; has_external_url,http://www.dvinelounge.com/,https://en.wikivoyage.org/wiki/Miami,Ordinary commercial lounge/internet cafe listing with weak Miami travel value.
africa/botswana/maun,Maun,Maun,13,21,see,Sefofane,0.59,candidate,has description; high-value type; has external URL,,,Okavango Delta,africa/botswana/maun/okavango_delta,0.364,,,missing_coordinates; has_external_url,http://www.sefofane.com/,https://en.wikivoyage.org/wiki/Maun,"Commercial air charter/safari operator, not a Maun POI."
northamerica/unitedstates/colorado/durango,Durango,Durango (Colorado),12,28,do,Zipline,0.59,candidate,has description; high-value type; has external URL,,,Pinkerton Hot Springs,northamerica/unitedstates/colorado/durango/pinkerton_hot_springs,0.286,,,missing_coordinates; has_external_url,https://soaringcolorado.com/,https://en.wikivoyage.org/wiki/Durango_%28Colorado%29,Commercial activity/operator lead and too generic to map as a Durango POI.
