world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/ukraine/ivanofrankivsk,Ivano-Frankivsk,Ivano-Frankivsk,9,103,see,Protection of the Virgin church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.93487,24.70868,Art Museum of Prykarpattia,europe/ukraine/ivanofrankivsk/art_museum,0.34,1.254,1.349,needs_external_source,,https://en.wikivoyage.org/wiki/Ivano-Frankivsk,Rejected: ordinary local church; not strong enough for Ivano-Frankivsk lineup.
asia/palestinianauthority/bethlehem,Bethlehem,Bethlehem,8,48,see,Latin Patriarchate Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,31.7142407,35.1888442,Separation Wall and Street Art,asia/palestinianauthority/bethlehem/separation_wall_art,0.4,1.385,1.616,needs_external_source,,https://en.wikivoyage.org/wiki/Bethlehem,Rejected: local church; weaker than Bethlehem core pilgrimage sights.
asia/india/dadraandnagarhaveli/silvassa,Silvassa,Silvassa,3,12,see,Van Dhara Garden,0.89,candidate,has coordinates; has description; high-value type; strong travel term,20.27186,72.98712,Van Ganga Lake and Island Garden,asia/india/dadraandnagarhaveli/silvassa/van_ganga_lake,0.542,4.633,3.151,needs_external_source,,https://en.wikivoyage.org/wiki/Silvassa,Rejected: local garden; weak and partly redundant with existing Van Ganga garden coverage.
asia/china/jiangxi/jiujiang,Jiujiang,Jiujiang,5,15,see,Nanshan Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,29.663378,115.98891,Poyang Lake Shore,asia/china/jiangxi/jiujiang/poyang_lake_shore,0.345,6.185,8.31,needs_external_source,,https://en.wikivoyage.org/wiki/Jiujiang,Rejected: local park; insufficient travel pull.
europe/hungary/esztergom,Esztergom,Esztergom,6,86,see,Town Hall.,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.79153,18.73918,Esztergom Basilica,europe/hungary/esztergom/esztergom_basilica,0.37,0.845,0.654,needs_external_source,,https://en.wikivoyage.org/wiki/Esztergom,Rejected: generic civic building lead; punctuation/name ambiguity and weak POI value.
asia/china/guangxi/nanning,Nanning,Nanning,8,39,do,Nanning Bird and Flower Market,0.89,candidate,has coordinates; has description; high-value type; strong travel term,22.8607879973,108.3672629267,Zhongshan Road Night Market,asia/china/guangxi/nanning/zhongshan_road,0.456,8.048,7.068,needs_external_source,,https://en.wikivoyage.org/wiki/Nanning,Rejected: market lead but not strong enough as see/do POI under first-tag rules.
asia/china/anhui/hefei,Hefei,Hefei,15,55,see,Huī yuán tourist park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,31.78538,117.21287,Shushan Lake Wetland Park,asia/china/anhui/hefei/shushan_lake_wetland,0.444,8.592,11.227,needs_external_source,,https://en.wikivoyage.org/wiki/Hefei,Rejected: theme-park style lead; weak fit and outside Hefei core.
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,see,You'll thank me one day,0.89,candidate,has coordinates; has description; high-value type; strong travel term,53.376597,-1.466705,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.333,1.494,0.512,needs_external_source,,https://en.wikivoyage.org/wiki/Sheffield,Rejected: unclear/unlocatable listing name; not a POI candidate.
europe/macedonia/kicevo,Kičevo,Kičevo,4,32,see,Kitino Kale,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.512778,20.966111,Kičevo Monastery,europe/macedonia/kicevo/kicevo_monastery,0.444,3.703,0.767,needs_external_source,,https://en.wikivoyage.org/wiki/Ki%C4%8Devo,Rejected: limited support and below threshold against existing Kičevo sights.
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Tsori Gilod Synagogue,0.89,candidate,has coordinates; has description; high-value type; strong travel term,49.83804,24.00435,Rynok Square,europe/ukraine/lviv/rynok_square,0.364,1.967,2.003,needs_external_source,,https://en.wikivoyage.org/wiki/Lviv,Rejected: worthwhile but lower priority than stronger Lviv additions in this slice.
northamerica/mexico/naucalpan,Naucalpan,Naucalpan,5,12,see,Parroquia de San Miguel Arcangel de Tecamachalco,0.89,candidate,has coordinates; has description; high-value type; strong travel term,19.424973326375987,-99.23007044959712,Parque Naucalli,northamerica/mexico/naucalpan/parque_naucalli,0.421,7.58,5.996,needs_external_source,,https://en.wikivoyage.org/wiki/Naucalpan,Rejected: ordinary parish church; weak travel value.
europe/macedonia/strumica,Strumica,Strumica,6,34,see,Gabrovo Waterfalls,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.375,22.788889,Vodoča Monastery,europe/macedonia/strumica/vodoca_monastery,0.438,19.065,14.501,needs_external_source,,https://en.wikivoyage.org/wiki/Strumica,Rejected: outside Strumica and not high-confidence as a flat city POI.
asia/india/gujarat/jamnagar,Jamnagar,Jamnagar,9,13,see,Shantinath & Adinath Mandir,0.89,candidate,has coordinates; has description; high-value type; strong travel term,22.464592,70.077299,Marine National Park,asia/india/gujarat/jamnagar/marine_national_park,0.449,28.762,2.465,needs_external_source,,https://en.wikivoyage.org/wiki/Jamnagar,Rejected: duplicate/overlap with existing Jain Temples POI.
asia/pakistan/taxila,Taxila,Taxila,10,22,see,Lalchak and Badalpur Buddhist stupa,0.89,candidate,has coordinates; has description; high-value type; strong travel term,33.782142,72.868814,Kunala Stupa,asia/pakistan/taxila/kunala_stupa,0.383,5.0,4.818,needs_external_source,,https://en.wikivoyage.org/wiki/Taxila,Rejected: archaeological lead too obscure/under-supported for production addition.
europe/germany/saxony/leipzig,Leipzig,Leipzig,16,133,do,Rosental,0.89,candidate,has coordinates; has description; high-value type; strong travel term,51.35,12.3636,Völkerschlachtdenkmal,europe/germany/saxony/leipzig/voelkerschlachtdenkmal,0.414,5.322,1.297,needs_external_source,,https://en.wikivoyage.org/wiki/Leipzig,Rejected: local park; below threshold for Leipzig.
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Fiby Urskog,0.89,candidate,has coordinates; has description; high-value type; strong travel term,59.88171,17.354315,Hambergs Fisk,europe/sweden/uppsala/hambergs_fisk,0.333,16.045,16.08,needs_external_source,,https://en.wikivoyage.org/wiki/Uppsala,Rejected: remote nature reserve outside Uppsala; better as day-trip/location coverage than city POI.
