world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/india/maharashtra/lonavala,Lonavala,Lonavla,9,17,see,Shooting Point,0.59,candidate,has description; high-value type; strong travel term,,,Tiger's Leap,asia/india/maharashtra/lonavala/tigers_leap,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lonavla,candidate score 0.59 is below the 6.0 POI threshold
asia/india/jammuandkashmir/jammu,Jammu,Jammu,7,14,see,Ranbir Canal,0.59,candidate,has description; high-value type; strong travel term,,,Mansar Lake,asia/india/jammuandkashmir/jammu/mansar_lake,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jammu,candidate score 0.59 is below the 6.0 POI threshold
asia/taiwan/tainan,Tainan,Tainan,18,56,see,Old Tainan District Court,0.59,candidate,has description; high-value type; strong travel term,,,Tainan Flower Night Market,asia/taiwan/tainan/tainan_flower_night_market,0.51,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tainan,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/florida/northeastflorida/staugustine,St. Augustine,St. Augustine,11,75,see,Grace United Methodist Church,0.59,candidate,has description; high-value type; strong travel term,,,Colonial Spanish Quarter Museum,northamerica/unitedstates/florida/northeastflorida/staugustine/colonial_spanish_quarter,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/St._Augustine,candidate score 0.59 is below the 6.0 POI threshold
europe/unitedkingdom/england/gloucestershire/tewkesbury,Tewkesbury,Tewkesbury,8,40,see,Merchant House,0.59,candidate,has description; high-value type; strong travel term,,,Abbey Gatehouse,europe/unitedkingdom/england/gloucestershire/tewkesbury/abbey_gatehouse,0.483,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tewkesbury,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/california/sanjose,San Jose,San Jose (California),6,114,do,Sake San Jose,0.59,candidate,has description; high-value type; strong travel term,,,Eating Out,northamerica/unitedstates/california/sanjose/eating_out,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/San_Jose_%28California%29,candidate score 0.59 is below the 6.0 POI threshold
europe/luxembourg/clervaux,Clervaux,Clervaux,7,14,do,Hike,0.59,candidate,has description; high-value type; strong travel term,,,M4 Sherman Tank Memorial,europe/luxembourg/clervaux/sherman_tank,0.143,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Clervaux,candidate score 0.59 is below the 6.0 POI threshold
europe/romania/piatraneamt,Piatra Neamț,Piatra Neamț,6,38,see,Biserica Sf. Ioan,0.59,candidate,has description; high-value type; strong travel term,,,Bicaz Gorge,europe/romania/piatraneamt/bicaz_gorge,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Piatra_Neam%C8%9B,candidate score 0.59 is below the 6.0 POI threshold
europe/slovenia/ptuj,Ptuj,Ptuj,7,12,see,Town Tower,0.59,candidate,has description; high-value type; strong travel term,,,Dominican Monastery,europe/slovenia/ptuj/dominican_monastery,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ptuj,candidate score 0.59 is below the 6.0 POI threshold
africa/kenya/nairobi,Nairobi,Nairobi,30,113,see,All Saints' Cathedral,0.59,candidate,has description; high-value type; strong travel term,,,Langata,africa/kenya/nairobi/langata,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nairobi,candidate score 0.59 is below the 6.0 POI threshold
europe/unitedkingdom/england/eastern_england/ely,Ely,Ely (England),6,27,see,Eel Day Festival,0.59,candidate,has description; high-value type; strong travel term,,,Ely Cathedral,europe/unitedkingdom/england/eastern_england/ely/ely_cathedral,0.483,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ely_%28England%29,candidate score 0.59 is below the 6.0 POI threshold
europe/germany/bavaria/ansbach,Ansbach,Ansbach,6,19,see,Lichtenau Fortress,0.59,candidate,has description; high-value type; strong travel term,,,Ansbach Residenz,europe/germany/bavaria/ansbach/ansbach_residenz,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ansbach,candidate score 0.59 is below the 6.0 POI threshold
europe/poland/sopot,Sopot,Sopot,10,10,see,North Park,0.59,candidate,has description; high-value type; strong travel term,,,Forest Opera (Opera Leśna),europe/poland/sopot/forest_opera,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sopot,candidate score 0.59 is below the 6.0 POI threshold
asia/china/henan_province/kaifeng,Kaifeng,Kaifeng,6,33,see,Cooking Museum,0.59,candidate,has description; high-value type; strong travel term,,,Kaifeng Night Market,asia/china/henan_province/kaifeng/night_market,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kaifeng,candidate score 0.59 is below the 6.0 POI threshold
europe/serbia/kosovoprovince/prizren,Prizren,Prizren,7,50,see,Small chapel,0.59,candidate,has description; high-value type; strong travel term,,,Sinan Pasha Mosque,europe/serbia/kosovoprovince/prizren/sinan_pasha_mosque,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Prizren,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/washington/redmond,Redmond,Redmond (Washington),8,18,do,Sixty Acre Park,0.59,candidate,has description; high-value type; strong travel term,,,Marymoor Park,northamerica/unitedstates/washington/redmond/marymoor_park,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Redmond_%28Washington%29,candidate score 0.59 is below the 6.0 POI threshold
asia/syria/aleppo,Aleppo,Aleppo,5,29,see,Banqusa Mosque,0.59,candidate,has description; high-value type; strong travel term,,,Great Mosque of Aleppo,asia/syria/aleppo/great_mosque,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Aleppo,candidate score 0.59 is below the 6.0 POI threshold
europe/italy/puglia/trani,Trani,Trani,13,14,do,Calice di San Lorenzo,0.59,candidate,has description; high-value type; strong travel term,,,Chiesa di Ognissanti,europe/italy/puglia/trani/chiesa_di_ognissanti,0.488,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Trani,candidate score 0.59 is below the 6.0 POI threshold
northamerica/guatemala/quetzaltenango,Quetzaltenango,Quetzaltenango,2,13,see,Market,0.59,candidate,has description; high-value type; strong travel term,,,Eating Out,northamerica/guatemala/quetzaltenango/eating_out,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Quetzaltenango,candidate score 0.59 is below the 6.0 POI threshold
europe/romania/bucharest,Bucharest,Bucharest,11,139,do,Titan Park,0.59,candidate,has description; high-value type; strong travel term,,,Herăstrău Park,europe/romania/bucharest/herastrau_park,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bucharest,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/colorado/fortcollins,Fort Collins,Fort Collins,8,81,do,Bike Parks and Trails,0.59,candidate,has description; high-value type; strong travel term,,,Cache la Poudre River and Canyon,northamerica/unitedstates/colorado/fortcollins/cache_la_poudre,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fort_Collins,candidate score 0.59 is below the 6.0 POI threshold
