world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/mongolia/darkhan,Darkhan,Darkhan,3,33,do,Yello Art,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.460278,105.960556,Museum of Darkhan-Uul Province,asia/mongolia/darkhan/museum_of_darkhan_uul_province,0.482,0.518,3.967,has_external_url,https://www.instagram.com/yelloart_/,https://en.wikivoyage.org/wiki/Darkhan,Small commercial gallery/studio lead with weak evidence of broad visitor value.
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Sunnerstabacken,0.89,candidate,has coordinates; has description; high-value type; has external URL,59.79345,17.664096,University Hall,europe/sweden/uppsala/universitetshuset,0.467,7.435,7.382,has_external_url,https://www.uppsala.se/kultur-och-fritid/idrott/aka-skidor-i-sunnerstabacken/,https://en.wikivoyage.org/wiki/Uppsala,Local ski slope below Uppsala travel threshold.
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,do,Auditori de la Diputació d'Alacant,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.35426,-0.48597,Hogueras de Alicante,europe/spain/spanishcostas/alicante/hogueras_de_alicante,0.455,1.016,1.197,has_external_url,http://www.addaalicante.es/ca/,https://en.wikivoyage.org/wiki/Alicante,Performing-arts venue dependent on events and below Alicante POI threshold.
northamerica/unitedstates/arizona/kingman,Kingman,Kingman,13,39,do,Mother Road Harley-Davidson,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.21811,-114.019746,Mr. D'z Route 66 Diner,northamerica/unitedstates/arizona/kingman/mr_dz_route_66_diner,0.417,4.68,4.395,has_external_url,http://www.motherroadhd.com/,https://en.wikivoyage.org/wiki/Kingman,Retail motorcycle dealership rather than a Route 66 attraction.
asia/japan/kyushu/fukuoka_city,Fukuoka,Fukuoka,10,85,see,YMCA,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.58766,130.39675,Canal City Hakata,asia/japan/kyushu/fukuoka_city/canal_city_hakata,0.19,1.339,0.985,has_external_url,http://www.ymcajapan.org/fukuoka/japanese/,https://en.wikivoyage.org/wiki/Fukuoka,Community/accommodation-style facility and not a Fukuoka visitor POI.
europe/finland/turku,Turku,Turku,5,262,do,Kiipeilypalatsi,0.89,candidate,has coordinates; has description; high-value type; has external URL,60.4557,22.2846,Aura River,europe/finland/turku/aura_river,0.24,1.257,1.068,has_external_url,https://www.kiipeilypalatsi.com,https://en.wikivoyage.org/wiki/Turku,Commercial indoor climbing gym below Turku visitor threshold.
northamerica/unitedstates/arizona/tempe,Tempe,Tempe,15,51,see,City of Tempe Cultural Services Public Art,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.390818,-111.927577,Tempe Center for the Arts,northamerica/unitedstates/arizona/tempe/tempe_center_for_the_arts,0.476,5.071,4.025,has_external_url,https://www.tempe.gov/government/community-services/arts-culture-history/tempe-public-art,https://en.wikivoyage.org/wiki/Tempe,Municipal public-art programme rather than one locatable POI.
northamerica/unitedstates/illinois/springfield,Springfield,Springfield (Illinois),10,47,do,UIS Performing Arts Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.7294,-89.6185,Museum of Funeral Customs,northamerica/unitedstates/illinois/springfield/museum_of_funeral_customs,0.353,9.494,8.04,has_external_url,https://uispac.com/,https://en.wikivoyage.org/wiki/Springfield_%28Illinois%29,Campus performing-arts venue below Springfield visitor threshold unless attending a specific event.
europe/hungary/sopron,Sopron,Sopron,9,234,see,Lutheran cemetery,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.68338,16.6069,Taródi Castle,europe/hungary/sopron/tarodi_castle,0.4,3.391,0.726,has_external_url,http://www.sopronikirandulas.hu/sopron/evangelikus_temeto.html,https://en.wikivoyage.org/wiki/Sopron,Minor cemetery lead below Sopron threshold given stronger existing historic sights.
northamerica/canada/britishcolumbia/victoria,Victoria,Victoria (British Columbia),12,87,do,Orca Spirit Adventures,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.4224,-123.3797,Butchart Gardens,northamerica/canada/britishcolumbia/victoria/butchart_gardens,0.526,16.911,1.236,has_external_url,https://orcaspirit.com/,https://en.wikivoyage.org/wiki/Victoria_%28British_Columbia%29,Commercial whale-watching operator rather than a stable public POI.
