world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/canada/ontario/toronto,Toronto,Toronto,48,131,see,Jamaica,0.51,candidate,high-value type; has external URL,,,Spadina (old Chinatown),northamerica/canada/ontario/toronto/spadina_old_china,0.429,,,missing_coordinates; has_external_url,https://jcgtoronto.ca/,https://en.wikivoyage.org/wiki/Toronto,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/ohio/youngstown,Youngstown,Youngstown (Ohio),5,30,see,Youngstown Live,0.51,candidate,high-value type; has external URL,,,Youngstown Foundation Amphitheatre,northamerica/unitedstates/ohio/youngstown/youngstown_foundation_amphitheatre,0.531,,,missing_coordinates; has_external_url,https://youngstownlive.com/,https://en.wikivoyage.org/wiki/Youngstown_%28Ohio%29,candidate score 0.51 is below the 6.0 POI threshold
southamerica/argentina/corrientes,Corrientes,Corrientes (city),8,6,see,Corrientes Tourism,0.51,candidate,high-value type; has external URL,,,Horseback Riding in the Esteros,southamerica/argentina/corrientes/iberawetlands/horseback_riding,0.444,,,missing_coordinates; has_external_url,https://visitcorrientes.tur.ar/,https://en.wikivoyage.org/wiki/Corrientes_%28city%29,candidate score 0.51 is below the 6.0 POI threshold
europe/italy/campania/naples,Naples,Naples,50,160,see,Dominican Republic,0.51,candidate,high-value type; has external URL,,,Spaccanapoli,europe/italy/campania/naples/spaccanapoli,0.4,,,missing_coordinates; has_external_url,https://www.ambasciata.net/Consolato/9291/Repubblica-Dominicana-a-Napoli,https://en.wikivoyage.org/wiki/Naples,candidate score 0.51 is below the 6.0 POI threshold
africa/zambia/lusaka,Lusaka,Lusaka,9,35,see,Nigeria,0.51,candidate,high-value type; has external URL,,,Henry Tayali Gallery,africa/zambia/lusaka/henry_tayali_gallery,0.37,,,missing_coordinates; has_external_url,https://lusaka.foreignaffairs.gov.ng/,https://en.wikivoyage.org/wiki/Lusaka,candidate score 0.51 is below the 6.0 POI threshold
europe/bosniaandherzegovina/sarajevo,Sarajevo,Sarajevo,42,173,see,Sweden,0.51,candidate,high-value type; has external URL,,,Eternal Fire (Vječna vatra),europe/bosniaandherzegovina/sarajevo/tito_grave,0.333,,,missing_coordinates; has_external_url,http://www.swedenabroad.com/Embassies/Sarajevo/,https://en.wikivoyage.org/wiki/Sarajevo,candidate score 0.51 is below the 6.0 POI threshold
asia/china/hongkong,Hong Kong,Hong Kong,64,81,see,Israel,0.51,candidate,high-value type; has external URL,,,Central,asia/china/hongkong/central,0.462,,,missing_coordinates; has_external_url,http://embassies.gov.il/hong-kong/,https://en.wikivoyage.org/wiki/Hong_Kong,candidate score 0.51 is below the 6.0 POI threshold
africa/southafrica/pretoria,Pretoria,Pretoria,12,120,see,Nigeria,0.51,candidate,high-value type; has external URL,,,The Wonderboom,africa/southafrica/pretoria/wonderboom,0.353,,,missing_coordinates; has_external_url,http://www.nigeria.co.za/,https://en.wikivoyage.org/wiki/Pretoria,candidate score 0.51 is below the 6.0 POI threshold
southamerica/brazil/recife,Recife,Recife,34,154,see,Mexico,0.51,candidate,high-value type; has external URL,,,Mercado de São José,southamerica/brazil/recife/mercado_sao_jose,0.381,,,missing_coordinates; has_external_url,http://embamex.sre.gob.mx/brasil/index.php/outras-representacoes,https://en.wikivoyage.org/wiki/Recife,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Uganda,0.51,candidate,high-value type; has external URL,,,Adams Morgan,northamerica/unitedstates/washingtondc/adams_morgan,0.333,,,missing_coordinates; has_external_url,https://washington.mofa.go.ug/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/quebec/hull,Gatineau (Hull),Gatineau,4,33,see,Xtaxi,0.51,candidate,high-value type; has external URL,,,Gatineau Park,northamerica/canada/quebec/hull/gatineau_park,0.222,,,missing_coordinates; has_external_url,https://www.xtaxi.ca/,https://en.wikivoyage.org/wiki/Gatineau,candidate score 0.51 is below the 6.0 POI threshold
asia/china/hongkong,Hong Kong,Hong Kong,64,81,see,Qatar,0.51,candidate,high-value type; has external URL,,,Lantau,asia/china/hongkong/lantau,0.545,,,missing_coordinates; has_external_url,https://hongkong.consulate.qa/en,https://en.wikivoyage.org/wiki/Hong_Kong,candidate score 0.51 is below the 6.0 POI threshold
australiaandpacific/australia/newsouthwales/goulburn,Goulburn,Goulburn,7,28,see,Avis,0.51,candidate,high-value type; has external URL,,,St Saviour's Cathedral,australiaandpacific/australia/newsouthwales/goulburn/st_saviours_cathedral,0.308,,,missing_coordinates; has_external_url,http://www.avis.com.au/,https://en.wikivoyage.org/wiki/Goulburn,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/newyorkstate/syracuse,Syracuse,Syracuse (New York),11,70,do,The Syracuse Irish Festival,0.51,candidate,high-value type; has external URL,,,Oneida Shores,northamerica/unitedstates/newyorkstate/syracuse/oneida_shores,0.333,,,missing_coordinates; has_external_url,http://www.syracuseirishfestival.com/,https://en.wikivoyage.org/wiki/Syracuse_%28New_York%29,candidate score 0.51 is below the 6.0 POI threshold
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,see,South Africa (Sudáfrica),0.51,candidate,high-value type; has external URL,,,Torre Latinoamericana,northamerica/mexico/mexicocity/torre_latinoamericana,0.424,,,missing_coordinates; has_external_url,http://www.dirco.gov.za/mexico/en/index.html,https://en.wikivoyage.org/wiki/Mexico_City,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/losangeles,Los Angeles,Los Angeles,71,77,see,Honduras,0.51,candidate,high-value type; has external URL,,,John Varvatos,northamerica/unitedstates/california/losangeles/john_varvatos,0.381,,,missing_coordinates; has_external_url,https://citaconsularhn.com/los-angeles,https://en.wikivoyage.org/wiki/Los_Angeles,candidate score 0.51 is below the 6.0 POI threshold
europe/norway/oslo,Oslo,Oslo,26,88,see,South Africa,0.51,candidate,high-value type; has external URL,,,Future Library (Framtidsbiblioteket),europe/norway/oslo/future_library,0.385,,,missing_coordinates; has_external_url,http://www.dirco.gov.za/oslo/,https://en.wikivoyage.org/wiki/Oslo,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/florida/miami,Miami,Miami,57,70,see,Antigua and Barbuda,0.51,candidate,high-value type; has external URL,,,Vizcaya Museum and Gardens,northamerica/unitedstates/florida/miami/vizcaya,0.444,,,missing_coordinates; has_external_url,https://www.antiguabarbudaconsulate.com/overseas-offices,https://en.wikivoyage.org/wiki/Miami,candidate score 0.51 is below the 6.0 POI threshold
asia/oman/muscat,Muscat,Muscat,24,152,see,Oman Tribune,0.51,candidate,high-value type; has external URL,,,Al Mouj Marina,asia/oman/muscat/al_mouj_marina,0.462,,,missing_coordinates; has_external_url,http://www.omantribune.com/,https://en.wikivoyage.org/wiki/Muscat,candidate score 0.51 is below the 6.0 POI threshold
europe/italy/campania/naples,Naples,Naples,50,160,see,Nicaragua,0.51,candidate,high-value type; has external URL,,,Tandem Ragù,europe/italy/campania/naples/tandem_ragu,0.421,,,missing_coordinates; has_external_url,http://www.consolatonicaragua.it/,https://en.wikivoyage.org/wiki/Naples,candidate score 0.51 is below the 6.0 POI threshold
europe/netherlands/scheveningen,Scheveningen,Scheveningen,10,42,do,Rederij Groen,0.51,candidate,high-value type; has external URL,,,Muzee Scheveningen,europe/netherlands/scheveningen/muzee_scheveningen,0.323,,,missing_coordinates; has_external_url,http://www.rederijgroen.nl,https://en.wikivoyage.org/wiki/Scheveningen,candidate score 0.51 is below the 6.0 POI threshold
asia/taiwan/taipei,Taipei,Taipei,105,91,see,Germany: German Institute Taipei,0.51,candidate,high-value type; has external URL,,,Discovery Center of Taipei,asia/taiwan/taipei/discovery_center_taipei,0.526,,,missing_coordinates; has_external_url,https://taipei.diplo.de/tw-en,https://en.wikivoyage.org/wiki/Taipei,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/florida/miami,Miami,Miami,57,70,see,Trinidad and Tobago,0.51,candidate,high-value type; has external URL,,,Venetian Pool,northamerica/unitedstates/florida/miami/venetian_pool,0.438,,,missing_coordinates; has_external_url,http://www.ttcgmiami.com/,https://en.wikivoyage.org/wiki/Miami,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Jamaica,0.51,candidate,high-value type; has external URL,,,Jefferson Memorial,northamerica/unitedstates/washingtondc/jefferson_memorial,0.32,,,missing_coordinates; has_external_url,https://www.embassyofjamaica.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
africa/southafrica/capetown,Cape Town,Cape Town,95,187,see,Greyhound,0.51,candidate,high-value type; has external URL,,,Green Point,africa/southafrica/capetown/green_point,0.4,,,missing_coordinates; has_external_url,http://www.greyhound.co.za/,https://en.wikivoyage.org/wiki/Cape_Town,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Sudan,0.51,candidate,high-value type; has external URL,,,Tidal Basin,northamerica/unitedstates/washingtondc/tidal_basin,0.375,,,missing_coordinates; has_external_url,https://sudanembassy.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
europe/italy/campania/naples,Naples,Naples,50,160,see,Portugal,0.51,candidate,high-value type; has external URL,,,Orto Botanico,europe/italy/campania/naples/orto_botanico_bot,0.381,,,missing_coordinates; has_external_url,http://www.lusomondo-italia.it/CONSOLATO.htm,https://en.wikivoyage.org/wiki/Naples,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/illinois/chicago,Chicago,Chicago,152,132,see,Mexico,0.51,candidate,high-value type; has external URL,,,Metro,northamerica/unitedstates/illinois/chicago/the_metro,0.545,,,missing_coordinates; has_external_url,http://consulmexchicago.com/,https://en.wikivoyage.org/wiki/Chicago,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/centralvalley/manteca,Manteca,Manteca,8,28,do,Bowlero Manteca,0.51,candidate,high-value type; has external URL,,,Shopping in Manteca,northamerica/unitedstates/california/centralvalley/manteca/shopping,0.529,,,missing_coordinates; has_external_url,https://www.bowlero.com/location/bowlero-manteca,https://en.wikivoyage.org/wiki/Manteca,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/california/sanfrancisco,San Francisco,San Francisco,93,62,see,Mongolia,0.51,candidate,high-value type; has external URL,,,Tonga Room,northamerica/unitedstates/california/sanfrancisco/tonga_room,0.444,,,missing_coordinates; has_external_url,http://mongolianembassy.us/,https://en.wikivoyage.org/wiki/San_Francisco,candidate score 0.51 is below the 6.0 POI threshold
asia/malaysia/kualalumpur,Kuala Lumpur,Kuala Lumpur,102,107,see,Cuba,0.51,candidate,high-value type; has external URL,,,Kampung Baru,asia/malaysia/kualalumpur/kampungbaru,0.375,,,missing_coordinates; has_external_url,http://misiones.minrex.gob.cu/en/malaysia,https://en.wikivoyage.org/wiki/Kuala_Lumpur,candidate score 0.51 is below the 6.0 POI threshold
northamerica/canada/nunavut/iqaluit,Iqaluit,Iqaluit,4,42,see,Canadian Helicopters,0.51,candidate,high-value type; has external URL,,,Sylvia Grinnell Territorial Park,northamerica/canada/nunavut/iqaluit/sylvia_grinnell_park,0.308,,,missing_coordinates; has_external_url,http://www.canadianhelicopters.com/,https://en.wikivoyage.org/wiki/Iqaluit,candidate score 0.51 is below the 6.0 POI threshold
europe/russia/yakutsk,Yakutsk,Yakutsk,13,53,see,Megafon,0.51,candidate,high-value type; has external URL,,,Permafrost Kingdom,europe/russia/yakutsk/permafrost_kingdom,0.4,,,missing_coordinates; has_external_url,http://sakha.megafon.ru/,https://en.wikivoyage.org/wiki/Yakutsk,candidate score 0.51 is below the 6.0 POI threshold
europe/greece/athens,Athens,Athens,48,150,see,South Africa,0.51,candidate,high-value type; has external URL,,,Roman Agora,europe/greece/athens/roman_agora,0.435,,,missing_coordinates; has_external_url,http://southafrica.gr/,https://en.wikivoyage.org/wiki/Athens,candidate score 0.51 is below the 6.0 POI threshold
