world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/unitedkingdom/england/london,London,London,76,205,see,Angola,0.66,candidate,has coordinates; high-value type; has external URL,51.5192,-0.158028,Madame Tussauds,europe/unitedkingdom/england/london/madame_tussauds,0.678,0.322,2.469,has_external_url,http://angola.org.uk,https://en.wikivoyage.org/wiki/London,"embassy listing, not a travel POI"
africa/rwanda/kigali,Kigali,Kigali,17,54,see,Kenya,0.66,candidate,has coordinates; high-value type; has external URL,-1.945933,30.090587,Sol e Luna,africa/rwanda/kigali/sol_e_luna,0.645,0.355,3.44,has_external_url,https://kenyahighcomkigali.org,https://en.wikivoyage.org/wiki/Kigali,"high commission listing, not a travel POI"
northamerica/unitedstates/southcarolina/columbia,Columbia,Columbia (South Carolina),14,35,see,Thomas Woodrow Wilson Boyhood Home,0.66,candidate,has coordinates; high-value type; has external URL,34.008056,-81.027222,Woodrow Wilson Family Home,northamerica/unitedstates/southcarolina/columbia/woodrow_wilson_boyhood_home,0.7,1.848,1.097,has_external_url,https://www.historiccolumbia.org/woodrow-wilson-family-home,https://en.wikivoyage.org/wiki/Columbia_%28South_Carolina%29,duplicate of existing Woodrow Wilson Family Home POI
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Bangladesh,0.66,candidate,has coordinates; high-value type; has external URL,59.35074,17.98192,The Bergian Garden,europe/sweden/stockholm/thebergianpark,0.583,4.428,5.804,has_external_url,http://bangladoot.se/,https://en.wikivoyage.org/wiki/Stockholm,"embassy listing, not a travel POI"
europe/netherlands/enschede,Enschede,Enschede,14,28,do,Holland Casino Enschede,0.66,candidate,has coordinates; high-value type; has external URL,52.218037,6.894599,Grote Kerk (St Jacobskerk),europe/netherlands/enschede/grote_kerk,0.68,0.32,0.33,has_external_url,https://www.hollandcasino.nl/vestigingen/enschede,https://en.wikivoyage.org/wiki/Enschede,"casino listing, weak travel signal for this guide"
northamerica/unitedstates/newmexico/espanola,Española,Española (New Mexico),11,10,do,Ohkay Casino,0.66,candidate,has coordinates; high-value type; has external URL,36.0363,-106.0607,Ohkay Owingeh Pueblo,northamerica/unitedstates/newmexico/espanola/ohkay_owingeh_pueblo,0.562,1.79,3.734,has_external_url,http://ohkay.com/,https://en.wikivoyage.org/wiki/Espa%C3%B1ola_%28New_Mexico%29,"casino listing, weak travel signal for this guide"
asia/china/shandong_province/qufu,Qufu,Qufu,9,14,do,Confucius statue in Nishan Sacred Site,0.66,candidate,has coordinates; high-value type; has external URL,35.4955,117.20531,Confucius Family Banquet Cuisine,asia/china/shandong_province/qufu/confucius_hometown_food,0.571,23.115,23.115,has_external_url,https://w.wiki/GWmU,https://en.wikivoyage.org/wiki/Qufu,overlaps existing Nishan Sacred Land POI
europe/germany/berlin,Berlin,Berlin,161,123,see,Mexico (Mexiko),0.66,candidate,has coordinates; high-value type; has external URL,52.5081,13.3511,Miro,europe/germany/berlin/miro,0.6,6.151,3.154,has_external_url,http://embamex.sre.gob.mx/alemania/,https://en.wikivoyage.org/wiki/Berlin,"embassy listing, not a travel POI"
northamerica/canada/ontario/sudbury,Sudbury,Sudbury (Ontario),18,65,do,Gateway Casinos Sudbury,0.66,candidate,has coordinates; high-value type; has external URL,46.57978,-81.146967,Art Gallery of Sudbury,northamerica/canada/ontario/sudbury/art_gallery_of_sudbury,0.622,15.488,15.351,has_external_url,https://sudbury.gatewaycasinos.com/,https://en.wikivoyage.org/wiki/Sudbury_%28Ontario%29,"casino listing, weak travel signal for this guide"
europe/germany/berlin,Berlin,Berlin,161,123,see,Costa Rica,0.66,candidate,has coordinates; high-value type; has external URL,52.522,13.3784,Nosthalgia,europe/germany/berlin/nosthalgia,0.6,3.05,1.243,has_external_url,http://allemagne.diplomatie.gouv.ci/,https://en.wikivoyage.org/wiki/Berlin,"embassy listing, not a travel POI"
northamerica/unitedstates/georgia/macon,Macon,Macon (Georgia),6,41,see,"The Medical Center, Navicent Health",0.66,candidate,has coordinates; high-value type; has external URL,32.833,-83.636167,Hay House,northamerica/unitedstates/georgia/macon/hay_house,0.688,0.312,0.925,has_external_url,https://www.navicenthealth.org/,https://en.wikivoyage.org/wiki/Macon_%28Georgia%29,"hospital listing, not a travel POI"
asia/india/westbengal/darjeeling,Darjeeling,Darjeeling,15,45,see,Bose Institute,0.66,candidate,has coordinates; high-value type; has external URL,27.030961,88.260822,Peace Pagoda,asia/india/westbengal/darjeeling/peace_pagoda,0.585,0.415,1.241,has_external_url,http://www.jcbose.ac.in/darjeeling-campus,https://en.wikivoyage.org/wiki/Darjeeling,research institute campus with weak visitor-facing travel signal
europe/spain/castellon/peniscola,Peñíscola,Peñiscola,5,19,see,Tourist Info Peñíscola,0.66,candidate,has coordinates; high-value type; has external URL,40.36049,0.40337,Castle of Peñíscola,europe/spain/castellon/peniscola/castle,0.667,0.422,0.454,has_external_url,http://www.peniscola.es/en/,https://en.wikivoyage.org/wiki/Pe%C3%B1iscola,"visitor information office, not a travel POI"
europe/germany/berlin,Berlin,Berlin,161,123,see,Russia (Russland),0.66,candidate,has coordinates; high-value type; has external URL,52.516194,13.3835,Brandenburg Gate,europe/germany/berlin/brandenburger_tor,0.607,0.393,0.798,has_external_url,https://russische-botschaft.ru/,https://en.wikivoyage.org/wiki/Berlin,"embassy listing, not a travel POI"
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Argentina,0.66,candidate,has coordinates; high-value type; has external URL,13.736266,100.563517,Terminal 21,asia/thailand/bangkok/terminal_21,0.611,0.389,7.028,has_external_url,http://etail.cancilleria.gob.ar,https://en.wikivoyage.org/wiki/Bangkok,"embassy listing, not a travel POI"
europe/unitedkingdom/england/eastern_england/cambridge,Cambridge,Cambridge,54,165,see,Chesterton Sports Centre,0.66,candidate,has coordinates; high-value type; has external URL,52.21765,0.12178,Grafton Shopping Centre,europe/unitedkingdom/england/eastern_england/cambridge/shopping_grafton_shopping_c,0.596,1.643,1.364,has_external_url,https://active.tela.org.uk/chesterton/about-us/,https://en.wikivoyage.org/wiki/Cambridge,local sports centre with weak travel signal
