world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/canada/britishcolumbia/chemainus,Chemainus,Chemainus,4,16,see,BC Transit (Cowichan Valley Regional Transit System),0.59,candidate,has description; high-value type; has external URL,,,Chemainus Murals,northamerica/canada/britishcolumbia/chemainus/chemainus_murals,0.385,,,missing_coordinates; has_external_url,https://bctransit.com/cowichan-valley/home,https://en.wikivoyage.org/wiki/Chemainus,"Transport service, not a destination POI; missing coordinates and does not clear score 6.0 for Chemainus."
europe/unitedkingdom/scotland/pitlochry,Pitlochry,Pitlochry,7,14,do,Taste Talk,0.59,candidate,has description; high-value type; has external URL,,,Loch Faskally,europe/unitedkingdom/scotland/pitlochry/loch_faskally,0.348,,,missing_coordinates; has_external_url,https://tastetalk.co.uk,https://en.wikivoyage.org/wiki/Pitlochry,Commercial food-tour operator rather than a durable public POI; missing coordinates and weak independent travel draw.
northamerica/unitedstates/hawaii/kailuakona,Kailua-Kona,Kailua-Kona,12,40,do,Paradise Copters,0.59,candidate,has description; high-value type; has external URL,,,Manta Ray Night Dives,northamerica/unitedstates/hawaii/kailuakona/manta_ray_dives,0.378,,,missing_coordinates; has_external_url,https://paradisecopters.com/,https://en.wikivoyage.org/wiki/Kailua-Kona,Commercial helicopter-tour operator; ordinary operator content is out of scope for flat POI production.
europe/malta/valletta,Valletta,Valletta,43,63,do,Valletta International Baroque Festival,0.59,candidate,has description; high-value type; has external URL,,,Valletta Tunnels,europe/malta/valletta/valletta_tunnels,0.473,,,missing_coordinates; has_external_url,https://www.vallettabaroquefestival.mt/,https://en.wikivoyage.org/wiki/Valletta,Event-only listing rather than a year-round POI; better handled in when-to-go/event prose if needed.
northamerica/canada/ontario/niagara_on_the_lake,Niagara-on-the-Lake,Niagara-on-the-Lake,6,58,see,FlixBus,0.59,candidate,has description; high-value type; has external URL,,,Fort Mississauga,northamerica/canada/ontario/niagara_on_the_lake/fort_mississauga,0.261,,,missing_coordinates; has_external_url,https://www.flixbus.ca,https://en.wikivoyage.org/wiki/Niagara-on-the-Lake,"Intercity transport operator, not a travel attraction or destination POI."
asia/japan/honshu/nara,Nara,Nara,11,48,see,Nara Kotsu Bus Service,0.59,candidate,has description; high-value type; has external URL,,,Nara National Museum,asia/japan/honshu/nara/nara_national_museum,0.476,,,missing_coordinates; has_external_url,http://www.narakotsu.co.jp/language/en/index.html,https://en.wikivoyage.org/wiki/Nara,"Local transport service, not a destination POI."
asia/cambodia/sihanoukville,Sihanoukville,Sihanoukville,15,27,do,The Cambodian Children's Painting Project,0.59,candidate,has description; high-value type; has external URL,,,Sihanoukville Port,asia/cambodia/sihanoukville/sihanoukville_port,0.364,,,missing_coordinates; has_external_url,https://www.facebook.com/Cambodian-Childrens-Painting-Project-150201931678977/,https://en.wikivoyage.org/wiki/Sihanoukville,Good cause but not clearly a durable visitor POI; missing coordinates and weak current sourcing.
northamerica/unitedstates/wisconsin/eau_claire,Eau Claire,Eau Claire (Wisconsin),5,87,do,Eau Claire Express,0.59,candidate,has description; high-value type; has external URL,,,State Theatre,northamerica/unitedstates/wisconsin/eau_claire/state_theatre,0.387,,,missing_coordinates; has_external_url,http://www.eauclaireexpress.com/,https://en.wikivoyage.org/wiki/Eau_Claire_%28Wisconsin%29,Local sports team; not a strong enough standalone visitor POI for Eau Claire.
europe/sweden/linkping,Linköping,Linköping,5,45,see,Systembolaget Gyllentorget Linköping,0.59,candidate,has description; high-value type; has external URL,,,Gamla Linköping,europe/sweden/linkping/gamla_linkoping,0.51,,,missing_coordinates; has_external_url,http://www.systembolaget.se/ButikerOppettider/Butiksdetaljer.htm?ButikNr=110,https://en.wikivoyage.org/wiki/Link%C3%B6ping,Ordinary retail outlet with no independent travel draw.
europe/unitedkingdom/england/south_east/reading,Reading,Reading (England),5,52,see,Thames Travel,0.59,candidate,has description; high-value type; has external URL,,,The Hexagon,europe/unitedkingdom/england/south_east/reading/the_hexagon,0.3,,,missing_coordinates; has_external_url,http://www.thames-travel.co.uk/,https://en.wikivoyage.org/wiki/Reading_%28England%29,"Regional bus operator, not a destination POI."
