world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,see,Central Military District,0.85,candidate,has coordinates; has description; high-value type,56.84133,60.62428,Ural Geological Museum,europe/russia/ural/ekaterinburg/geological_museum,0.533,0.467,1.47,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg,"Military district/administrative institution, not a public visitor POI."
northamerica/mexico/guadalajara,Guadalajara,Guadalajara,43,110,see,Huentitán-Oblatos Canyon,0.85,candidate,has coordinates; has description; high-value type,20.70583,-103.28306,Panteón de Belén (Santa Paula Cemetery),northamerica/mexico/guadalajara/panteon_belen,0.486,7.106,8.615,needs_external_source,,https://en.wikivoyage.org/wiki/Guadalajara,Duplicate/overlap with existing Barranca de Huentitan / Parque Mirador Independencia canyon coverage in Guadalajara.
asia/india/kerala/thrissur,Thrissur,Thrissur,5,58,see,Kallayikkunnu,0.85,candidate,has coordinates; has description; high-value type,10.67197,76.09058,Vadakkunnathan Temple,asia/india/kerala/thrissur/vadakkunnathan_temple,0.412,21.27,21.062,needs_external_source,,https://en.wikivoyage.org/wiki/Thrissur,Obscure local hill/area with insufficient independent travel value for Thrissur.
northamerica/trinidadandtobago/port_of_spain,Port of Spain,Port of Spain,9,42,see,International Waterfront Centre,0.85,candidate,has coordinates; has description; high-value type,10.6498822,-61.51789,National Museum and Art Gallery,northamerica/trinidadandtobago/port_of_spain/national_museum,0.484,0.614,1.834,needs_external_source,,https://en.wikivoyage.org/wiki/Port_of_Spain,"Commercial office/waterfront complex, not a strong visitor POI for Port of Spain."
europe/france/midi/provence/arles,Arles,Arles,12,22,see,Camargue,0.85,candidate,has coordinates; has description; high-value type,43.541718,4.619362,LUMA Arles,europe/france/midi/provence/arles/luma_arles,0.444,14.699,15.141,needs_external_source,,https://en.wikivoyage.org/wiki/Arles,"Camargue is a separate regional destination/day-trip landscape, not a flat Arles POI."
europe/estonia/rakvere,Rakvere,Rakvere,7,41,see,Voore Manor,0.85,candidate,has coordinates; has description; high-value type,59.2417,26.52134,Rakvere Theatre,europe/estonia/rakvere/rakvere_theatre,0.462,15.496,14.913,needs_external_source,,https://en.wikivoyage.org/wiki/Rakvere,Obscure manor lead outside Rakvere with weak source confidence and below-threshold travel value.
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,Thailand,0.85,candidate,has coordinates; has description; high-value type,22.3243601,91.8093377,DC Hill,asia/bangladesh/chittagong/dc_hill,0.4,3.258,2.786,needs_external_source,,https://en.wikivoyage.org/wiki/Chittagong,"Likely consular/embassy or country-name listing, not a Chittagong POI."
asia/oman/salalah,Salalah,Salalah,9,48,see,Job's Tomb,0.85,candidate,has coordinates; has description; high-value type,17.111902,53.993848,Haffa Souq,asia/oman/salalah/haffa_souq,0.3,14.859,15.497,needs_external_source,,https://en.wikivoyage.org/wiki/Salalah,Duplicate/alias of existing Tomb of Job POI on the Salalah page.
asia/india/uttarpradesh/jhansi,Jhansi,Jhansi,9,8,see,Chirgaon,0.85,candidate,has coordinates; has description; high-value type,25.56927,78.80995,Rani Mahal (State Museum),asia/india/uttarpradesh/jhansi/rani_mahal,0.333,26.316,16.362,needs_external_source,,https://en.wikivoyage.org/wiki/Jhansi,"Chirgaon is a separate town, not a standalone Jhansi POI."
northamerica/unitedstates/massachusetts/beverly,Beverly,Beverly (Massachusetts),7,16,see,Cummings Center,0.85,candidate,has coordinates; has description; high-value type,42.55652235420771,-70.88676341488932,John Balch House,northamerica/unitedstates/massachusetts/beverly/john_balch_house,0.337,0.663,1.094,needs_external_source,,https://en.wikivoyage.org/wiki/Beverly_%28Massachusetts%29,Commercial office redevelopment; weak visitor value despite historic building fabric.
