world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/finland/kuopio,Kuopio,Kuopio,6,104,see,Riistavesi Local History Museum,0.81,candidate,has coordinates; high-value type; strong travel term,62.915854,28.150115,Kuopio Museum,europe/finland/kuopio/kuopio_museum,0.455,23.608,24.034,needs_external_source,,https://en.wikivoyage.org/wiki/Kuopio,local history museum far from Kuopio core; below score threshold
europe/ireland/bray,Bray,Bray (Ireland),5,15,see,Oldcourt Castle,0.81,candidate,has coordinates; high-value type; strong travel term,53.193,-6.115,Killruddery House and Gardens,europe/ireland/bray/killruddery_house,0.273,1.535,0.987,needs_external_source,,https://en.wikivoyage.org/wiki/Bray_%28Ireland%29,minor ruin with weak standalone visitor value; below Bray threshold
europe/unitedkingdom/england/manchester_liverpool_and_north_west/preston,Preston,Preston,19,19,see,Church Cottage,0.81,candidate,has coordinates; high-value type; strong travel term,53.8038,-2.7164,Preston Cenotaph,europe/unitedkingdom/england/manchester_liverpool_and_north_west/preston/preston_cenotaph,0.4,5.062,5.071,needs_external_source,,https://en.wikivoyage.org/wiki/Preston,ordinary listed cottage/house lead; weak public visitor value
asia/china/hebei/cangzhou,Cangzhou,Cangzhou,3,63,do,Zoo playground,0.81,candidate,has coordinates; high-value type; strong travel term,38.26904,116.89113,Cangzhou Iron Lion,asia/china/hebei/cangzhou/cangzhou_iron_lion,0.312,5.959,5.959,needs_external_source,,https://en.wikivoyage.org/wiki/Cangzhou,zoo playground/local family facility; below Cangzhou threshold
northamerica/mexico/sanluispotosi,San Luis Potosí,San Luis Potosi,15,51,do,trail to Cerro de la Pepsi,0.81,candidate,has coordinates; high-value type; strong travel term,22.113439,-100.988959,Templo del Carmen,northamerica/mexico/sanluispotosi/templo_del_carmen,0.424,4.029,4.801,needs_external_source,,https://en.wikivoyage.org/wiki/San_Luis_Potosi,informal trail lead with weak corroboration; vague/unreliable POI
asia/indonesia/java/karimunjawa,Karimunjawa,Karimunjawa,12,26,see,Alano Beach,0.81,candidate,has coordinates; high-value type; strong travel term,-5.841312,110.473438,Pulau Menjangan Besar,asia/indonesia/java/karimunjawa/menjangan_besar,0.438,6.174,6.183,needs_external_source,,https://en.wikivoyage.org/wiki/Karimunjawa,minor resort beach/operator-adjacent listing; below Karimunjawa threshold
europe/greece/vergina,Vergina,Vergina,3,6,see,Church of Saint Demetrius,0.81,candidate,has coordinates; high-value type; strong travel term,40.47851,22.33747,Ancient Theatre of Aigai,europe/greece/vergina/ancient_theatre,0.408,1.392,1.955,needs_external_source,,https://en.wikivoyage.org/wiki/Vergina,minor village church near Vergina; below score threshold
asia/india/uttarpradesh/agra,Agra,Agra,28,60,see,Chhatrapati Shivaji Maharaj Museum,0.81,candidate,has coordinates; high-value type; strong travel term,27.163896,78.057391,Chini ka Rauza,asia/india/uttarpradesh/agra/chini_ka_rauza,0.375,4.701,4.873,needs_external_source,,https://en.wikivoyage.org/wiki/Agra,small/specialist museum lead with weak corroboration; below Agra threshold
europe/ireland/sligo,Sligo,Sligo,17,38,see,Cottage Island,0.81,candidate,has coordinates; high-value type; strong travel term,54.244,-8.425,The Glen,europe/ireland/sligo/the_glen,0.333,9.353,4.511,needs_external_source,,https://en.wikivoyage.org/wiki/Sligo,small island/natural feature with unclear access; below Sligo threshold
europe/unitedkingdom/scotland/falkirk,Falkirk,Falkirk,6,40,see,Old Parish Church,0.81,candidate,has coordinates; high-value type; strong travel term,55.99443,-3.7061,Callendar House,europe/unitedkingdom/scotland/falkirk/callendar_house,0.438,3.806,4.935,needs_external_source,,https://en.wikivoyage.org/wiki/Falkirk,minor parish church; below Falkirk threshold
