world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/szeged,Szeged,Szeged,7,61,see,Church of St. Roch,0.89,candidate,has coordinates; has description; high-value type; strong travel term,46.25916,20.14041,Votive Church,europe/hungary/szeged/votive_church,0.4,1.322,0.806,needs_external_source,,https://en.wikivoyage.org/wiki/Szeged,Reject: minor church lead with limited standalone value in Szeged compared with existing church coverage.
europe/albania/tirana,Tirana,Tirana,52,117,see,Tirana Zoo,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.307806,19.809389,Artigiano,europe/albania/tirana/artigiano,0.526,1.843,2.385,needs_external_source,,https://en.wikivoyage.org/wiki/Tirana,"Reject: zoo/local family attraction, not strong enough for production POI addition."
europe/romania/hunedoara,Hunedoara,Hunedoara (city),6,20,see,St. Nicholas Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,45.74723,22.8964,Orthodox Church of the Nativity,europe/romania/hunedoara/orthodox_church_of_the_nativity,0.518,0.482,6.559,needs_external_source,,https://en.wikivoyage.org/wiki/Hunedoara_%28city%29,Reject: likely overlaps with existing Orthodox Church of the Nativity church coverage nearby.
asia/philippines/tagaytay,Tagaytay,Tagaytay,7,33,see,41st Division USAFFE Marker,0.89,candidate,has coordinates; has description; high-value type; strong travel term,14.09563,120.93914,Sonya's Garden,asia/philippines/tagaytay/sonya_garden,0.39,6.803,0.404,needs_external_source,,https://en.wikivoyage.org/wiki/Tagaytay,Reject: small marker/monument with limited travel value as a standalone POI.
southamerica/brazil/recife,Recife,Recife,34,154,see,Military Museum Brum Fortress,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-8.052897,-34.870863,Forte do Brum,southamerica/brazil/recife/forte_brum,0.497,0.503,1.658,needs_external_source,,https://en.wikivoyage.org/wiki/Recife,Reject: duplicate/near-duplicate of existing Forte do Brum POI.
europe/spain/melilla,Melilla,Melilla,5,121,see,Juan Carlos I Rey Forest Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,35.277682,-2.94708,Museo Municipal de Melilla,europe/spain/melilla/museo_municipal,0.269,2.382,1.674,needs_external_source,,https://en.wikivoyage.org/wiki/Melilla,Reject: ordinary forest park/local recreation area with limited distinctive travel value.
europe/italy/sardinia/olbia,Olbia,Olbia,18,31,see,Teatro Michelucci,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.914429,9.520179,Museo Archeologico,europe/italy/sardinia/olbia/museo_archeologico,0.457,0.67,1.769,needs_external_source,,https://en.wikivoyage.org/wiki/Olbia,Reject: weak theatre/architecture lead with insufficient visitor-facing confidence.
northamerica/nicaragua/len,León,León (Nicaragua),12,79,see,Zoo Arlen Siu,0.89,candidate,has coordinates; has description; high-value type; strong travel term,12.43401,-86.90954,Café Puro Arte,northamerica/nicaragua/len/cafe_puro_arte,0.385,3.415,3.425,needs_external_source,,https://en.wikivoyage.org/wiki/Le%C3%B3n_%28Nicaragua%29,"Reject: zoo/local family attraction, not priority see/do travel coverage."
europe/georgia/kakheti,Kakheti,Kakheti,13,28,see,Sabatsminda Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.668679,45.873346,Tsinandali Estate,europe/georgia/kakheti/tsinandali,0.4,35.23,18.364,needs_external_source,,https://en.wikivoyage.org/wiki/Kakheti,Reject: far regional church lead; insufficient confidence that it belongs under broad Kakheti destination as a new POI.
asia/india/kerala/kozhikode,Kozhikode,Kozhikode,12,107,see,Art Gallery,0.89,candidate,has coordinates; has description; high-value type; strong travel term,11.29277,75.77841,Tali Shiva Temple,asia/india/kerala/kozhikode/tali_temple,0.357,4.346,5.315,needs_external_source,,https://en.wikivoyage.org/wiki/Kozhikode,Reject: generic art-gallery lead without enough confidence or standalone travel value.
