world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/poland/lodz,Łódź,Łódź,7,114,do,Teatr Muzyczny,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.78021,19.4729,Central Museum of Textiles,europe/poland/lodz/textile_museum,0.3,3.927,1.551,has_external_url,http://www.teatr-muzyczny.lodz.pl/,https://en.wikivoyage.org/wiki/%C5%81%C3%B3d%C5%BA,Musical theatre is event-dependent and not strong enough as a standalone Lodz things-to-do POI.
northamerica/unitedstates/northdakota/bismarck,Bismarck,Bismarck,5,33,do,Huff Hills Ski Area,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.6269,-100.723,Double Ditch Indian Village Historic Site,northamerica/unitedstates/northdakota/bismarck/double_ditch_indian_village,0.367,29.917,20.698,has_external_url,https://www.huffhills.com/,https://en.wikivoyage.org/wiki/Bismarck,Seasonal ski area is far from Bismarck and below the destination-level threshold.
northamerica/elsalvador/santaana,Santa Ana,Santa Ana (El Salvador),10,110,see,Urbano / DHL,0.89,candidate,has coordinates; has description; high-value type; has external URL,13.98387,-89.5636,Mercado Central,northamerica/elsalvador/santaana/mercado_central,0.4,1.223,1.223,has_external_url,http://www.urbanoexpress.com/images/paises/elsalvador.pdf,https://en.wikivoyage.org/wiki/Santa_Ana_%28El_Salvador%29,Courier/shipping office is not a visitor attraction.
northamerica/unitedstates/california/centralcoast/monterey,Monterey,Monterey (California),13,57,do,Monterey County Fairgrounds,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.5944,-121.863,Monterey Bay Aquarium,northamerica/unitedstates/california/centralcoast/monterey/monterey_bay_aquarium,0.542,4.379,2.902,has_external_url,https://montereycountyfair.com/,https://en.wikivoyage.org/wiki/Monterey_%28California%29,Fairgrounds are event-dependent and not strong enough as a standalone Monterey POI.
northamerica/unitedstates/nevada/lasvegas,Las Vegas,Las Vegas,110,27,do,Henderson Silver Knights,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.018977,-115.081632,Chandelier Bar,northamerica/unitedstates/nevada/lasvegas/chandelier_bar,0.421,13.129,17.564,has_external_url,https://hendersonsilverknights.com,https://en.wikivoyage.org/wiki/Las_Vegas,"Minor-league sports team is seasonal, far from Las Vegas core sights, and not a stable POI."
northamerica/unitedstates/georgia/atlanta,Atlanta,Atlanta,42,53,see,Atlanta Convention & Visitors Bureau,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.76072,-84.38667,Atlanta History Center,northamerica/unitedstates/georgia/atlanta/atlanta_history_center,0.5,8.96,0.75,has_external_url,http://discoveratlanta.c,https://en.wikivoyage.org/wiki/Atlanta,Convention and visitors bureau office is not a travel attraction.
northamerica/unitedstates/montana/bozeman,Bozeman,Bozeman,7,37,do,Montana Whitewater Rafting and Zipline,0.89,candidate,has coordinates; has description; high-value type; has external URL,45.67895,-111.33234,Montana State University,northamerica/unitedstates/montana/bozeman/montana_state_university,0.516,21.969,22.397,has_external_url,https://www.montanawhitewater.com/,https://en.wikivoyage.org/wiki/Bozeman,Commercial rafting/zipline outfitter is far from Bozeman and too tour-business-specific.
europe/ukraine/kyiv,Kyiv,Kyiv,52,205,see,Vyshhorod,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.583278,30.485333,Taras Shevchenko Park,europe/ukraine/kyiv/taras_shevchenko_park,0.333,15.801,15.071,has_external_url,https://www.vyshgorod-mrada.gov.ua,https://en.wikivoyage.org/wiki/Kyiv,"Vyshhorod is a separate town/day trip candidate, not a POI belonging under Kyiv."
northamerica/unitedstates/illinois/springfield,Springfield,Springfield (Illinois),10,47,do,Springfield Lucky Horseshoes,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.81721,-89.63626,Old State Capitol State Historic Site,northamerica/unitedstates/illinois/springfield/old_state_capitol,0.308,2.078,2.13,has_external_url,https://shoesbaseball.com/,https://en.wikivoyage.org/wiki/Springfield_%28Illinois%29,Baseball team is seasonal/event-dependent and below the Springfield POI threshold.
northamerica/unitedstates/northcarolina/raleigh,Raleigh,Raleigh,14,77,see,Glenwood/Brooklyn,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.79,-78.6487,Trophy Brewing Company,northamerica/unitedstates/northcarolina/raleigh/trophy_brewing,0.418,0.582,1.375,has_external_url,http://glenwoodbrooklyn.org/,https://en.wikivoyage.org/wiki/Raleigh,Residential historic-neighbourhood lead is too diffuse and weak relative to existing Raleigh neighbourhood coverage.
northamerica/unitedstates/arizona/mesa,Mesa,Mesa,7,53,do,Fighter Combat International,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.3149,-111.67555,Usery Mountain Regional Park,northamerica/unitedstates/arizona/mesa/usery_mountain_regional_park,0.429,18.48,18.279,has_external_url,https://fightercombat.com/,https://en.wikivoyage.org/wiki/Mesa,Commercial flight-combat experience is far from Mesa and too niche/local-business-oriented.
northamerica/unitedstates/northdakota/fargo,Fargo,Fargo,5,66,do,Bill's Gun Shop & Range,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.887639,-96.837778,Plains Art Museum,northamerica/unitedstates/northdakota/fargo/plains_art_museum,0.286,3.668,3.827,has_external_url,https://billsgs.com/,https://en.wikivoyage.org/wiki/Fargo,Gun range is a local commercial business and not appropriate as a general travel POI.
europe/germany/badenwrttemberg/ludwigsburg,Ludwigsburg,Ludwigsburg,12,11,do,Ship roundtrips on river Neckar,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.90861,9.21833,Antiquariat Alt-Hoheneck,europe/germany/badenwrttemberg/ludwigsburg/antiquariat_alt_hoheneck,0.4,2.692,2.568,has_external_url,http://www.neckar-kaeptn.de/en/start/,https://en.wikivoyage.org/wiki/Ludwigsburg,River cruise operator is an activity service rather than a fixed Ludwigsburg POI.
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,do,Grizliai Plius,0.89,candidate,has coordinates; has description; high-value type; has external URL,55.0307,23.7771,Sugihara House,europe/lithuania/kaunas/sugihara_house,0.429,16.767,16.772,has_external_url,https://www.grizliaiplius.com,https://en.wikivoyage.org/wiki/Kaunas,Entertainment venue is far from Kaunas and below the travel-worthy threshold.
northamerica/canada/ontario/stcatharines,St. Catharines,St. Catharines,12,62,do,White Meadow Farms,0.89,candidate,has coordinates; has description; high-value type; has external URL,43.090891,-79.311622,Montebello Park,northamerica/canada/ontario/stcatharines/montebello_park,0.424,9.359,9.256,has_external_url,http://www.whitemeadowsfarms.com/,https://en.wikivoyage.org/wiki/St._Catharines,Farm retail/sugar-bush business is outside St. Catharines and too local-business-specific.
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,do,Silver Screen,0.89,candidate,has coordinates; has description; high-value type; has external URL,22.3662866,91.8221677,Shah Jahangir Shrine,asia/bangladesh/chittagong/shah_jahangir_shrine,0.424,1.724,3.829,has_external_url,https://silverscreencineplex.com/,https://en.wikivoyage.org/wiki/Chittagong,Cinema is local entertainment and below the travel-worthy threshold for Chittagong.
europe/finland/rovaniemi,Rovaniemi,Rovaniemi,8,183,see,Häkinvaara hut,0.89,candidate,has coordinates; has description; high-value type; has external URL,66.5289,25.8635,Reindeer Safaris,europe/finland/rovaniemi/reindeer_safari,0.333,6.583,6.586,has_external_url,http://www.turisti-info.fi/n%C3%A4ht%C3%A4vyydet/h%C3%A4kinvaaran-kammi/2920/,https://en.wikivoyage.org/wiki/Rovaniemi,Hut/shelter lead is too minor and weak as a Rovaniemi POI.
