world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/portugal/ponte_de_lima,Ponte de Lima,Ponte de Lima,7,17,see,Igreja da Misericórdia,0.59,candidate,has description; high-value type; strong travel term,,,Vinho Verde Wine Route,europe/portugal/ponte_de_lima/vinho_verde_route,0.318,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ponte_de_Lima,candidate score 0.59 is below the 6.0 POI threshold
asia/china/shandong_province/qingdao,Qingdao,Qingdao,12,108,do,Qingdao International Beach Culture Festival,0.59,candidate,has description; high-value type; strong travel term,,,Qingdao Aquarium,asia/china/shandong_province/qingdao/qingdao_aquarium,0.367,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Qingdao,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/utah/provo,Provo,Provo,9,60,do,Fish the Provo river,0.59,candidate,has description; high-value type; strong travel term,,,Provo Tunnels,northamerica/unitedstates/utah/provo/provo_tunnels,0.483,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Provo,candidate score 0.59 is below the 6.0 POI threshold
northamerica/unitedstates/massachusetts/newbedford,New Bedford,New Bedford,7,23,do,Stephen Hetland Memorial Skating Rink,0.59,candidate,has description; high-value type; strong travel term,,,New Bedford Whaling Museum,northamerica/unitedstates/massachusetts/newbedford/whaling_museum,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/New_Bedford,candidate score 0.59 is below the 6.0 POI threshold
asia/thailand/maehongson,Mae Hong Son,Mae Hong Son,9,16,do,Hiking,0.59,candidate,has description; high-value type; strong travel term,,,Wat Hua Wiang,asia/thailand/maehongson/wathuawiang,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mae_Hong_Son,candidate score 0.59 is below the 6.0 POI threshold
asia/china/jiangsu_province/suzhou,Suzhou,Suzhou,17,93,see,Former Residence of Poet and Scholar Yu Yue,0.59,candidate,has description; high-value type; strong travel term,,,Garden of Pleasance,asia/china/jiangsu_province/suzhou/garden_of_pleasance,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Suzhou,candidate score 0.59 is below the 6.0 POI threshold
europe/lithuania/nemunas_river_regi/nida_curonian_spit,Nida,Nida,7,18,see,RC Church of St Mary,0.59,candidate,has description; high-value type; strong travel term,,,Curonian Spit,europe/lithuania/nemunas_river_regi/nida_curonian_spit/curonian_spit,0.424,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nida,candidate score 0.59 is below the 6.0 POI threshold
europe/russia/tomsk,Tomsk,Tomsk,7,28,see,Chekhov through the Eyes of a Drunk Man Lying in a Pit Who Never Read Kashtanka,0.59,candidate,has description; high-value type; strong travel term,,,Tom River Embankment,europe/russia/tomsk/tom_river_embankment,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tomsk,candidate score 0.59 is below the 6.0 POI threshold
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,do,Six Flags Mexico,0.59,candidate,has description; high-value type; strong travel term,,,Arena México,northamerica/mexico/mexicocity/lucha_libre_arena,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mexico_City,candidate score 0.59 is below the 6.0 POI threshold
africa/ethiopia/jimma,Jimma,Jimma,13,7,see,Aba Jifar Palace,0.59,candidate,has description; high-value type; strong travel term,,,Palace of Abba Jifar,africa/ethiopia/jimma/aba_jifar_palace,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jimma,candidate score 0.59 is below the 6.0 POI threshold
