world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
africa/senegal/dakar,Dakar,Dakar,26,53,do,Ile de Ngor,0.74,candidate,has coordinates; has description; high-value type; strong travel term,14.75566,-17.51341,Île de N'Gor,africa/senegal/dakar/ngor_island,0.616,0.384,9.873,needs_external_source,,https://en.wikivoyage.org/wiki/Dakar,duplicate of existing Île de N'Gor POI
europe/germany/rhinelandpalatinate/koblenz,Koblenz,Koblenz,21,18,see,Stolzenfels Castle,0.74,candidate,has coordinates; has description; high-value type; strong travel term,50.3032,7.59242,Schloss Stolzenfels,europe/germany/rhinelandpalatinate/koblenz/stolzenfels,0.595,1.861,5.576,needs_external_source,,https://en.wikivoyage.org/wiki/Koblenz,duplicate of existing Schloss Stolzenfels POI
asia/china/yunnanprovince/yuxi,Yuxi,Yuxi,4,10,see,Nie Er Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,24.352501,102.538289,Nie Er Memorial Park,asia/china/yunnanprovince/yuxi/nie_er_park,0.71,0.691,0.24,needs_external_source,,https://en.wikivoyage.org/wiki/Yuxi,duplicate of existing Nie Er Memorial Park POI
asia/china/sichuanprovince/dujiangyan,Dujiangyan,Dujiangyan,4,36,do,Qingcheng Mountain Taoist Festivals (青城山道教节庆),0.74,candidate,has coordinates; has description; high-value type; strong travel term,31.002,103.605,Qingcheng Mountain,asia/china/sichuanprovince/dujiangyan/qingcheng_mountain,0.679,11.589,1.073,needs_external_source,,https://en.wikivoyage.org/wiki/Dujiangyan,event-only listing and covered by existing Qingcheng Mountain POI
africa/congokinshasa/goma,Goma,Goma,4,7,do,Climb Nyiragongo Volcano,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-1.516667,29.25,Mount Nyiragongo,africa/congokinshasa/goma/mount_nyiragongo,0.6,0.583,16.887,needs_external_source,,https://en.wikivoyage.org/wiki/Goma,activity duplicate of existing Mount Nyiragongo POI
europe/switzerland/geneva,Geneva,Geneva,44,99,see,Eaux-Vives,0.74,candidate,has coordinates; has description; high-value type; strong travel term,46.2052,6.16029,Jet d'Eau,europe/switzerland/geneva/jetdeau,0.608,0.392,1.119,needs_external_source,,https://en.wikivoyage.org/wiki/Geneva,broad neighbourhood rather than a discrete see/do POI for this queue
asia/india/himachalpradesh/dharamsala,Dharamsala,Dharamsala,9,56,do,Triund,0.74,candidate,has coordinates; has description; high-value type; strong travel term,32.25958,76.35649,Triund Trek,asia/india/himachalpradesh/dharamsala/triund_trek,0.706,1.407,6.11,needs_external_source,,https://en.wikivoyage.org/wiki/Dharamsala,duplicate of existing Triund Trek POI
africa/morocco/safi,Safi,Safi,9,6,do,Safi Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,32.31689,-9.25615,Café el Bahr,africa/morocco/safi/cafe_el_bahr,0.667,2.971,6.243,needs_external_source,,https://en.wikivoyage.org/wiki/Safi,vague beach listing and weaker than existing named Safi beaches
asia/india/rajasthan/jaipur,Jaipur,Jaipur,39,85,see,Sisodia Rani Palace and Garden,0.74,candidate,has coordinates; has description; high-value type; strong travel term,26.899269,75.858629,Sisodia Rani Ka Bagh,asia/india/rajasthan/jaipur/sisodia_rani_bagh,0.68,0.39,4.32,needs_external_source,,https://en.wikivoyage.org/wiki/Jaipur,duplicate of existing Sisodia Rani Ka Bagh POI
asia/china/anhui/hefei,Hefei,Hefei,15,55,see,Xinghua Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,31.8716,117.2682,Xiaoyaojin Park,asia/china/anhui/hefei/xiaoyaojin_park,0.593,1.466,1.526,needs_external_source,,https://en.wikivoyage.org/wiki/Hefei,ordinary local park below the travel-worthiness threshold
northamerica/mexico/mexicali,Mexicali,Mexicali,10,68,see,Cathedral of Our Lady of Guadalupe,0.74,candidate,has coordinates; has description; high-value type; strong travel term,32.663298,-115.489479,Catedral de Nuestra Señora de Guadalupe,northamerica/mexico/mexicali/catedral_guadalupe,0.687,1.983,5.523,needs_external_source,,https://en.wikivoyage.org/wiki/Mexicali,duplicate of existing Catedral de Nuestra Señora de Guadalupe POI
