world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/spain/andalucia/jerezdelafrontera,Jerez de la Frontera,Jerez de la Frontera,6,74,see,Equestrian Art Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.6934,-6.13647,Real Escuela Andaluza del Arte Ecuestre,europe/spain/andalucia/jerezdelafrontera/real_escuela_ecuestre,0.684,0.316,1.306,has_external_url,https://www.realescuela.org/en/visits-shows/museums/museum-of-equestrian-art/,https://en.wikivoyage.org/wiki/Jerez_de_la_Frontera,duplicate/contained: museum is part of the existing Real Escuela Ecuestre attraction
northamerica/unitedstates/florida/northeastflorida/jacksonville,Jacksonville,Jacksonville,47,108,see,Jacksonville Naval Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,30.3225,-81.650979,USS Orleck Naval Museum,northamerica/unitedstates/florida/northeastflorida/jacksonville/uss_orleck,0.708,0.474,0.784,has_external_url,https://jaxnavalmuseum.org/,https://en.wikivoyage.org/wiki/Jacksonville,duplicate/alias: already represented as USS Orleck Naval Museum
europe/lithuania/panevezys,Panevėžys,Panevėžys,7,19,see,Christ the King Cathedral Cemetery,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.7124,24.3796,Laisvės Square and Christ the King Cathedral,europe/lithuania/panevezys/laisves_square_cathedral,0.6,2.797,2.811,has_external_url,https://cemety.lt/public/cemeteries/444,https://en.wikivoyage.org/wiki/Panev%C4%97%C5%BEys,cemetery listing is local-only and partially overlaps the existing cathedral POI
europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/nottingham,Nottingham,Nottingham,16,76,see,Wollaton Hall,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.94788,-1.209595,Wollaton Hall and Deer Park,europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/nottingham/wollaton_hall,0.65,0.593,4.059,has_external_url,http://www.wollatonhall.org.uk/,https://en.wikivoyage.org/wiki/Nottingham,duplicate/alias: already represented as Wollaton Hall and Deer Park
northamerica/unitedstates/california/goldcountry/grassvalley,Grass Valley,Grass Valley (California),8,14,see,North Star Mining Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.2081521,-121.0719551,North Star Mine and Powerhouse,northamerica/unitedstates/california/goldcountry/grassvalley/north_star_mine_and_powerhouse,0.667,1.601,1.446,has_external_url,https://nevadacountyhistory.org/north-star-mining-museum,https://en.wikivoyage.org/wiki/Grass_Valley_%28California%29,duplicate/contained: already represented as North Star Mine and Powerhouse
northamerica/thecaribbean/barbados/bridgetown,Bridgetown,Bridgetown,19,19,do,Mount Gay Rum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,13.1127,-59.6264,Mount Gay Rum Visitor Centre,northamerica/thecaribbean/barbados/bridgetown/mount_gay_visitor_centre,0.634,1.276,2.179,has_external_url,https://www.mountgayrum.com/visitor-centre/,https://en.wikivoyage.org/wiki/Bridgetown,duplicate/alias: already represented as Mount Gay Rum Visitor Centre
asia/laos/luangprabang,Luang Prabang,Luang Prabang,15,64,do,Nava Mekong Cruises,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,19.896019,102.138666,Wat Sen,asia/laos/luangprabang/wat_sen,0.669,0.331,0.859,has_external_url,http://navamekong.com/,https://en.wikivoyage.org/wiki/Luang_Prabang,ordinary commercial cruise operator rather than a durable POI
europe/netherlands/breda,Breda,Breda,16,35,see,Maczek Memorial,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.5819,4.7477,General Maczek Museum,europe/netherlands/breda/general_maczek_museum,0.556,2.167,1.806,has_external_url,https://www.maczekmemorialbreda.nl/,https://en.wikivoyage.org/wiki/Breda,duplicate/alias: already represented as General Maczek Museum
northamerica/unitedstates/florida/st_augustine,St. Augustine,St. Augustine,15,75,see,Fort Mose Historic State Park,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,29.927778,-81.325278,Anastasia State Park,northamerica/unitedstates/florida/st_augustine/anastasia_state_park,0.571,7.361,3.822,has_external_url,https://www.floridastateparks.org/park/Fort-Mose,https://en.wikivoyage.org/wiki/St._Augustine,alternate duplicate St. Augustine path; accepted canonical regional-path row handles this POI
europe/russia/perm,Perm,Perm,7,21,see,Diorama Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,58.04099,56.32011,Perm Regional Museum,europe/russia/perm/perm_regional_museum,0.588,4.987,6.184,has_external_url,http://www.museum.perm.ru/filiali/muzey-diorama-v-motovilihe,https://en.wikivoyage.org/wiki/Perm,specialist local museum with limited travel signal for Perm
