world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/italy/sicily/trapani,Trapani,Trapani,7,70,see,Museum of Optical Illusions Trapani,0.74,candidate,has coordinates; has description; high-value type; strong travel term,38.0163,12.51314,Palazzo Senatorio,europe/italy/sicily/trapani/palazzo_senatorio,0.674,0.326,0.292,needs_external_source,,https://en.wikivoyage.org/wiki/Trapani,Useful local listing but not distinctive enough to clear the local POI threshold.
northamerica/thecaribbean/puertorico/mayaguez,Mayagüez,Mayagüez,24,9,see,Mayagüez Pueblo,0.74,candidate,has coordinates; has description; high-value type; strong travel term,18.203335,-67.14617,Miguel Ángel García Méndez Post Office,northamerica/thecaribbean/puertorico/mayaguez/post_office_garcia_mendez,0.692,0.308,0.727,needs_external_source,,https://en.wikivoyage.org/wiki/Mayag%C3%BCez,"Neighbourhood/district-style listing, not a discrete POI to add from this queue."
europe/italy/sicily/favignana,Favignana,Favignana,8,19,do,Spiaggia di Calamoni,0.74,candidate,has coordinates; has description; high-value type; strong travel term,37.92027,12.33308,Lido Burrone,europe/italy/sicily/favignana/lido_burrone,0.563,0.437,1.105,needs_external_source,,https://en.wikivoyage.org/wiki/Favignana,Below local POI threshold after duplicate and travel-worthiness review.
northamerica/unitedstates/virginia/virginiabeach,Virginia Beach,Virginia Beach,7,35,see,Virginia Beach Farmers Market,0.74,candidate,has coordinates; has description; high-value type; strong travel term,36.776798,-76.091286,The Virginia Beach Craft Beer Scene,northamerica/unitedstates/virginia/virginiabeach/birdneck_point_brewing,0.667,,13.07,needs_external_source,,https://en.wikivoyage.org/wiki/Virginia_Beach,Ordinary market/commercial listing and not a see/do POI strong enough for this queue.
europe/romania/sapinta,Săpânța,Săpânța,3,5,see,Open-air museum for rural architecture and technology,0.74,candidate,has coordinates; has description; high-value type; strong travel term,47.968582,23.699926,Săpânța-Peri Monastery,europe/romania/sapinta/sapanta_peri_monastery,0.612,0.388,0.521,needs_external_source,,https://en.wikivoyage.org/wiki/S%C4%83p%C3%A2n%C8%9Ba,Interesting but vague/unverified as a distinct POI and below local threshold.
northamerica/unitedstates/florida/thepanhandle/apalachicola,Apalachicola,Apalachicola,17,31,see,Fort Gadsden Historic Site,0.74,candidate,has coordinates; has description; high-value type; strong travel term,29.933333,-85.016667,Orman House Historic State Park,northamerica/unitedstates/florida/thepanhandle/apalachicola/orman_house,0.596,22.844,22.935,needs_external_source,,https://en.wikivoyage.org/wiki/Apalachicola,Far from parent and better treated as a separate excursion/historic site than flat city POI.
asia/india/uttarpradesh/jhansi,Jhansi,Jhansi,9,8,see,Barua sagar,0.74,candidate,has coordinates; has description; high-value type; strong travel term,25.37483,78.73203,Ganga Sagar Tank,asia/india/uttarpradesh/jhansi/ganga_sagar_tank,0.593,17.421,18.99,needs_external_source,,https://en.wikivoyage.org/wiki/Jhansi,"Far from parent and better treated as a separate town/excursion, not a Jhansi POI."
europe/sweden/visby,Visby,Visby,14,48,see,Visborg Castle Ruins,0.74,candidate,has coordinates; has description; high-value type; strong travel term,57.635417,18.286111,Visby Cathedral,europe/sweden/visby/visby_cathedral,0.571,0.642,0.76,needs_external_source,,https://en.wikivoyage.org/wiki/Visby,Below local POI threshold after duplicate and travel-worthiness review.
asia/china/hubei/jingzhou,Jingzhou,Jingzhou,5,39,see,Zhanghua Temple,0.74,candidate,has coordinates; has description; high-value type; strong travel term,30.31,112.27,Guandi Temple,asia/china/hubei/jingzhou/guandi_temple,0.714,9.589,4.011,needs_external_source,,https://en.wikivoyage.org/wiki/Jingzhou,Far/uncertain placement and not strong enough to add without better destination fit.
asia/oman/sur,Sur,Sur,6,16,see,Al Hamooda Fort,0.74,candidate,has coordinates; has description; high-value type; strong travel term,22.565176,59.543165,Al-Ayjah Fort,asia/oman/sur/al_ayjah_fort,0.714,1.113,1.46,needs_external_source,,https://en.wikivoyage.org/wiki/Sur,Likely duplicate or already covered by existing POI: Al-Ayjah Fort.
