world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
southamerica/venezuela/caracas,Caracas,Caracas,52,96,see,Museo Colección Ornitológica William Phelps Caracas,0.74,candidate,has coordinates; has description; high-value type; strong travel term,10.49276,-66.874572,Sabana Grande,southamerica/venezuela/caracas/sabana_grande,0.604,0.396,4.621,needs_external_source,,https://en.wikivoyage.org/wiki/Caracas,Rejected as a niche specialist collection below threshold for Caracas.
asia/china/yunnanprovince/dali,Dali,Dali,11,46,see,Xizhou Town,0.74,candidate,has coordinates; has description; high-value type; strong travel term,25.8559022723,100.1302834151,Xizhou,asia/china/yunnanprovince/dali/xizhou_village,0.706,2.879,18.676,needs_external_source,,https://en.wikivoyage.org/wiki/Dali,Rejected as a duplicate of existing Xizhou POI.
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Kandawgyi Nature Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,16.79497,96.1705,Kandawgyi Lake,asia/myanmar/yangon/kandawgyi_lake,0.686,1.735,1.031,needs_external_source,,https://en.wikivoyage.org/wiki/Yangon,Rejected as overlapping existing Kandawgyi Lake POI.
asia/cyprus/limassol,Limassol,Limassol,13,35,see,Kourion,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.66482,32.88892,Ancient Kourion,asia/cyprus/limassol/kourion,0.636,0.459,13.395,needs_external_source,,https://en.wikivoyage.org/wiki/Limassol,Rejected as a duplicate of existing Ancient Kourion POI.
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,Kenjeran Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-7.23746,112.79583,Jembatan Merah (Red Bridge),asia/indonesia/java/surabaya/jembatan_merah,0.571,6.708,6.476,needs_external_source,,https://en.wikivoyage.org/wiki/Surabaya,Rejected as a weak urban beach below threshold for Surabaya.
europe/hungary/godollo,Gödöllő,Gödöllő,3,60,see,"Gödöllő, Erzsébet park HÉV suburban train stop",0.74,candidate,has coordinates; has description; high-value type; strong travel term,47.59507,19.34093,Queen Elisabeth Park,europe/hungary/godollo/queen_elisabeth_park,0.61,0.39,0.647,needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%B6d%C3%B6ll%C5%91,Rejected as transport-only.
southamerica/chile/coquimbo,Coquimbo,Coquimbo,9,10,see,Mirador De La Herradura,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-29.98365,-71.36609,Playa La Herradura,southamerica/chile/coquimbo/playa_la_herradura,0.688,1.409,4.045,needs_external_source,,https://en.wikivoyage.org/wiki/Coquimbo,Rejected as a local viewpoint overlapping existing Playa La Herradura coverage.
asia/syria/aleppo,Aleppo,Aleppo,5,29,see,Cathedral of Saint Elijah,0.74,candidate,has coordinates; has description; high-value type; strong travel term,36.20713,37.155815,Jdeide Quarter,asia/syria/aleppo/jdeide_quarter,0.566,0.434,1.131,needs_external_source,,https://en.wikivoyage.org/wiki/Aleppo,Rejected as a local church listing with insufficient current travel signal for Aleppo.
asia/afghanistan/kandahar,Kandahar,Kandahar,6,19,see,Kandahar Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,31.620362,65.711794,Khirqa Sharif (Shrine of the Cloak),asia/afghanistan/kandahar/khirqa_sharif,0.631,0.369,0.38,needs_external_source,,https://en.wikivoyage.org/wiki/Kandahar,Rejected as a local museum below threshold and difficult to verify as traveller-ready.
europe/serbia/kosovoprovince/prizren,Prizren,Prizren,7,50,see,Church of St. Nicholas,0.74,candidate,has coordinates; has description; high-value type; strong travel term,42.208634,20.739797,Church of Our Lady of Ljevis,europe/serbia/kosovoprovince/prizren/our_lady_of_ljevis,0.571,0.657,0.731,needs_external_source,,https://en.wikivoyage.org/wiki/Prizren,Rejected as a small ruin/church below threshold beside stronger Prizren church sights.
