world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/california/shastacascade/redding,Redding,Redding,6,32,do,The Redding Rodeo,0.51,candidate,high-value type; has external URL,,,Sundial Bridge,northamerica/unitedstates/california/shastacascade/redding/sundial_bridge,0.444,,,missing_coordinates; has_external_url,https://reddingrodeo.com/,https://en.wikivoyage.org/wiki/Redding,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Lesotho,0.51,candidate,high-value type; has external URL,,,Lyle's,europe/unitedkingdom/england/london/lyles,0.462,,,missing_coordinates; has_external_url,http://lesotholondon.org.uk,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,RentalMobil.com,0.51,candidate,high-value type; has external URL,,,BuGils Cafe,asia/indonesia/java/jakarta/bugils_cafe,0.385,,,missing_coordinates; has_external_url,http://www.rentalmobil.com/en/,https://en.wikivoyage.org/wiki/Jakarta,candidate score 0.51 is below the 6.0 POI threshold
northamerica/mexico/juarez,Juarez,Juarez,4,23,see,ETN (Enlances Terrestre Nacionales); Turistar,0.51,candidate,high-value type; has external URL,,,Museo de la Revolución en la Frontera,northamerica/mexico/juarez/museo_revolucion,0.3,,,missing_coordinates; has_external_url,http://www.etn.com.mx,https://en.wikivoyage.org/wiki/Juarez,candidate score 0.51 is below the 6.0 POI threshold
asia/israel/telaviv,Tel Aviv,Tel Aviv,57,55,see,Ukraine,0.51,candidate,high-value type; has external URL,,,Rabin Square,asia/israel/telaviv/rabin_square,0.526,,,missing_coordinates; has_external_url,https://israel.mfa.gov.ua/en,https://en.wikivoyage.org/wiki/Tel_Aviv,candidate score 0.51 is below the 6.0 POI threshold
europe/italy/campania/naples,Naples,Naples,50,160,see,Peru,0.51,candidate,high-value type; has external URL,,,Vomero,europe/italy/campania/naples/vomero,0.4,,,missing_coordinates; has_external_url,http://www.conpernapoles.com/index.html,https://en.wikivoyage.org/wiki/Naples,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Antigua & Barbuda,0.51,candidate,high-value type; has external URL,,,National Air and Space Museum,northamerica/unitedstates/washingtondc/national_air_and_s,0.458,,,missing_coordinates; has_external_url,http://www.antigua-barbuda.org/Aghome01.htm,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
europe/unitedkingdom/england/london,London,London,76,205,see,Antigua and Barbuda,0.51,candidate,high-value type; has external URL,,,South Bank and Bankside,europe/unitedkingdom/england/london/south_bank,0.476,,,missing_coordinates; has_external_url,https://antigua-barbuda.com/,https://en.wikivoyage.org/wiki/London,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Mauritania,0.51,candidate,high-value type; has external URL,,,Mirage Nightclub,northamerica/unitedstates/washingtondc/mirage,0.385,,,missing_coordinates; has_external_url,https://mauritaniaembassyus.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Pakistan,0.51,candidate,high-value type; has external URL,,,Union Station,northamerica/unitedstates/washingtondc/union_station,0.476,,,missing_coordinates; has_external_url,https://embassyofpakistan.com/index.php/home,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.51 is below the 6.0 POI threshold
northamerica/unitedstates/kansas/kansascity,Kansas City,Kansas City,16,127,do,Plaza Art Fair,0.51,candidate,high-value type; has external URL,,,Crossroads Arts District,northamerica/unitedstates/kansas/kansascity/crossroads_arts_district,0.421,,,missing_coordinates; has_external_url,http://www.countryclubplaza.com/Events/Plaza-Art-Fair,https://en.wikivoyage.org/wiki/Kansas_City,candidate score 0.51 is below the 6.0 POI threshold
europe/finland/helsinki,Helsinki,Helsinki,56,99,see,Taiwan,0.51,candidate,high-value type; has external URL,,,Katajanokka,europe/finland/helsinki/katajanokka,0.471,,,missing_coordinates; has_external_url,http://www.taiwanembassy.org/fi/,https://en.wikivoyage.org/wiki/Helsinki,candidate score 0.51 is below the 6.0 POI threshold
africa/congokinshasa/kinshasa,Kinshasa,Kinshasa,17,46,see,South Africa,0.51,candidate,high-value type; has external URL,,,Tour de l'Échangeur,africa/congokinshasa/kinshasa/tour_echangeur,0.37,,,missing_coordinates; has_external_url,http://www.dirco.gov.za/kinshasa/,https://en.wikivoyage.org/wiki/Kinshasa,candidate score 0.51 is below the 6.0 POI threshold
asia/indonesia/java/yogyakarta,Yogyakarta,Yogyakarta,16,99,do,Perpustakaan Kunci,0.51,candidate,high-value type; has external URL,,,Kereta Kraton,asia/indonesia/java/yogyakarta/kerata_kraton,0.452,,,missing_coordinates; has_external_url,http://kunci.or.id,https://en.wikivoyage.org/wiki/Yogyakarta,candidate score 0.51 is below the 6.0 POI threshold
