world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/indonesia/sumatra/medan,Medan,Medan,4,86,see,Singapore,0.81,candidate,has coordinates; high-value type; has external URL,3.5865,98.6742,Tip Top Restaurant,asia/indonesia/sumatra/medan/tip_top_restaurant,0.37,0.646,0.322,has_external_url,https://www.mfa.gov.sg/medan,https://en.wikivoyage.org/wiki/Medan,"consulate or diplomatic mission, not a travel POI"
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Serbia,0.81,candidate,has coordinates; high-value type; has external URL,-6.20116,106.82835,Eastern Promise,asia/indonesia/java/jakarta/eastern_promise,0.381,6.314,2.867,has_external_url,http://www.jakarta.mfa.gov.rs,https://en.wikivoyage.org/wiki/Jakarta,"embassy or diplomatic mission, not a travel POI"
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Singapore,0.81,candidate,has coordinates; high-value type; has external URL,-6.23399,106.82769,Sunda Kelapa,asia/indonesia/java/jakarta/sunda_kelapa,0.381,12.422,6.515,has_external_url,https://www.mfa.gov.sg/jkt,https://en.wikivoyage.org/wiki/Jakarta,"consulate or diplomatic mission, not a travel POI"
europe/hungary/zalakaros,Zalakaros,Zalakaros,2,56,see,Bicycle Center Zalakaros,0.81,candidate,has coordinates; high-value type; has external URL,46.55077,17.12397,Gránit Thermal and Adventure Bath,europe/hungary/zalakaros/granit_thermal_bath,0.478,0.522,1.123,has_external_url,https://zalakaros.hu/en/bicycle-center,https://en.wikivoyage.org/wiki/Zalakaros,"bike rental/service center, not a durable attraction POI"
northamerica/canada/britishcolumbia/terrace,Terrace,Terrace,10,19,see,Terrace Visitor Information Centre,0.81,candidate,has coordinates; high-value type; has external URL,54.512739,-128.582978,Ferry Island,northamerica/canada/britishcolumbia/terrace/ferry_island,0.304,0.853,1.182,has_external_url,https://www.visitterrace.com/,https://en.wikivoyage.org/wiki/Terrace,"visitor information office, not an attraction POI"
northamerica/mexico/monterrey,Monterrey,Monterrey,13,31,do,Bull fights,0.81,candidate,has coordinates; high-value type; has external URL,25.7006696,-100.3161916,Barrio Antiguo,northamerica/mexico/monterrey/barrio_antiguo,0.32,3.802,2.278,has_external_url,https://m.facebook.com/plazamonumentalmonterrey/,https://en.wikivoyage.org/wiki/Monterrey,"event/venue listing and animal-sport activity, not a durable POI"
europe/netherlands/waddenislands/schiermonnikoog_is/schiermonnikoog,Schiermonnikoog,Schiermonnikoog,10,37,see,PostNL Postkantoor,0.81,candidate,has coordinates; high-value type; has external URL,53.47995,6.16242,Train to Leeuwarden,europe/netherlands/waddenislands/schiermonnikoog_is/getting_there/train_transfer_fro,0.324,39.973,2.739,has_external_url,http://ds1.nl/c/?wi=61465&si=870&li=52429,https://en.wikivoyage.org/wiki/Schiermonnikoog,"post office, not a travel POI"
northamerica/unitedstates/missouri/branson,Branson,Branson,10,28,do,Vigilante Extreme ZipRider,0.81,candidate,has coordinates; high-value type; has external URL,36.6672,-93.3066,White Water,northamerica/unitedstates/missouri/branson/white_water,0.378,2.654,6.246,has_external_url,https://theshepherdofthehills.com/vigilante-extreme-ziprider/,https://en.wikivoyage.org/wiki/Branson,commercial ride duplicated by existing Shepherd of the Hills attraction context
europe/unitedkingdom/england/norfolk/the_norfolk_broads,The Norfolk Broads,Norfolk Broads,0,34,do,Banks Boat & Canoe Hire,0.81,candidate,has coordinates; high-value type; has external URL,52.7699,1.4794,,,0.0,,16.193,has_external_url,http://www.bankboats.co.uk,https://en.wikivoyage.org/wiki/Norfolk_Broads,"commercial boat-hire operator, not a POI under the rubric"
europe/unitedkingdom/england/manchester_liverpool_and_north_west/kendal,Kendal,Kendal (England),6,28,do,Lakeland Climbing Centre,0.81,candidate,has coordinates; high-value type; has external URL,54.342178,-2.740488,Kendal Castle,europe/unitedkingdom/england/manchester_liverpool_and_north_west/kendal/kendal_castle,0.432,1.939,1.575,has_external_url,http://www.kendalwall.co.uk/,https://en.wikivoyage.org/wiki/Kendal_%28England%29,"indoor climbing gym/operator, local recreation rather than travel POI"
northamerica/unitedstates/massachusetts/cambridge,Cambridge,Cambridge (Massachusetts),13,112,see,Islamic Society of Boston,0.81,candidate,has coordinates; high-value type; has external URL,42.37027,-71.10007,Harvard Museum of Natural History,northamerica/unitedstates/massachusetts/cambridge/harvard_museum_of_natural_history,0.379,1.55,0.611,has_external_url,https://isbcc.org/,https://en.wikivoyage.org/wiki/Cambridge_%28Massachusetts%29,"local religious/community center, weak visitor signal"
europe/germany/lowersaxony/osnabrck,Osnabrück,Osnabrück,14,39,do,Moskaubad,0.81,candidate,has coordinates; high-value type; has external URL,52.2637,8.03659,Osnabrück Town Hall,europe/germany/lowersaxony/osnabrck/osnabrueck_town_hall,0.357,1.555,1.189,has_external_url,https://www.moskaubad.de/,https://en.wikivoyage.org/wiki/Osnabr%C3%BCck,"municipal pool, local recreation facility"
europe/germany/berlin,Berlin,Berlin,161,123,see,Bosnia and Herzegovina,0.81,candidate,has coordinates; high-value type; has external URL,52.555559,13.406703,Lonely Planet Berlin,europe/germany/berlin/lonely_planet_berl,0.476,,4.316,has_external_url,http://www.botschaftbh.de/,https://en.wikivoyage.org/wiki/Berlin,"embassy or diplomatic mission, not a travel POI"
europe/denmark/copenhagen,Copenhagen,Copenhagen,101,98,see,Israel,0.81,candidate,has coordinates; high-value type; has external URL,55.72404,12.57081,Istedgade,europe/denmark/copenhagen/isted_gade,0.4,6.207,5.333,has_external_url,http://copenhagen.mfa.gov.il,https://en.wikivoyage.org/wiki/Copenhagen,"embassy or diplomatic mission, not a travel POI"
