world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/france/midi/provence/arles,Arles,Arles,12,22,see,Réserve Naturelle des Marais du Vigueirat,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.536237,4.753629,Saturday Market,europe/france/midi/provence/arles/saturday_market,0.449,18.636,18.566,has_external_url,http://www.marais-vigueirat.reserves-naturelles.org/,https://en.wikivoyage.org/wiki/Arles,Camargue reserve is a separate out-of-town destination about 18 km from Arles; better handled as a day trip/feature than a flat Arles POI
asia/china/hunan/zhuzhou,Zhuzhou,Zhuzhou,4,48,do,Zhuzhou Yunlong Water Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.98756,113.198365,Zhuzhou Television Tower,asia/china/hunan/zhuzhou/zhuzhou_television_tower,0.48,20.267,17.095,has_external_url,http://www.zhuzhou.gov.cn/c18559/20211215/i1806173.html,https://en.wikivoyage.org/wiki/Zhuzhou,water park is far from central Zhuzhou and not clearly high-value enough for the parent page
northamerica/unitedstates/michigan/lansing,Lansing,Lansing,30,52,see,Francis Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.71731,-84.58839,Lansing City Market,northamerica/unitedstates/michigan/lansing/lansing_city_market,0.516,3.528,3.173,has_external_url,https://www.lansing.org/listings/frances-park/432/,https://en.wikivoyage.org/wiki/Lansing,neighborhood garden/park; pleasant locally but not clearly a score >= 6.0 travel POI for Lansing
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,do,Tiram Indoor Water Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,1.608149,103.820523,Sultan Abu Bakar State Mosque,asia/malaysia/johorbahru/sultan_abu_bakar_state_mosque,0.346,18.494,17.783,has_external_url,http://www.tiramwaterpark.com.my/,https://en.wikivoyage.org/wiki/Johor_Bahru,commercial water park far from Johor Bahru core; not clearly significant enough for a World66 POI
europe/germany/bavaria/erlangen,Erlangen,Erlangen,6,167,do,Wöhrmühlinsel,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.5969,10.99554,Schloss Erlangen,europe/germany/bavaria/erlangen/schloss_erlangen,0.345,0.655,1.345,has_external_url,https://www.e-werk.de/kulturinsel-woehrmuehle/,https://en.wikivoyage.org/wiki/Erlangen,event island/local recreation space; insufficient independent travel significance for Erlangen
europe/france/normandybrittany/rouen,Rouen,Rouen,25,51,see,Musée du Patrimoine des Ecoles,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.4066,1.1222,Musée Le Secq des Tournelles,europe/france/normandybrittany/rouen/musee_le_secq,0.545,4.731,4.283,has_external_url,http://amfreville-la-mivoie.fr/wordpress/?page_id=208,https://en.wikivoyage.org/wiki/Rouen,small specialist museum outside Rouen proper; not clearly a score >= 6.0 POI for the Rouen page
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,do,Dance Kaleidoscope,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.7828522,-86.1379959,Indiana Medical History Museum,northamerica/unitedstates/indiana/indianapolis/medical_history_museum,0.417,5.183,2.379,has_external_url,https://www.dancekal.org/,https://en.wikivoyage.org/wiki/Indianapolis,performing company rather than a stable visitor POI/venue; not suitable as a standalone things_to_do page
northamerica/unitedstates/maryland/montgomerycounty/rockville,Rockville,Rockville,4,51,do,Dogwood Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.071928,-77.15396,Rockville Town Square,northamerica/unitedstates/maryland/montgomerycounty/rockville/rockville_town_square,0.242,1.512,1.115,has_external_url,http://www.rockvillemd.gov/facilities/facility/details/Dogwood-Park-14,https://en.wikivoyage.org/wiki/Rockville,ordinary local park with weak travel signal; does not clear the score threshold
europe/slovakia/bojnice,Bojnice,Bojnice,3,9,see,Nitrianske Rudno,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.7981845,18.4780124,Bojnice Zoo,europe/slovakia/bojnice/bojnice_zoo,0.37,7.504,7.897,has_external_url,http://www.nitrianskerudno.sk/,https://en.wikivoyage.org/wiki/Bojnice,separate municipality/lake area rather than a Bojnice POI
northamerica/canada/alberta/lake_louise,Lake Louise,Lake Louise,11,22,do,Fairmont Chateau Lake Louise,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.417663,-116.216902,Mt. Louis,northamerica/canada/alberta/mtlouis,0.444,19.046,2.848,has_external_url,https://www.fairmont.com/lake-louise/,https://en.wikivoyage.org/wiki/Lake_Louise,hotel/resort listing; accommodation content is excluded
northamerica/canada/britishcolumbia/richmond,Richmond,Richmond (British Columbia),5,56,see,McDonald Beach Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.21249,-123.16822,Minoru Park,northamerica/canada/britishcolumbia/richmond/minoru_park,0.467,5.474,5.921,has_external_url,https://www.richmond.ca/parks-recreation/parks/parksearch/park.aspx?ID=78,https://en.wikivoyage.org/wiki/Richmond_%28British_Columbia%29,local riverside/airport-edge park; not clearly important enough for Richmond travel coverage
northamerica/unitedstates/pennsylvania/harrisburg,Harrisburg,Harrisburg,6,44,see,Three Mile Island Nuclear Generating Station,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.153,-76.725,City Island,northamerica/unitedstates/pennsylvania/harrisburg/city_island,0.291,18.703,18.599,has_external_url,https://www.nrc.gov/reading-rm/doc-collections/fact-sheets/3mile-isle.html,https://en.wikivoyage.org/wiki/Harrisburg,distant operating/decommissioning industrial site with no clear visitor POI role for Harrisburg
europe/unitedkingdom/england/manchester_liverpool_and_north_west/carlisle,Carlisle,Carlisle,5,19,see,A World in Miniature,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.9297,-2.9217,Carlisle Cathedral,europe/unitedkingdom/england/manchester_liverpool_and_north_west/carlisle/carlisle_cathedral,0.389,3.918,3.989,has_external_url,https://www.klondyke.co.uk/store-locator/houghton-hall-garden-centre-carlisle/,https://en.wikivoyage.org/wiki/Carlisle,miniature display inside a garden centre; too minor/commercial for a standalone Carlisle POI
