world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,see,Geologicheskaya,0.85,candidate,has coordinates; has description; high-value type,56.82682,60.60247,Ural Geological Museum,europe/russia/ural/ekaterinburg/geological_museum,0.486,1.744,1.27,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg,"Transport-only listing or ordinary station, below the travel POI threshold."
asia/china/sichuanprovince/xichang,Xichang,Xichang,6,23,do,Moonlight style town,0.85,candidate,has coordinates; has description; high-value type,27.83723,102.272436,Liangshan Yi Slave Society Museum,asia/china/sichuanprovince/xichang/yi_slave_society_museum,0.377,6.505,5.994,needs_external_source,,https://en.wikivoyage.org/wiki/Xichang,Vague or local-only attraction; not strong enough for score >= 6 in this parent context.
northamerica/unitedstates/newmexico/santafe,Santa Fe,Santa Fe (New Mexico),34,136,do,Paolo Soleri Theater,0.85,candidate,has coordinates; has description; high-value type,35.6724,-105.9678,Palace of the Governors,northamerica/unitedstates/newmexico/santafe/palace_of_the_governors,0.41,3.228,3.14,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Fe_%28New_Mexico%29,Insufficiently strong or well-corroborated as a standalone POI for this production pass.
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,see,Severinstorburg,0.85,candidate,has coordinates; has description; high-value type,50.9219,6.95926,Hohenzollernbrücke (Love Locks Bridge),europe/germany/northrhinewestphalia/cologne/hohenzollern_bridge,0.364,1.812,1.831,needs_external_source,,https://en.wikivoyage.org/wiki/Cologne,Already covered by Cologne city-gates context; avoid adding another near-duplicate gate listing.
europe/finland/pori,Pori,Pori,8,41,do,Ice hockey,0.85,candidate,has coordinates; has description; high-value type,61.473,21.765,Juselius Mausoleum,europe/finland/pori/juselius_mausoleum,0.286,2.289,2.282,needs_external_source,,https://en.wikivoyage.org/wiki/Pori,"Activity, event, or vague route lead rather than a fixed POI with reliable visitor scope."
europe/france/around_paris/versailles,Versailles,Versailles,52,27,see,Paroisse Saint Symphorien de Versailles,0.85,candidate,has coordinates; has description; high-value type,48.8041,2.14608,Gardens of Versailles,europe/france/around_paris/versailles/gardens_of_versailles,0.526,2.079,1.422,needs_external_source,,https://en.wikivoyage.org/wiki/Versailles,Vague or local-only attraction; not strong enough for score >= 6 in this parent context.
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,do,Rock Yard,0.85,candidate,has coordinates; has description; high-value type,1.484674,103.74595,De Bieres Pub and Cafe,asia/malaysia/johorbahru/debirespubc,0.286,1.849,3.62,needs_external_source,,https://en.wikivoyage.org/wiki/Johor_Bahru,"Commercial operator or leisure business, not a durable public travel POI."
asia/china/shandong_province/rizhao,Rizhao,Rizhao,6,52,see,Rizhao Culture and Art Expo Center,0.85,candidate,has coordinates; has description; high-value type,35.4265,119.45025,Rizhao Ocean Park,asia/china/shandong_province/rizhao/rizhao_ocean_park,0.471,9.274,7.065,needs_external_source,,https://en.wikivoyage.org/wiki/Rizhao,Vague or local-only attraction; not strong enough for score >= 6 in this parent context.
europe/greece/volos,Volos,Volos,8,51,do,Achillion,0.85,candidate,has coordinates; has description; high-value type,39.35857,22.94871,Giorgio de Chirico Art Centre,europe/greece/volos/giorgio_de_chirico_centre,0.343,0.708,0.852,needs_external_source,,https://en.wikivoyage.org/wiki/Volos,Insufficiently strong or well-corroborated as a standalone POI for this production pass.
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Bus station No.2,0.85,candidate,has coordinates; has description; high-value type,49.86428,24.05123,Lonsky Prison Museum,europe/ukraine/lviv/lonsky_prison_museum,0.333,2.446,2.849,needs_external_source,,https://en.wikivoyage.org/wiki/Lviv,"Transport-only listing, rejected under production rules."
asia/china/shandong_province/zibo,Zibo,Zibo,5,45,see,Zibo Passenger Transport Center,0.85,candidate,has coordinates; has description; high-value type,36.7915,118.0084,Zibo Museum of Ceramics,asia/china/shandong_province/zibo/zibo_ceramics_museum,0.481,3.815,3.815,needs_external_source,,https://en.wikivoyage.org/wiki/Zibo,"Transport-only listing, rejected under production rules."
southamerica/uruguay/montevideo,Montevideo,Montevideo,26,137,see,Fuente de los Candados,0.85,candidate,has coordinates; has description; high-value type,-34.90575,-56.18912,El Portón,southamerica/uruguay/montevideo/el_porton,0.465,0.535,0.2,needs_external_source,,https://en.wikivoyage.org/wiki/Montevideo,Minor local landmark with weak independent travel value for this destination.
asia/china/shaanxi/yulin,Yulin,Yulin (Shaanxi),4,36,do,Take a walk in the old street,0.85,candidate,has coordinates; has description; high-value type,38.2852,109.75884,Shimao Ruins,asia/china/shaanxi/yulin/shimao_ruins,0.286,51.498,2.803,needs_external_source,,https://en.wikivoyage.org/wiki/Yulin_%28Shaanxi%29,"Activity, event, or vague route lead rather than a fixed POI with reliable visitor scope."
asia/southkorea/suwon,Suwon,Suwon,6,131,see,Banghwasuryujeong,0.85,candidate,has coordinates; has description; high-value type,37.28758,127.01809,Hwaseong Fortress,asia/southkorea/suwon/hwaseong_fortress_1,0.471,2.856,1.165,needs_external_source,,https://en.wikivoyage.org/wiki/Suwon,Duplicate of existing Banghwasulyujeong POI under Suwon.
europe/unitedkingdom/england/south_east/gillingham,Gillingham,Gillingham (Kent),8,10,do,Soar Electric Karting,0.85,candidate,has coordinates; has description; high-value type,51.363101,0.579696,The Strand,europe/unitedkingdom/england/south_east/gillingham/the_strand,0.37,5.149,3.548,needs_external_source,,https://en.wikivoyage.org/wiki/Gillingham_%28Kent%29,Local venue or sports facility below the standalone visitor threshold.
asia/china/shandong_province/weifang,Weifang,Weifang,5,29,do,The People's Government Square,0.85,candidate,has coordinates; has description; high-value type,36.707668,119.161721,Weixian Internment Camp Museum,asia/china/shandong_province/weifang/weixian_internment_camp,0.429,3.207,5.593,needs_external_source,,https://en.wikivoyage.org/wiki/Weifang,Vague or local-only attraction; not strong enough for score >= 6 in this parent context.
southamerica/bolivia/lapaz,La Paz,La Paz,50,86,see,Main cemetery,0.85,candidate,has coordinates; has description; high-value type,-16.496878,-68.151762,Mi Teleférico (Cable Car Network),southamerica/bolivia/lapaz/teleferico,0.462,2.732,1.942,needs_external_source,,https://en.wikivoyage.org/wiki/La_Paz,Duplicate of existing Cementerio General POI under La Paz.
asia/oman/salalah,Salalah,Salalah,9,48,see,Burj an-Nadha,0.85,candidate,has coordinates; has description; high-value type,17.025098,54.111784,Wadi Darbat,asia/oman/salalah/wadi_darbat,0.286,21.95,1.417,needs_external_source,,https://en.wikivoyage.org/wiki/Salalah,Vague or local-only attraction; not strong enough for score >= 6 in this parent context.
northamerica/elsalvador/santaana,Santa Ana,Santa Ana (El Salvador),10,110,do,Los Naranjos,0.85,candidate,has coordinates; has description; high-value type,13.8778,-89.6732,Ruta de las Flores,northamerica/elsalvador/santaana/ruta_de_las_flores,0.421,2.506,17.82,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Ana_%28El_Salvador%29,Separate settlement or broad destination lead rather than a POI under the assigned parent.
europe/serbia/zlatibor,Zlatibor,Zlatibor,13,14,see,Tornik,0.85,candidate,has coordinates; has description; high-value type,43.6555276,19.6043557,Tornik Ski Resort,europe/serbia/zlatibor/tornik_ski_resort,0.522,2.802,2.181,needs_external_source,,https://en.wikivoyage.org/wiki/Zlatibor,Duplicate of existing Tornik Ski Resort POI under Zlatibor.
asia/india/himachalpradesh/dalhousie,Dalhousie,Dalhousie (India),0,16,see,Ahla Water Tank,0.85,candidate,has coordinates; has description; high-value type,32.532629,75.997938,,,0.0,,2.66,needs_external_source,,https://en.wikivoyage.org/wiki/Dalhousie_%28India%29,Minor local landmark with weak independent travel value for this destination.
europe/serbia/kosovoprovince/peja,Peja,Peja,8,64,see,Bjeshkët e Nemuna,0.85,candidate,has coordinates; has description; high-value type,42.637,20.18442,Sheremet Tower,europe/serbia/kosovoprovince/peja/sheremet_tower,0.323,8.925,8.863,needs_external_source,,https://en.wikivoyage.org/wiki/Peja,Insufficiently strong or well-corroborated as a standalone POI for this production pass.
southamerica/brazil/caxias_do_sul,Caxias do Sul,Caxias do Sul,5,27,see,Belvedere da Cascata Véu da Noiva (Bridal Veil Falls outlook) in Galópolis,0.85,candidate,has coordinates; has description; high-value type,-29.239207,-51.160039,Festa da Uva (Grape Festival),southamerica/brazil/caxias_do_sul/festa_da_uva,0.276,11.002,8.088,needs_external_source,,https://en.wikivoyage.org/wiki/Caxias_do_Sul,Insufficiently strong or well-corroborated as a standalone POI for this production pass.
europe/hungary/debrecen,Debrecen,Debrecen,17,130,see,Hortobágy-mill,0.85,candidate,has coordinates; has description; high-value type,47.5351,21.6124,Roncsbár,europe/hungary/debrecen/roncsbar,0.364,1.632,1.101,needs_external_source,,https://en.wikivoyage.org/wiki/Debrecen,Vague or local-only attraction; not strong enough for score >= 6 in this parent context.
northamerica/thecaribbean/cuba/varadero,Varadero,Varadero,11,9,see,Old Tower,0.85,candidate,has coordinates; has description; high-value type,23.15909,-81.23684,La Arboleda,northamerica/thecaribbean/cuba/varadero/la_arboleda,0.353,1.47,1.48,needs_external_source,,https://en.wikivoyage.org/wiki/Varadero,Insufficiently strong or well-corroborated as a standalone POI for this production pass.
northamerica/greenland/igaliku,Igaliku,Igaliku,3,6,do,Up a canyon,0.85,candidate,has coordinates; has description; high-value type,61.005435,-45.408956,Garðar Cathedral Ruins,northamerica/greenland/igaliku/gardar_cathedral_ruins,0.258,1.902,1.929,needs_external_source,,https://en.wikivoyage.org/wiki/Igaliku,"Activity, event, or vague route lead rather than a fixed POI with reliable visitor scope."
