world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
southamerica/brazil/sao_luis,São Luís,São Luís,72,24,do,Praia da Guia & Praia BomFim,0.85,candidate,has coordinates; has description; high-value type,-2.5287,-44.3272,Praia de Ponta d'Areia,southamerica/brazil/sao_luis/praia_de_ponta_dareia,0.531,5.504,3.423,needs_external_source,,https://en.wikivoyage.org/wiki/S%C3%A3o_Lu%C3%ADs,does not clear the score 6.0 travel-value threshold after duplicate/value review
northamerica/unitedstates/montana/three_forks,Three Forks,Three Forks,4,8,see,The Three Forks Rodeo and Parade,0.85,candidate,has coordinates; has description; high-value type,45.88886,-111.55948,Sacagawea Hotel,northamerica/unitedstates/montana/three_forks/sacagawea_hotel,0.433,0.567,0.748,needs_external_source,,https://en.wikivoyage.org/wiki/Three_Forks,does not clear the score 6.0 travel-value threshold after duplicate/value review
asia/srilanka/colombo,Colombo,Colombo,25,116,see,Whist Bungalow,0.85,candidate,has coordinates; has description; high-value type,6.96851,79.86864,Sky Lounge (Hilton),asia/srilanka/colombo/rooftop_bar_clock,0.417,5.614,4.677,needs_external_source,,https://en.wikivoyage.org/wiki/Colombo,"accommodation or private property listing, excluded from POI production"
europe/russia/ekaterinoburg,Yekaterinburg,Yekaterinburg,26,72,see,Central Military District,0.85,candidate,has coordinates; has description; high-value type,56.84133,60.62428,Museum of Military Equipment,europe/russia/ekaterinoburg/military_glory_museum,0.491,20.069,1.672,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg,"administrative/military facility, not a visitor POI"
europe/slovakia/kosice,Košice,Košice,7,153,do,Hike from Kojšovská hoľa to Košice-Čermeľ,0.85,candidate,has coordinates; has description; high-value type,48.78204,20.98796,State Theatre Košice,europe/slovakia/kosice/state_theatre,0.357,20.855,20.873,needs_external_source,,https://en.wikivoyage.org/wiki/Ko%C5%A1ice,does not clear the score 6.0 travel-value threshold after duplicate/value review
europe/spain/canaryislands/tenerife/puertodelacruz,Puerto de la Cruz,Puerto de la Cruz,8,31,see,Jardín de Aclimatación de la Orotava,0.85,candidate,has coordinates; has description; high-value type,28.41092,-16.53537,Jardín Botánico (Jardín de Aclimatación de La Orotava),europe/spain/canaryislands/tenerife/puertodelacruz/jardin_botanico,0.429,0.819,1.839,needs_external_source,,https://en.wikivoyage.org/wiki/Puerto_de_la_Cruz,duplicate of existing Jardín Botánico POI for Puerto de la Cruz
southamerica/peru/arequipa,Arequipa,Arequipa,19,39,see,Puente Bolognesi,0.85,candidate,has coordinates; has description; high-value type,-16.397796,-71.543516,La Nueva Palomino,southamerica/peru/arequipa/la_nueva_palomino,0.4,1.422,1.401,needs_external_source,,https://en.wikivoyage.org/wiki/Arequipa,does not clear the score 6.0 travel-value threshold after duplicate/value review
europe/spain/catalonia/salou,Salou,Salou,5,16,see,Cybernetic Fountains,0.85,candidate,has coordinates; has description; high-value type,41.07485,1.13303,Arena Restaurant,europe/spain/catalonia/salou/arena_restaurant,0.333,0.869,0.949,needs_external_source,,https://en.wikivoyage.org/wiki/Salou,does not clear the score 6.0 travel-value threshold after duplicate/value review
europe/germany/northrhinewestphalia/dortmund,Dortmund,Dortmund,16,98,see,Heilige Dreifaltigkeit,0.85,candidate,has coordinates; has description; high-value type,51.5262,7.4848,Old Synagogue Memorial Site,europe/germany/northrhinewestphalia/dortmund/old_synagogue_memorial,0.408,2.342,1.897,needs_external_source,,https://en.wikivoyage.org/wiki/Dortmund,does not clear the score 6.0 travel-value threshold after duplicate/value review
asia/srilanka/kurunegala,Kurunegala,Kurunegala,4,9,see,Bathalagoda Tank,0.85,candidate,has coordinates; has description; high-value type,7.53333,80.45,Ethagala (Elephant Rock),asia/srilanka/kurunegala/ethagala,0.417,10.276,10.7,needs_external_source,,https://en.wikivoyage.org/wiki/Kurunegala,does not clear the score 6.0 travel-value threshold after duplicate/value review
africa/senegal/dakar,Dakar,Dakar,26,53,do,Plage des mamelles,0.85,candidate,has coordinates; has description; high-value type,14.72517,-17.50383,Place de l'Obélisque,africa/senegal/dakar/place_de_lobelisque,0.516,6.933,6.971,needs_external_source,,https://en.wikivoyage.org/wiki/Dakar,does not clear the score 6.0 travel-value threshold after duplicate/value review
asia/china/sichuanprovince/leshan,Leshan,Leshan,4,18,see,Tieniu Gate,0.85,candidate,has coordinates; has description; high-value type,29.5550037112,103.7627380059,Leshan Giant Buddha,asia/china/sichuanprovince/leshan/leshan_giant_buddha,0.4,1.535,1.132,needs_external_source,,https://en.wikivoyage.org/wiki/Leshan,minor infrastructure/local landmark below the score 6.0 travel-value threshold
