world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/philippines/baguio,Baguio,Baguio,14,55,see,Lala Laundry,0.55,candidate,has description; high-value type,,,Camp John Hay,asia/philippines/baguio/camp_john_hay,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Baguio,candidate score 0.55 is below the 6.0 POI threshold
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,do,Rambutan and Thai Fruit Festival,0.55,candidate,has description; high-value type,,,Chaiya and the Srivijaya Temples,asia/thailand/surat_thani/chaiya_srivijaya_temples,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Surat_Thani,candidate score 0.55 is below the 6.0 POI threshold
asia/philippines/puerto_princesa,Puerto Princesa,Puerto Princesa,6,31,do,Baker Hill,0.55,candidate,has description; high-value type,,,Kinabuch's Bar and Grill,asia/philippines/puerto_princesa/kinabuchs,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Puerto_Princesa,candidate score 0.55 is below the 6.0 POI threshold
europe/serbia/kosovoprovince/peja,Peja,Peja,8,64,do,Small Hall,0.55,candidate,has description; high-value type,,,Haxhi Zeka Mill,europe/serbia/kosovoprovince/peja/haxhi_zeka_mill,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Peja,candidate score 0.55 is below the 6.0 POI threshold
asia/china/innermongolia/manzhouli,Manzhouli,Manzhouli,4,41,do,Russian-style circus performances,0.55,candidate,has description; high-value type,,,Sino-Russia Pedestrian Street,asia/china/innermongolia/manzhouli/sino_russia_pedestrian_street,0.419,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Manzhouli,candidate score 0.55 is below the 6.0 POI threshold
europe/spain/catalonia/sant_feliu_de_guixols,Sant Feliu de Guíxols,Sant Feliu de Guíxols,10,40,do,Cala del Vigatà,0.55,candidate,has description; high-value type,,,Passeig del Mar,europe/spain/catalonia/sant_feliu_de_guixols/passeig_del_mar,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sant_Feliu_de_Gu%C3%ADxols,candidate score 0.55 is below the 6.0 POI threshold
southamerica/brazil/recife,Recife,Recife,34,154,do,Teatro Barreto Júnior,0.55,candidate,has description; high-value type,,,Santo Antônio,southamerica/brazil/recife/santo_antonio,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Recife,candidate score 0.55 is below the 6.0 POI threshold
europe/finland/turku,Turku,Turku,5,262,do,Turku Fine Art and Antique Fair,0.55,candidate,has description; high-value type,,,Turku Cathedral,europe/finland/turku/turku_cathedral,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Turku,candidate score 0.55 is below the 6.0 POI threshold
europe/germany/brandenburg/spreewald,Spreewald,Spreewald,7,19,see,Paul-Gerhardt-Kirche,0.55,candidate,has description; high-value type,,,Lehde Open-Air Museum,europe/germany/brandenburg/spreewald/lehde_open_air_museum,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Spreewald,candidate score 0.55 is below the 6.0 POI threshold
asia/thailand/chantaburi,Chantaburi,Chanthaburi,14,20,see,Khao Laem Sing,0.55,candidate,has description; high-value type,,,Wat Phai Lom,asia/thailand/chantaburi/chanta_buri/wat_pak_nam_khaem_nu,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chanthaburi,candidate score 0.55 is below the 6.0 POI threshold
