world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/thailand/udonthani,Udon Thani,Udon Thani,10,41,see,"City Centre Bus Station, Station 1",0.85,candidate,has coordinates; has description; high-value type,17.4032,102.7998,Udon Thani Central Market,asia/thailand/udonthani/sanjao_pu_ya_market,0.379,1.46,1.735,needs_external_source,,https://en.wikivoyage.org/wiki/Udon_Thani,"transport-only bus station, not a see/do travel POI"
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,South Korea,0.85,candidate,has coordinates; has description; high-value type,22.326918,91.8140283,Shipbreaking Yards,asia/bangladesh/chittagong/shipbreaking_yards,0.345,19.536,2.233,needs_external_source,,https://en.wikivoyage.org/wiki/Chittagong,vague/non-POI row; appears to refer to a country or unclear institution rather than a Chittagong attraction
asia/philippines/vigan,Vigan,Vigan,7,42,see,Mestizo District,0.85,candidate,has coordinates; has description; high-value type,17.57148,120.38881,Syquia Mansion,asia/philippines/vigan/syquia_mansion,0.333,,0.475,needs_external_source,,https://en.wikivoyage.org/wiki/Vigan,duplicate/overlap with existing Vigan Heritage Village and Calle Crisologo coverage
europe/ukraine/lviv,Lviv,Lviv,12,176,do,Stadiumn Torpedo,0.85,candidate,has coordinates; has description; high-value type,49.8509,24.0055,Latin Cathedral,europe/ukraine/lviv/latin_cathedral,0.452,2.121,2.117,needs_external_source,,https://en.wikivoyage.org/wiki/Lviv,local sports facility below the travel-value threshold
asia/saudiarabia/taif,Ta’if,Ta'if,12,31,see,Bab Alrea,0.85,candidate,has coordinates; has description; high-value type,21.272468,40.4065,Shubra Palace,asia/saudiarabia/taif/shubra_palace,0.545,1.782,0.997,needs_external_source,,https://en.wikivoyage.org/wiki/Ta%27if,unverified/unclear attraction name; not enough reliable external corroboration for a standalone POI
northamerica/unitedstates/newjersey/newark,Newark,Newark,8,43,do,The Priory,0.85,candidate,has coordinates; has description; high-value type,40.743156,-74.186328,Military Park,northamerica/unitedstates/newjersey/newark/military_park,0.316,1.472,1.442,needs_external_source,,https://en.wikivoyage.org/wiki/Newark,event venue/local landmark below the Newark travel threshold
asia/china/guangdong/zhaoqing,Zhaoqing,Zhaoqing,4,13,see,Water and Light display,0.85,candidate,has coordinates; has description; high-value type,23.05827,112.46381,Zhaoqing Ancient City Walls,asia/china/guangdong/zhaoqing/ancient_city_walls,0.36,1.512,0.966,needs_external_source,,https://en.wikivoyage.org/wiki/Zhaoqing,"generic light-show listing, not a durable standalone POI"
africa/egypt/siwa,Siwa,Siwa,11,23,see,Gebel Darkur,0.85,candidate,has coordinates; has description; high-value type,29.189,25.553,Bilad er-Rum,africa/egypt/siwa/bilad_er_rum,0.417,14.832,3.652,needs_external_source,,https://en.wikivoyage.org/wiki/Siwa,duplicate of existing Dakrur Mountain coverage
asia/palestinianauthority/jenin,Jenin,Jenin,7,12,see,Iraqi Army Martyrs Cemetery,0.85,candidate,has coordinates; has description; high-value type,32.4303,35.2666,Jenin Central Market,asia/palestinianauthority/jenin/central_market,0.383,4.675,4.629,needs_external_source,,https://en.wikivoyage.org/wiki/Jenin,specialized memorial/cemetery below the Jenin travel threshold
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,do,Arboretum,0.85,candidate,has coordinates; has description; high-value type,56.848056,60.651111,Europe-Asia Border Monument,europe/russia/ural/ekaterinburg/europe_asia_border,0.389,29.508,3.25,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg,generic urban arboretum listing with insufficient distinct travel value for Yekaterinburg
