world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/germany/lowersaxony/osnabrck,Osnabrück,Osnabrück,14,39,do,Nettebad,0.81,candidate,has coordinates; high-value type; has external URL,52.302778,8.051944,St. Peter's Cathedral,europe/germany/lowersaxony/osnabrck/st_peters_cathedral,0.357,2.845,3.435,has_external_url,https://www.nettebad.de/,https://en.wikivoyage.org/wiki/Osnabr%C3%BCck,local leisure pool/waterpark; below score 6 travel significance
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Albania,0.81,candidate,has coordinates; high-value type; has external URL,59.360833,18.136111,Café Lyran,europe/sweden/stockholm/caf_lyran,0.5,13.129,5.419,has_external_url,http://www.ambasadat.gov.al/sweden/en,https://en.wikivoyage.org/wiki/Stockholm,"embassy/consular office, not a travel POI"
europe/spain/canaryislands/lapalma,La Palma,La Palma,6,14,see,Observatorio del Roque de los Muchachos,0.81,candidate,has coordinates; high-value type; has external URL,28.75972,-17.88667,Roque de los Muchachos Observatory,europe/spain/canaryislands/lapalma/roque_de_los_muchachos,0.545,0.669,11.98,has_external_url,http://www.iac.es/eno.php?op1=2&lang=en,https://en.wikivoyage.org/wiki/La_Palma,duplicate of existing Roque de los Muchachos Observatory POI
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Hungary,0.81,candidate,has coordinates; high-value type; has external URL,-6.235417,106.827417,Natrabu,asia/indonesia/java/jakarta/natrabu,0.429,5.012,6.674,has_external_url,https://jakarta.mfa.gov.hu/,https://en.wikivoyage.org/wiki/Jakarta,"embassy/consular office, not a travel POI"
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Iraq,0.81,candidate,has coordinates; high-value type; has external URL,59.34523,18.06871,Ice Bar,europe/sweden/stockholm/ice_bar,0.364,514.945,2.241,has_external_url,http://www.iraqembassy.se/,https://en.wikivoyage.org/wiki/Stockholm,"embassy/consular office, not a travel POI"
europe/france/midi/provence/avignon,Avignon,Avignon,12,35,see,Clinique Urbain V,0.81,candidate,has coordinates; high-value type; has external URL,43.9455500621416,4.842438697814941,Numéro 75,europe/france/midi/provence/avignon/numero_75,0.385,2.331,2.954,has_external_url,http://www.urbainv.groupe-elsan.com/,https://en.wikivoyage.org/wiki/Avignon,"clinic/medical facility, not a travel POI"
northamerica/unitedstates/california/orangecounty/anaheim,Anaheim,Anaheim,4,22,do,Sky Zone Anaheim,0.81,candidate,has coordinates; high-value type; has external URL,33.8602,-117.8074,Anaheim Packing House,northamerica/unitedstates/california/orangecounty/anaheim/anaheim_packing_house,0.378,10.182,10.038,has_external_url,http://www.skyzone.com/anaheim,https://en.wikivoyage.org/wiki/Anaheim,ordinary commercial trampoline park; below score 6 travel significance
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,do,Smock,0.81,candidate,has coordinates; high-value type; has external URL,39.63617,-86.09938,St. Elmo Steak House,northamerica/unitedstates/indiana/indianapolis/st_elmo_steakhouse,0.333,15.33,15.536,has_external_url,http://www.smockgolf.com,https://en.wikivoyage.org/wiki/Indianapolis,local golf course; below score 6 travel significance
northamerica/unitedstates/oregon/oregoncoastnorth/cannonbeach,Cannon Beach,Cannon Beach,4,10,do,Coaster Theater Playhouse,0.81,candidate,has coordinates; high-value type; has external URL,45.8969,-123.961,Ecola State Park,northamerica/unitedstates/oregon/oregoncoastnorth/cannonbeach/ecola_state_park,0.537,2.797,0.767,has_external_url,http://coastertheatre.com/,https://en.wikivoyage.org/wiki/Cannon_Beach,local community theater; below score 6 travel significance
asia/mongolia/ulaanbaatar,Ulaanbaatar,Ulaanbaatar,8,112,do,HUN Theater,0.81,candidate,has coordinates; high-value type; has external URL,47.879228,107.042646,Gandantegchinlen Monastery,asia/mongolia/ulaanbaatar/gandan_monastery,0.378,12.037,10.283,has_external_url,https://www.facebook.com/HUNTheatre/,https://en.wikivoyage.org/wiki/Ulaanbaatar,local venue with weak independent travel signal
northamerica/unitedstates/delaware/georgetown,Georgetown,Georgetown (Delaware),3,5,do,Possum Point Players,0.81,candidate,has coordinates; high-value type; has external URL,38.6815,-75.3929,Sussex County Courthouse and the Circle,northamerica/unitedstates/delaware/georgetown/sussex_county_courthouse,0.327,1.386,1.03,has_external_url,http://www.possumpointplayers.org,https://en.wikivoyage.org/wiki/Georgetown_%28Delaware%29,local community theater; below score 6 travel significance
africa/nigeria/jos,Jos,Jos,14,39,see,Lapariah Wireless Jos,0.81,candidate,has coordinates; high-value type; has external URL,9.8843,8.8654,Naraguta Leatherworks,africa/nigeria/jos/naraguta_leatherworks,0.381,8.568,5.096,has_external_url,https://lapariah.com/,https://en.wikivoyage.org/wiki/Jos,"wireless/business office, not a travel POI"
northamerica/unitedstates/california/orangecounty/santaana,Santa Ana,Santa Ana (California),6,26,see,South Coast Global Medical Center,0.81,candidate,has coordinates; high-value type; has external URL,33.7111,-117.88436,4th Street Market,northamerica/unitedstates/california/orangecounty/santaana/fourth_street_market,0.36,4.172,4.392,has_external_url,https://southcoastglobalmedicalcenter.com/,https://en.wikivoyage.org/wiki/Santa_Ana_%28California%29,"hospital/medical facility, not a travel POI"
europe/norway/tonsberg,Tønsberg,Tønsberg,8,19,do,Midgard Viking Centre,0.81,candidate,has coordinates; high-value type; has external URL,59.38534,10.46615,Borre Mound Cemetery,europe/norway/tonsberg/borre_mound_cemetery,0.521,0.479,13.528,has_external_url,https://vestfoldmuseene.no/midgard-vikingsenter/,https://en.wikivoyage.org/wiki/T%C3%B8nsberg,covered by existing Borre Mound Cemetery/Midgard context; duplicate/overlap
europe/bulgaria/sofia,Sofia,Sofia,32,113,see,Romania,0.81,candidate,has coordinates; high-value type; has external URL,42.685556,23.351389,Boyana Church,europe/bulgaria/sofia/boyana_church,0.4,8.142,2.775,has_external_url,http://sofia.mae.ro/,https://en.wikivoyage.org/wiki/Sofia,"embassy/consular office, not a travel POI"
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Benin,0.81,candidate,has coordinates; high-value type; has external URL,38.9181,-77.0491,Tidal Basin,northamerica/unitedstates/washingtondc/tidal_basin,0.375,3.884,2.785,has_external_url,https://beninembassy.us/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,"embassy/consular office, not a travel POI"
africa/morocco/casablanca,Casablanca,Casablanca,11,37,see,Galérie d'art l'Atelier 21,0.81,candidate,has coordinates; high-value type; has external URL,33.58607,-7.64313,Casablanca Cathedral (Sacré-Cœur),africa/morocco/casablanca/casablanca_cathedral,0.348,1.823,2.337,has_external_url,http://www.atelier21.ma,https://en.wikivoyage.org/wiki/Casablanca,commercial art gallery with limited destination-level travel signal
northamerica/unitedstates/california/sunnyvale,Sunnyvale,Sunnyvale,13,14,do,Golfland USA,0.81,candidate,has coordinates; high-value type; has external URL,37.3549,-122.0144,Sunnyvale Baylands Park,northamerica/unitedstates/california/sunnyvale/baylands_park,0.4,6.6,2.482,has_external_url,http://www.golfland.com/sunnyvale,https://en.wikivoyage.org/wiki/Sunnyvale,ordinary miniature golf/amusement operator; below score 6 travel significance
asia/malaysia/kotakinabalu,Kota Kinabalu,Kota Kinabalu,15,115,see,Borneo Kellybays,0.81,candidate,has coordinates; high-value type; has external URL,6.166537,116.159164,Mount Kinabalu,asia/malaysia/kotakinabalu/mount_kinabalu,0.4,45.288,23.032,has_external_url,http://kellybays.com,https://en.wikivoyage.org/wiki/Kota_Kinabalu,commercial tour/recreation operator and far from parent destination
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Jordan,0.81,candidate,has coordinates; high-value type; has external URL,-6.22464,106.81107,Hot Planet,asia/indonesia/java/jakarta/hot_planet,0.375,4.486,5.758,has_external_url,https://www.jordanembassy.or.id,https://en.wikivoyage.org/wiki/Jakarta,"embassy/consular office, not a travel POI"
northamerica/unitedstates/colorado/westminster,Westminster,Westminster (Colorado),2,5,see,Front Range Community College,0.81,candidate,has coordinates; high-value type; has external URL,39.9017,-105.0372,Big Dry Creek Trail,northamerica/unitedstates/colorado/westminster/big_dry_creek_trail,0.25,5.449,7.228,has_external_url,https://www.frontrange.edu/,https://en.wikivoyage.org/wiki/Westminster_%28Colorado%29,"college campus, not a visitor POI in this context"
europe/belgium/brussels,Brussels,Brussels,14,68,see,Armenia,0.81,candidate,has coordinates; high-value type; has external URL,50.84125,4.370358,Royal District,europe/belgium/brussels/royaldistrict,0.432,0.568,1.395,has_external_url,http://belgium.mfa.am/en/,https://en.wikivoyage.org/wiki/Brussels,"embassy/consular office, not a travel POI"
asia/indonesia/java/yogyakarta,Yogyakarta,Yogyakarta,16,99,do,Perpustakaan Kota Yogyakarta,0.81,candidate,has coordinates; high-value type; has external URL,-7.784052512823239,110.37433862686157,Kereta Kraton,asia/indonesia/java/yogyakarta/kerata_kraton,0.39,2.717,1.507,has_external_url,http://arsipdanperpustakaan.jogjakota.go.id/,https://en.wikivoyage.org/wiki/Yogyakarta,municipal library; local service rather than travel POI
northamerica/unitedstates/newyorkstate/cooperstown,Cooperstown,Cooperstown,8,17,do,Clark Sports Center,0.81,candidate,has coordinates; high-value type; has external URL,42.68902,-74.92456,The Cardiff Giant,northamerica/unitedstates/newyorkstate/cooperstown/cardiff_giant,0.375,2.613,1.311,has_external_url,http://www.clarksportscenter.com/,https://en.wikivoyage.org/wiki/Cooperstown,local sports/fitness center; below score 6 travel significance
europe/azerbaijan/baku,Baku,Baku,52,148,see,Georgia,0.81,candidate,has coordinates; high-value type; has external URL,40.406404,49.845779,Dolma,europe/azerbaijan/baku/dolma_restaurant,0.333,4.063,3.599,has_external_url,http://www.azerbaijan.mfa.gov.ge/default.aspx?sec_id=1657&lang=2,https://en.wikivoyage.org/wiki/Baku,"embassy/consular office, not a travel POI"
northamerica/unitedstates/oregon/corvallis,Corvallis,Corvallis (Oregon),5,42,see,Good Samaritan Regional Medical Center,0.81,candidate,has coordinates; high-value type; has external URL,44.6022,-123.252,Oregon State University Campus,northamerica/unitedstates/oregon/corvallis/oregon_state_university,0.324,4.494,4.26,has_external_url,https://www.samhealth.org/find-a-location/g/good-samaritan-regional-medical-center,https://en.wikivoyage.org/wiki/Corvallis_%28Oregon%29,"hospital/medical facility, not a travel POI"
europe/france/frejus,Fréjus,Fréjus,4,15,do,Aqualand,0.81,candidate,has coordinates; high-value type; has external URL,43.419166,6.726383,Fréjus Cathedral,europe/france/frejus/frejus_cathedral,0.25,1.773,1.761,has_external_url,http://www.parcs-aquatiques.com/aqualand-frejus/,https://en.wikivoyage.org/wiki/Fr%C3%A9jus,ordinary commercial seasonal waterpark; below score 6 travel significance
northamerica/unitedstates/nebraska/lincoln,Lincoln,Lincoln (Nebraska),21,84,see,Union College,0.81,candidate,has coordinates; high-value type; has external URL,40.77343,-96.65245,The Mill Coffee,northamerica/unitedstates/nebraska/lincoln/the_mill_coffee,0.5,6.837,6.146,has_external_url,https://uau.edu/,https://en.wikivoyage.org/wiki/Lincoln_%28Nebraska%29,"college campus, not a visitor POI in this context"
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,Hungary,0.81,candidate,has coordinates; high-value type; has external URL,-7.259552,112.73463,Hotel Majapahit,asia/indonesia/java/surabaya/hotel_majapahit,0.429,0.571,1.514,has_external_url,https://jakarta.mfa.gov.hu/idn/page/tiszteletbeli-konzulatusok-indoneziaban,https://en.wikivoyage.org/wiki/Surabaya,"embassy/consular office, not a travel POI"
