world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/latvia/daugavpils,Daugavpils,Daugavpils,7,30,see,"""Ebreji Daugavpilī un Latgalē"" muzejs un ekspozīcija",0.62,candidate,has coordinates; high-value type,55.870403,26.520931,Centre Bars,europe/latvia/daugavpils/centre_bars,0.616,0.384,0.325,needs_external_source,,https://en.wikivoyage.org/wiki/Daugavpils,small local exhibition below Daugavpils POI threshold
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,see,Rose Wagner Performing Arts Center,0.62,candidate,has coordinates; high-value type,40.76315,-111.89558,Rio Grande Depot / Utah State History,northamerica/unitedstates/utah/saltlakecity/utah_state_history_museum,0.623,0.377,0.837,needs_external_source,,https://en.wikivoyage.org/wiki/Salt_Lake_City,local performing arts venue below Salt Lake City POI threshold
europe/italy/liguria/italianriviera/finaleligure,Finale Ligure,Finale Ligure,7,21,see,Arco di Re Carlo Alberto,0.62,candidate,has coordinates; high-value type,44.170439,8.349243,Trofie al Pesto — What to Eat,europe/italy/liguria/italianriviera/finaleligure/trofie_al_pesto,0.563,0.437,0.437,needs_external_source,,https://en.wikivoyage.org/wiki/Finale_Ligure,minor local arch below Finale Ligure POI threshold
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,see,Hires Big H,0.62,candidate,has coordinates; high-value type,40.76006,-111.87052,Trolley Square,northamerica/unitedstates/utah/saltlakecity/trolleysquare,0.658,0.342,1.372,needs_external_source,,https://en.wikivoyage.org/wiki/Salt_Lake_City,ordinary commercial restaurant
southamerica/argentina/iguazufalls,Iguazu Falls,Iguaçu Falls,12,14,see,Falls,0.62,candidate,has coordinates; high-value type,-25.6915,-54.4399,Lower Circuit (Paseo Inferior),southamerica/argentina/iguazufalls/lower_circuit,0.583,0.417,0.167,needs_external_source,,https://en.wikivoyage.org/wiki/Igua%C3%A7u_Falls,generic listing and duplicate of existing Iguazú Falls circuit coverage
asia/thailand/ayutthaya,Ayutthaya,Ayutthaya,15,60,see,Wat Jao Prahm,0.62,candidate,has coordinates; high-value type,14.344497,100.555881,Wat Na Phra Men,asia/thailand/ayutthaya/wat_na_phra_men,0.714,2.483,1.898,needs_external_source,,https://en.wikivoyage.org/wiki/Ayutthaya,minor temple lead below Ayutthaya POI threshold
northamerica/mexico/puertovallarta,Puerto Vallarta,Puerto Vallarta,34,88,do,Mirador Mojoneras,0.62,candidate,has coordinates; high-value type,20.69546,-105.161299,Mirador de la Cruz,northamerica/mexico/puertovallarta/mirador_de_la_cruz,0.621,11.885,8.645,needs_external_source,,https://en.wikivoyage.org/wiki/Puerto_Vallarta,distant local viewpoint with weak Puerto Vallarta travel value
europe/ireland/dingle,Dingle,Dingle,15,34,see,Gallaunmore,0.62,candidate,has coordinates; high-value type,52.139,-10.223,Gallarus Oratory,europe/ireland/dingle/gallarus_oratory,0.593,9.393,3.125,needs_external_source,,https://en.wikivoyage.org/wiki/Dingle,minor standing-stone lead too far/weak for Dingle POI threshold
northamerica/canada/ontario/sudbury,Sudbury,Sudbury (Ontario),18,65,see,Bridge of Nations,0.62,candidate,has coordinates; high-value type,46.48575,-80.98937,Sudbury Community Arena,northamerica/canada/ontario/sudbury/sudbury_community_arena,0.603,0.397,0.788,needs_external_source,,https://en.wikivoyage.org/wiki/Sudbury_%28Ontario%29,local civic bridge/flag display below Sudbury POI threshold
northamerica/unitedstates/florida/orlando,Orlando,Orlando,24,96,do,Orlando Tennis Center,0.62,candidate,has coordinates; high-value type,28.54867,-81.38852,Orange County Regional History Center,northamerica/unitedstates/florida/orlando/orange_county_regional_history_center,0.552,1.38,1.178,needs_external_source,,https://en.wikivoyage.org/wiki/Orlando,ordinary sports facility
