world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/jiangsu_province/wuxi,Wuxi,Wuxi,12,32,do,a beautiful place,0.85,candidate,has coordinates; has description; high-value type,31.42592,120.10093,Wuxi Spareribs (Wuxi Paigu),asia/china/jiangsu_province/wuxi/wuxi_spareribs,0.414,24.804,21.072,needs_external_source,,https://en.wikivoyage.org/wiki/Wuxi,Vague/non-identifying listing title; cannot create a reliable POI identity from the row.
southamerica/brazil/fortaleza,Fortaleza,Fortaleza,10,87,see,Praça Portugal,0.85,candidate,has coordinates; has description; high-value type,-3.7333,-38.4973,Praia do Futuro,southamerica/brazil/fortaleza/praia_do_futuro,0.519,5.567,2.737,needs_external_source,,https://en.wikivoyage.org/wiki/Fortaleza,Local square/event space with weak travel value for Fortaleza visitors.
northamerica/mexico/mexicali,Mexicali,Mexicali,10,68,see,Bellas Artes,0.85,candidate,has coordinates; has description; high-value type,32.66266,-115.48253,Plaza de los Tres Poderes,northamerica/mexico/mexicali/plaza_tres_poderes,0.4,1.853,5.082,needs_external_source,,https://en.wikivoyage.org/wiki/Mexicali,Vague arts facility listing; insufficiently specific and weak as a visitor POI.
europe/finland/oulu,Oulu,Oulu,19,84,see,The Groke Stone,0.85,candidate,has coordinates; has description; high-value type,64.999167,25.451474,Sokeri-Jussin Kievari,europe/finland/oulu/sokeri_jussin_kievari,0.438,1.272,1.657,needs_external_source,,https://en.wikivoyage.org/wiki/Oulu,Minor local painted stone/urban curiosity; does not clear POI production bar.
europe/croatia/sibenik,Sibenik,Šibenik,17,18,see,Trajektno pristanište,0.85,candidate,has coordinates; has description; high-value type,43.730282,15.89432,Azimut,europe/croatia/sibenik/azimut,0.462,0.538,0.425,needs_external_source,,https://en.wikivoyage.org/wiki/%C5%A0ibenik,"Ferry terminal/transport function, not a see/do POI."
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,Kalurghat Bridge,0.85,candidate,has coordinates; has description; high-value type,22.3957156,91.8893675,Court Building,asia/bangladesh/chittagong/court_building,0.533,8.809,8.907,needs_external_source,,https://en.wikivoyage.org/wiki/Chittagong,Primarily transport infrastructure and reportedly endangered; weak visitor POI.
southamerica/brazil/curitiba,Curitiba,Curitiba,10,62,see,Mocinhas da Cidade Fountain,0.85,candidate,has coordinates; has description; high-value type,-25.431,-49.27717,Santa Felicidade,southamerica/brazil/curitiba/santa_felicidade,0.419,7.384,0.61,needs_external_source,,https://en.wikivoyage.org/wiki/Curitiba,Small local commemorative fountain; insufficient destination value.
asia/taiwan/taoyuan,Taoyuan,Taoyuan,9,50,see,Fugang Village,0.85,candidate,has coordinates; has description; high-value type,24.938842,121.080816,Taoyuan Confucian Temple,asia/taiwan/taoyuan/taoyuan_confucian_temple,0.368,25.834,22.998,needs_external_source,,https://en.wikivoyage.org/wiki/Taoyuan,Village/mosque lead is distant from parent and too weak/ambiguous for Taoyuan POI.
asia/india/kerala/payyanur,Payyanur,Payyanur,3,40,see,Kunhi Mangalam village,0.85,candidate,has coordinates; has description; high-value type,12.07185,75.22847,Ezhimala,asia/india/kerala/payyanur/ezhimala,0.4,6.112,4.251,needs_external_source,,https://en.wikivoyage.org/wiki/Payyanur,Village listing only; no specific visitor attraction identified.
europe/georgia/zugdidi,Zugdidi,Zugdidi,2,10,do,Mt. Urta,0.85,candidate,has coordinates; has description; high-value type,42.3956,41.84,Zugdidi Botanical Garden,europe/georgia/zugdidi/botanical_garden,0.194,13.25,12.679,needs_external_source,,https://en.wikivoyage.org/wiki/Zugdidi,Unverified mountain/hike lead with insufficient sourcing and unclear visitor access.
