world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/esztergom,Esztergom,Esztergom,6,86,see,Sándor Earl palace,0.74,candidate,has coordinates; has description; high-value type; strong travel term,47.7897,18.73893,Royal Palace Ruins,europe/hungary/esztergom/royal_palace_ruins,0.556,1.086,0.456,needs_external_source,,https://en.wikivoyage.org/wiki/Esztergom,Weak and poorly sourced palace listing; not enough independent travel value beside Esztergom castle-hill sights.
europe/ukraine/kharkiv,Kharkiv,Kharkiv,13,157,see,Kostiuryns'kyi provulok City Gallery,0.74,candidate,has coordinates; has description; high-value type; strong travel term,49.98802,36.23395,Kharkiv Metro,europe/ukraine/kharkiv/kharkiv_metro,0.552,0.448,0.522,needs_external_source,,https://en.wikivoyage.org/wiki/Kharkiv,Ordinary small gallery with weak travel signal and no clear independent source.
asia/indonesia/maluku/tidore,Tidore,Tidore,14,11,do,Kiematabu,0.74,candidate,has coordinates; has description; high-value type; strong travel term,0.6619,127.4024,Gunung Kiematubu,asia/indonesia/maluku/tidore/gunung_kiematubu,0.64,2.394,2.394,needs_external_source,,https://en.wikivoyage.org/wiki/Tidore,Duplicate of existing Gunung Kiematubu POI.
asia/palestinianauthority/gazastrip,Gaza Strip,Gaza Strip,11,21,see,Grand Omari Mosque,0.74,candidate,has coordinates; has description; high-value type; strong travel term,31.501222,34.471389,Sayed al-Hashim Mosque,asia/palestinianauthority/gazastrip/sayed_al_hashim_mosque,0.6,1.083,22.437,needs_external_source,,https://en.wikivoyage.org/wiki/Gaza_Strip,Current condition and visitor access are too uncertain after wartime destruction and damage.
europe/ukraine/chernihiv,Chernihiv,Chernihiv,6,39,see,Resurrection Church,0.74,candidate,has coordinates; has description; high-value type; strong travel term,51.493328,31.288825,Catherine's Church,europe/ukraine/chernihiv/catherines_church,0.595,1.34,0.394,needs_external_source,,https://en.wikivoyage.org/wiki/Chernihiv,Local church with weak travel signal for Chernihiv compared with existing major monuments.
asia/indonesia/sumatra/palembang,Palembang,Palembang,14,29,see,Kemaro Island,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-2.9794,104.8195,Kemaro Island and Pagoda,asia/indonesia/sumatra/palembang/kemaro_island,0.703,1.268,7.035,needs_external_source,,https://en.wikivoyage.org/wiki/Palembang,Duplicate of existing Kemaro Island and Pagoda POI.
africa/southafrica/stellenbosch,Stellenbosch,Stellenbosch,6,23,see,St Mary's Anglican Church,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-33.9362,18.8586,Dorp Street,africa/southafrica/stellenbosch/dorp_street,0.65,0.35,0.994,needs_external_source,,https://en.wikivoyage.org/wiki/Stellenbosch,Local church below threshold for Stellenbosch; existing Dorp Street better covers the historic-town context.
europe/serbia/kosovoprovince/prizren,Prizren,Prizren,7,50,see,Suzi Celebi Mosque,0.74,candidate,has coordinates; has description; high-value type; strong travel term,42.209532,20.734073,Sinan Pasha Mosque,europe/serbia/kosovoprovince/prizren/sinan_pasha_mosque,0.556,0.637,0.763,needs_external_source,,https://en.wikivoyage.org/wiki/Prizren,Minor mosque below threshold beside Prizren’s stronger Ottoman sights.
asia/iran/kishisland,Kish island,Kish Island,8,30,see,Kish Dolphin & Crocodile Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,26.506679,54.034882,Kish Dolphin Park,asia/iran/kishisland/dolphin_park,0.708,8.334,7.009,needs_external_source,,https://en.wikivoyage.org/wiki/Kish_Island,Duplicate of existing Kish Dolphin Park POI and partly commercial attraction.
europe/norway/bergen,Bergen,Bergen,26,125,see,Skuteviken neighbourhood,0.74,candidate,has coordinates; has description; high-value type; strong travel term,60.4016,5.3219,Bergenshus Fortress,europe/norway/bergen/bergenshus_fortress,0.697,0.303,0.841,needs_external_source,,https://en.wikivoyage.org/wiki/Bergen,Neighbourhood listing rather than a discrete POI under the required production format.
asia/china/gansu/tianshui,Tianshui,Tianshui,4,27,see,Taizi mosque,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.58,105.7165,Houjie Mosque (Black Street Mosque),asia/china/gansu/tianshui/houjie_mosque,0.64,0.381,1.35,needs_external_source,,https://en.wikivoyage.org/wiki/Tianshui,Minor local mosque and likely duplicate/near-duplicate of existing Tianshui mosque coverage.
europe/macedonia/bitola,Bitola,Bitola,6,65,see,Gazi Haydar Kadi Mosque,0.74,candidate,has coordinates; has description; high-value type; strong travel term,41.033637,21.337067,New Mosque (Yeni Dzhamija),europe/macedonia/bitola/new_mosque,0.64,0.36,0.615,needs_external_source,,https://en.wikivoyage.org/wiki/Bitola,Minor mosque below threshold beside Bitola’s existing stronger Ottoman monuments.
europe/switzerland/geneva,Geneva,Geneva,44,99,see,L'Ile,0.74,candidate,has coordinates; has description; high-value type; strong travel term,46.20493,6.14327,Musée Rath,europe/switzerland/geneva/muserath,0.646,0.354,0.432,needs_external_source,,https://en.wikivoyage.org/wiki/Geneva,Vague island/district listing rather than a specific travel-worthy POI.
