world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/india/gujarat/patan,Patan,Patan (Gujarat),13,23,see,Regional Science Museum,0.81,candidate,has coordinates; high-value type; strong travel term,23.889184,72.138585,Patan Patola Heritage Museum,asia/india/gujarat/patan/patan_patola_heritage_museum,0.392,4.634,4.571,needs_external_source,,https://en.wikivoyage.org/wiki/Patan_%28Gujarat%29,regional science centre/local educational attraction; not a high-confidence Patan travel POI
europe/unitedkingdom/scotland/inverness,Inverness,Inverness,9,41,see,Druid Temple,0.81,candidate,has coordinates; high-value type; strong travel term,57.4494,-4.1926,Cawdor Castle,europe/unitedkingdom/scotland/inverness/cawdor_castle,0.48,18.461,3.841,needs_external_source,,https://en.wikivoyage.org/wiki/Inverness,minor folly/estate feature outside Inverness; weak standalone visitor value
northamerica/mexico/sancristobaldelascasas,San Cristóbal de las Casas,San Cristóbal de las Casas,9,52,see,church,0.81,candidate,has coordinates; high-value type; strong travel term,16.76025,-92.723512,Catedral de San Cristóbal,northamerica/mexico/sancristobaldelascasas/catedral,0.214,9.422,9.55,needs_external_source,,https://en.wikivoyage.org/wiki/San_Crist%C3%B3bal_de_las_Casas,vague generic listing and likely duplicate of existing San Cristobal churches
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Siyin Baptist Church,0.81,candidate,has coordinates; high-value type; strong travel term,16.7733,96.1705,Chin Tsong Palace,asia/myanmar/yangon/chin_tsong_palace,0.378,2.246,2.793,needs_external_source,,https://en.wikivoyage.org/wiki/Yangon,ordinary active church with limited visitor significance compared with existing Yangon sights
asia/turkey/olympos,Olympos,Olympos (Turkey),7,5,see,Çıralı mosque,0.81,candidate,has coordinates; high-value type; strong travel term,36.412,30.4753,Çıralı Beach,asia/turkey/olympos/cirali_beach,0.526,0.832,1.895,needs_external_source,,https://en.wikivoyage.org/wiki/Olympos_%28Turkey%29,local mosque; not a high-confidence Olympos/Cirali travel POI
asia/papuanewguinea/portmoresby,Port Moresby,Port Moresby,10,39,do,Hiking,0.81,candidate,has coordinates; high-value type; strong travel term,-9.5223,147.257,Vision City Mega Mall,asia/papuanewguinea/portmoresby/vision_city_mall,0.296,11.737,11.905,needs_external_source,,https://en.wikivoyage.org/wiki/Port_Moresby,"generic activity listing, not a locatable POI"
europe/finland/turku,Turku,Turku,5,262,do,Sorttamäki beach,0.81,candidate,has coordinates; high-value type; strong travel term,60.4084,22.2547,Forum Marinum,europe/finland/turku/forum_marinum,0.345,3.395,4.85,needs_external_source,,https://en.wikivoyage.org/wiki/Turku,small local beach; below score threshold for Turku travel coverage
europe/ireland/galway,Galway,Galway,11,67,see,Merlin Park Woods,0.81,candidate,has coordinates; high-value type; strong travel term,53.2792,-8.9971,Charlie Byrne's Bookshop,europe/ireland/galway/charlie_byrnes,0.439,3.8,3.496,needs_external_source,,https://en.wikivoyage.org/wiki/Galway,local woodland amenity; weak standalone Galway visitor POI
europe/georgia/kutaisi,Kutaisi,Kutaisi,8,48,see,St Elijah the prophet church.,0.81,candidate,has coordinates; high-value type; strong travel term,42.25509,42.68809,Sataplia Nature Reserve,europe/georgia/kutaisi/sataplia_nature_reserve,0.383,6.088,2.327,needs_external_source,,https://en.wikivoyage.org/wiki/Kutaisi,minor local church; not a high-confidence Kutaisi sight
asia/india/dadraandnagarhaveli/silvassa,Silvassa,Silvassa,3,12,see,Children's Park,0.81,candidate,has coordinates; high-value type; strong travel term,20.27256,73.00391,Our Lady of Piety Church,asia/india/dadraandnagarhaveli/silvassa/our_lady_of_piety_church,0.256,1.245,1.427,needs_external_source,,https://en.wikivoyage.org/wiki/Silvassa,local children's park; not a travel POI
northamerica/mexico/puertovallarta,Puerto Vallarta,Puerto Vallarta,34,88,do,Trail to Las Carmelitas,0.81,candidate,has coordinates; high-value type; strong travel term,20.6131667,-105.2236994,Punta Mita,northamerica/mexico/puertovallarta/punta_mita,0.483,35.21,3.084,needs_external_source,,https://en.wikivoyage.org/wiki/Puerto_Vallarta,vague route listing and not a clearly bounded POI
europe/poland/czestochowa,Częstochowa,Częstochowa,5,20,see,Church of St Roque and St Sebastian,0.81,candidate,has coordinates; high-value type; strong travel term,50.8193,19.0866,Częstochowa Cathedral,europe/poland/czestochowa/czestochowa_cathedral,0.357,3.078,2.036,needs_external_source,,https://en.wikivoyage.org/wiki/Cz%C4%99stochowa,minor church in a destination already well covered by stronger religious sights
asia/turkey/cappadocia/goreme,Göreme,Göreme,9,21,see,Cave Castle,0.81,candidate,has coordinates; high-value type; strong travel term,38.6523,34.8443,Love Valley,asia/turkey/cappadocia/goreme/love_valley,0.545,2.339,1.707,needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%B6reme,"vague listing, likely duplicate/alias for existing Cappadocia rock-castle viewpoints"
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,do,Lampedžiai Lake Beach,0.81,candidate,has coordinates; high-value type; strong travel term,54.9123,23.8265,Laisves Aleja,europe/lithuania/kaunas/romuva_cinema,0.353,5.893,5.162,needs_external_source,,https://en.wikivoyage.org/wiki/Kaunas,local lake beach; below high-confidence visitor threshold
europe/unitedkingdom/northernireland/belfast,Belfast,Belfast,25,97,see,Falls Park,0.81,candidate,has coordinates; high-value type; strong travel term,54.587,-5.98,Cave Hill Country Park,europe/unitedkingdom/northernireland/belfast/cave_hill,0.5,5.258,3.57,needs_external_source,,https://en.wikivoyage.org/wiki/Belfast,local park; not strong enough as a Belfast things-to-do POI
asia/china/guangdong/zhongshan,Zhongshan,Zhongshan,13,37,see,Baiyi Temple,0.81,candidate,has coordinates; high-value type; strong travel term,22.5341932717,113.3741515083,Shiqi roast pigeon,asia/china/guangdong/zhongshan/shiqi_roast_pigeon,0.4,2.165,2.655,needs_external_source,,https://en.wikivoyage.org/wiki/Zhongshan,minor local temple with weak corroborated visitor significance
asia/turkey/trabzon,Trabzon,Trabzon,5,75,see,Fatih Park,0.81,candidate,has coordinates; high-value type; strong travel term,41.0031,39.7314,Fatih Mosque (Chrysokephalos),asia/turkey/trabzon/fatih_mosque,0.545,1.011,0.326,needs_external_source,,https://en.wikivoyage.org/wiki/Trabzon,ordinary city park; below travel POI threshold
asia/china/zhejiang/mount-putuo,Mount Putuo,Mount Putuo,6,24,do,beach on the south side of the island,0.81,candidate,has coordinates; high-value type; strong travel term,29.9795,122.3847,Nanhai Guanyin Statue,asia/china/zhejiang/mount-putuo/nanhai_guanyin,0.32,3.358,3.358,needs_external_source,,https://en.wikivoyage.org/wiki/Mount_Putuo,vague unnamed beach listing; not suitable as a POI file
asia/india/madhyapradesh/raipur,Raipur,Raipur,8,8,see,Mahaveer Park,0.81,candidate,has coordinates; high-value type; strong travel term,21.24358,81.60905,Telibandha Lake,asia/india/madhyapradesh/raipur/telibandha_lake,0.429,5.202,2.627,needs_external_source,,https://en.wikivoyage.org/wiki/Raipur,local park; below high-confidence visitor threshold
europe/belgium/arlon,Arlon,Arlon,0,21,see,Provincial Palace,0.81,candidate,has coordinates; high-value type; strong travel term,49.682821,5.812762,,,0.0,,0.297,needs_external_source,,https://en.wikivoyage.org/wiki/Arlon,government/administrative building with weak visitor value as a POI
europe/ireland/mullingar,Mullingar,Mullingar,5,16,see,Delvin Castle,0.81,candidate,has coordinates; high-value type; strong travel term,53.611,-7.094,Tullynally Castle and Gardens,europe/ireland/mullingar/tullynally_castle,0.429,17.382,19.294,needs_external_source,,https://en.wikivoyage.org/wiki/Mullingar,uncertain access/visitor value and weak fit under Mullingar
asia/china/jilin/baicheng,Baicheng,Baicheng,4,21,do,Venice Water Park,0.81,candidate,has coordinates; high-value type; strong travel term,45.591602,122.865476,Chengsijiazi Liao Dynasty Ruins,asia/china/jilin/baicheng/chengsijiazi_liao_ruins,0.292,5.35,3.666,needs_external_source,,https://en.wikivoyage.org/wiki/Baicheng,commercial water park; ordinary operator rather than durable travel POI
europe/ireland/galway,Galway,Galway,11,67,see,South Park,0.81,candidate,has coordinates; high-value type; strong travel term,53.2656,-9.0529,Spanish Arch,europe/ireland/galway/spanish_arch,0.531,0.469,1.013,needs_external_source,,https://en.wikivoyage.org/wiki/Galway,local city park; weak standalone Galway visitor value
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,do,South Jordan Market,0.81,candidate,has coordinates; high-value type; strong travel term,40.5581,-111.9372,Jordan River Parkway,northamerica/unitedstates/utah/saltlakecity/jordan_river_parkway,0.513,21.38,22.808,needs_external_source,,https://en.wikivoyage.org/wiki/Salt_Lake_City,market/commercial listing outside Salt Lake City core; not a things-to-do POI
northamerica/mexico/guanajuato,Guanajuato,Guanajuato,50,102,do,Cave San Ignacio de Loyola,0.81,candidate,has coordinates; high-value type; strong travel term,20.9949391,-101.2514588,Templo de San Francisco,northamerica/mexico/guanajuato/templo_san_francisco,0.465,2.501,2.746,needs_external_source,,https://en.wikivoyage.org/wiki/Guanajuato,unclear/vague cave listing with weak corroboration as a visitor POI
