world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,see,Wine Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.3867,21.6563,Main Square (Kossuth tér),europe/hungary/satoraljaujhely/main_square,0.455,1.068,1.045,needs_external_source,,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely,Rejected as niche church lead; not distinct enough beside existing Satoraljaujhely core sights.
europe/slovakia/trnava,Trnava,Trnava,9,11,see,Smolenice Castle,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.513611,17.432222,Basilica of Saint Nicholas,europe/slovakia/trnava/saint_nicolas_basilica,0.333,19.069,18.967,needs_external_source,,https://en.wikivoyage.org/wiki/Trnava,Rejected as separate town/castle day trip almost 19 km from Trnava; placement under Trnava is not strong enough.
europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham,Birmingham,Birmingham,16,180,see,The Church of Jesus Christ of Latter-day Saints,0.89,candidate,has coordinates; has description; high-value type; strong travel term,52.4635,-1.9644,Gas Street Basin,europe/unitedkingdom/england/birmingham_and_west_midlands/birmingham/gas_street_basin,0.339,3.97,4.551,needs_external_source,,https://en.wikivoyage.org/wiki/Birmingham,Rejected as local religious building with no broad travel value for Birmingham.
asia/india/gujarat/gandhinagar,Gandhinagar,Gandhinagar,6,8,see,Children's Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,23.247323,72.658685,Indroda Dinosaur and Fossil Park,asia/india/gujarat/gandhinagar/indroda_nature_park,0.426,6.248,2.849,needs_external_source,,https://en.wikivoyage.org/wiki/Gandhinagar,Rejected as local children’s park; below production threshold for Gandhinagar.
europe/hungary/godollo,Gödöllő,Gödöllő,3,60,see,Holy Trinity Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.59846,19.34212,Máriabesnyő Pilgrimage Church,europe/hungary/godollo/mariabesnyő,0.511,4.221,0.441,needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%B6d%C3%B6ll%C5%91,Rejected as minor church lead; Gödöllő already has stronger religious/heritage coverage.
europe/germany/lowersaxony/salzgitter,Salzgitter,Salzgitter,4,14,see,Kniestedter Kirche,0.89,candidate,has coordinates; has description; high-value type; strong travel term,52.05234,10.37574,Salzgittersee,europe/germany/lowersaxony/salzgitter/salzgittersee,0.387,12.595,10.958,needs_external_source,,https://en.wikivoyage.org/wiki/Salzgitter,Rejected as local church far from Salzgitter page focus; insufficient travel weight.
europe/armenia/talin,Talin,Talin,3,5,see,Kristapori Vank,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.322975,43.859398,St Astvatsatsin Church,europe/armenia/talin/st_astvatsatsin_church,0.324,7.337,6.859,needs_external_source,,https://en.wikivoyage.org/wiki/Talin,Rejected as remote/uncertain monastery lead; insufficient confidence for Talin placement.
northamerica/thecaribbean/cuba/trinidad,Trinidad,Trinidad (Cuba),9,19,do,Waterfall,0.89,candidate,has coordinates; has description; high-value type; strong travel term,21.84761,-79.97012,Discoteca Ayala (La Cueva),northamerica/thecaribbean/cuba/trinidad/discoteca_ayala,0.333,4.548,5.204,needs_external_source,,https://en.wikivoyage.org/wiki/Trinidad_%28Cuba%29,Rejected as generic waterfall lead with unclear identity; cannot confidently add under Trinidad.
europe/spain/spanishcostas/elche,Elche,Elche,8,42,see,Parc del Filet de Fora,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.2595,-0.6946,Palmeral de Elche,europe/spain/spanishcostas/elche/palmeral_de_elche,0.414,1.205,0.747,needs_external_source,,https://en.wikivoyage.org/wiki/Elche,Rejected as local park; below threshold for Elche.
asia/china/zhejiang/jiaxing,Jiaxing,Jiaxing,5,29,see,Xitang Ancient Town Scenic Area,0.89,candidate,has coordinates; has description; high-value type; strong travel term,30.94402,120.89319,Jiaxing Catholic Church,asia/china/zhejiang/jiaxing/jiaxing_catholic_church,0.444,23.505,23.991,needs_external_source,,https://en.wikivoyage.org/wiki/Jiaxing,Rejected as separate ancient town/scenic area far from Jiaxing centre; better as its own destination than flat POI here.
europe/georgia/borjomi,Borjomi,Borjomi,6,21,do,Cross Mount walk,0.89,candidate,has coordinates; has description; high-value type; strong travel term,41.84702,43.3792,Bakuriani Narrow-Gauge Railway,europe/georgia/borjomi/bakuriani_railway,0.304,0.755,0.755,needs_external_source,,https://en.wikivoyage.org/wiki/Borjomi,Rejected as walking route lead without enough distinct POI identity or corroboration.
