world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/greece/kavala,Kavala,Kavala,14,95,do,Nea Peramos,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.8323,24.3055,Kavala Castle,europe/greece/kavala/kavala_castle,0.333,14.846,14.693,needs_external_source,,https://en.wikivoyage.org/wiki/Kavala,Separate coastal settlement/day-trip lead rather than a POI under Kavala.
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,see,Reformed Church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.54117,21.45547,Magas-hegy Chairlift,europe/hungary/satoraljaujhely/magas_hegy,0.343,20.221,21.889,needs_external_source,,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely,Coordinates place this church well outside Sátoraljaújhely; not high-confidence for the assigned destination.
asia/china/shaanxi/tongchuan,Tongchuan,Tongchuan,3,29,see,Great Mountain Forest Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,34.78,109.012,Yaowang Mountain,asia/china/shaanxi/tongchuan/yaowang_mountain,0.476,15.129,15.36,needs_external_source,,https://en.wikivoyage.org/wiki/Tongchuan,Park is distant from Tongchuan core and not corroborated strongly enough as a travel-worthy POI.
europe/france/east/lorraine/nancy,Nancy,Nancy,15,78,do,Théâtre Mon Désert,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.68334,6.17453,Church of the Cordeliers,europe/france/east/lorraine/nancy/cordeliers_church,0.378,1.647,1.326,needs_external_source,,https://en.wikivoyage.org/wiki/Nancy,"Local theatre/event venue, not strong enough as a durable things-to-do POI."
asia/china/shandong_province/zibo,Zibo,Zibo,5,45,do,Xiaofu River Wetland Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,36.7918,117.988,Great Wall of Qi,asia/china/shandong_province/zibo/qi_great_wall,0.293,41.545,5.602,needs_external_source,,https://en.wikivoyage.org/wiki/Zibo,Local wetland park with weak independent travel signal for Zibo.
asia/china/guizhou/taijiang,Taijiang,Taijiang,4,9,see,Wongyou River National Wetland Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,26.675491,108.30455,Shidong Village and Dragon Boat Racing,asia/china/guizhou/taijiang/shidong_village,0.356,4.696,1.705,needs_external_source,,https://en.wikivoyage.org/wiki/Taijiang,Local wetland park; not distinctive enough for score >= 6 under Taijiang.
asia/india/uttarpradesh/lucknow,Lucknow,Lucknow,27,97,do,Buddha Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,26.902295,80.944014,Begum Hazrat Mahal Park,asia/india/uttarpradesh/lucknow/begum_hazrat_mahal_park,0.529,5.547,7.199,needs_external_source,,https://en.wikivoyage.org/wiki/Lucknow,Local city park already covered by stronger Lucknow parks; below travel-worthy threshold.
asia/china/sichuanprovince/dujiangyan,Dujiangyan,Dujiangyan,4,36,do,Dragon Boat Festival on the Minjiang River (端午龙舟赛),0.89,candidate,has coordinates; has description; high-value type; strong travel term,31.00167,103.60528,China Conservation and Research Center for Giant Panda (Dujiangyan),asia/china/sichuanprovince/dujiangyan/dujiangyan_panda_base,0.348,8.273,1.03,needs_external_source,,https://en.wikivoyage.org/wiki/Dujiangyan,Festival/event listing rather than a fixed POI.
europe/romania/cluj,Cluj-Napoca,Cluj-Napoca,43,87,see,Old Casino,0.89,candidate,has coordinates; has description; high-value type; strong travel term,46.7690384,23.5776905,Hungarian State Theatre and Opera,europe/romania/cluj/hungarian_state_theatre,0.495,0.505,3.505,needs_external_source,,https://en.wikivoyage.org/wiki/Cluj-Napoca,Casino building in Central Park is already covered by existing Central Park POI context; not strong enough as separate listing.
northamerica/canada/britishcolumbia/golden,Golden,Golden (British Columbia),9,35,do,Flying W Trail Rides,0.89,candidate,has coordinates; has description; high-value type; strong travel term,51.29815,-117.04837,Kicking Horse Mountain Resort,northamerica/canada/britishcolumbia/golden/kicking_horse_mountain_resort,0.449,6.645,5.847,needs_external_source,,https://en.wikivoyage.org/wiki/Golden_%28British_Columbia%29,"Commercial trail-ride operator, not a fixed public POI."
asia/china/hunan/yongzhou,Yongzhou,Yongzhou,3,13,do,Xiaoxiang Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,26.428175,111.614385,Liuzi Temple,asia/china/hunan/yongzhou/liuzi_temple,0.308,23.064,3.215,needs_external_source,,https://en.wikivoyage.org/wiki/Yongzhou,Local city park with weak travel signal; below production threshold.
northamerica/unitedstates/idaho/boise,Boise,Boise,14,73,see,Aquarium of Boise,0.89,candidate,has coordinates; has description; high-value type; strong travel term,43.605545,-116.27331,The Basque Block,northamerica/unitedstates/idaho/boise/basque_block,0.414,5.831,5.958,needs_external_source,,https://en.wikivoyage.org/wiki/Boise,"Small local aquarium, below travel-worthy threshold compared with existing Boise attractions."
europe/italy/liguria/italianriviera/finaleligure,Finale Ligure,Finale Ligure,7,21,see,Palazzo Ricci,0.89,candidate,has coordinates; has description; high-value type; strong travel term,44.175927,8.326821,Finalborgo,europe/italy/liguria/italianriviera/finaleligure/finalborgo,0.348,1.18,1.556,needs_external_source,,https://en.wikivoyage.org/wiki/Finale_Ligure,"Minor palazzo/local building, not high-confidence enough as a standalone Finale Ligure POI."
asia/china/hainanisland/lingshui,Lingshui,Lingshui,4,11,do,Mytikas Water Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,18.447718992423056,110.04304728381913,Lingshui Railway Station,asia/china/hainanisland/lingshui/lingshui_railway_station,0.333,10.165,11.396,needs_external_source,,https://en.wikivoyage.org/wiki/Lingshui,Commercial water park/local resort-style attraction; not travel-worthy enough for Lingshui.
europe/estonia/rakvere,Rakvere,Rakvere,7,41,see,Mõdriku Manor,0.89,candidate,has coordinates; has description; high-value type; strong travel term,59.3047,26.45684,Pikk Street,europe/estonia/rakvere/pikk_street,0.333,7.56,7.247,needs_external_source,,https://en.wikivoyage.org/wiki/Rakvere,Manor outside Rakvere with weak visitor signal; not high-confidence for assigned destination.
asia/china/heilongjiang/harbin,Harbin,Harbin,7,108,do,Sun Island International Snow Sculpture Art Fair,0.89,candidate,has coordinates; has description; high-value type; strong travel term,45.7886,126.5907,Harbin Ice and Snow World,asia/china/heilongjiang/harbin/ice_and_snow_world,0.356,3.934,4.332,needs_external_source,,https://en.wikivoyage.org/wiki/Harbin,Seasonal event/fair and close thematic duplicate of existing Harbin Ice and Snow World coverage.
europe/estonia/otep,Otepää,Otepää,5,21,see,Monument of the visit of Dalai-Lama,0.89,candidate,has coordinates; has description; high-value type; strong travel term,58.04436,26.46669,Pühajärv,europe/estonia/otep/puhajarv,0.32,0.68,2.336,needs_external_source,,https://en.wikivoyage.org/wiki/Otep%C3%A4%C3%A4,Minor monument with weak travel value as a standalone Otepää POI.
asia/mongolia/ulaanbaatar,Ulaanbaatar,Ulaanbaatar,8,112,see,Vietnam,0.89,candidate,has coordinates; has description; high-value type; strong travel term,47.9185,106.9343,Naadam Festival,asia/mongolia/ulaanbaatar/naadam_festival,0.273,2.263,1.237,needs_external_source,,https://en.wikivoyage.org/wiki/Ulaanbaatar,Ambiguous Wikivoyage lead name (Vietnam) and not high-confidence as a visitor POI.
northamerica/unitedstates/massachusetts/salem,Salem,Salem (Massachusetts),11,81,see,Dead Horse Beach,0.89,candidate,has coordinates; has description; high-value type; strong travel term,42.53381,-70.87377,Salem Willows,northamerica/unitedstates/massachusetts/salem/salem_willows,0.458,0.542,2.016,needs_external_source,,https://en.wikivoyage.org/wiki/Salem_%28Massachusetts%29,Local beach already effectively covered by existing Salem Willows waterfront context.
