world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/shanxiprovince/jincheng,Jincheng,Jincheng,8,29,see,Lingchuan Red Maple (陵川红叶),0.6,candidate,has coordinates; has description; high-value type,35.625,112.4167,Yuhuang Temple,asia/china/shanxiprovince/jincheng/yuhuang_temple,0.606,42.271,41.973,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Jincheng,Seasonal foliage area outside Jincheng with weak corroboration and not strong enough for a flat city POI.
asia/china/jilin/baicheng,Baicheng,Baicheng,4,21,see,Chengsijiazi Castles,0.6,candidate,has coordinates; has description; high-value type,45.384418,122.930698,Chengsijiazi Liao Dynasty Ruins,asia/china/jilin/baicheng/chengsijiazi_liao_ruins,0.667,18.567,26.747,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Baicheng,Duplicate/alias of existing Chengsijiazi Liao Dynasty Ruins POI near Baicheng.
asia/qatar/alwakrah,Al Wakrah,Al Wakrah,3,11,see,Dhow harbor,0.6,candidate,has coordinates; has description; high-value type,25.165678,51.611445,Al Wakrah Dhow Harbour,asia/qatar/alwakrah/al_wakrah_dhow_harbor,0.667,27.277,27.1,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Al_Wakrah,Duplicate/alias of existing Al Wakrah Dhow Harbour POI.
asia/india/punjab/amritsar,Amritsar,Amritsar,10,63,see,Mandir Mata Salani Ji,0.6,candidate,has coordinates; has description; high-value type,31.39408,75.286639,Harmandir Sahib (Golden Temple),asia/india/punjab/amritsar/harmandir_sahib,0.556,46.291,47.481,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Amritsar,Wrong-parent temple far from Amritsar and below the score 6.0 threshold for the city.
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Tapee Pier,0.6,candidate,has coordinates; has description; high-value type,9.179462,99.370667,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.562,,67.413,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Surat_Thani,Transport pier listing rather than a things_to_do POI.
asia/china/henan_province/luoyang,Luoyang,Luoyang,11,25,see,Yuan Mausoleum,0.6,candidate,has coordinates; has description; high-value type,34.843495,112.589168,Luoyang Museum,asia/china/henan_province/luoyang/luoyang_museum,0.714,25.802,28.043,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Luoyang,Vague mausoleum lead outside central Luoyang; not well enough defined or sourced for a flat POI.
europe/spain/aragon/teruel,Teruel,Teruel,8,13,see,Acueducto Los Arcos,0.6,candidate,has coordinates; has description; high-value type,40.3458,-1.10628,Los Arcos Aqueduct,europe/spain/aragon/teruel/acueducto_los_arcos,0.552,32.126,32.291,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Teruel,Duplicate/alias of existing Los Arcos Aqueduct POI in Teruel.
southamerica/paraguay/concepcion,Concepción,Concepción (Paraguay),4,28,see,Municipalidad,0.6,candidate,has coordinates; has description; high-value type,-23.408832,-57.446524,Mercado Municipal,southamerica/paraguay/concepcion/mercado_municipal,0.6,38.316,38.39,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Concepci%C3%B3n_%28Paraguay%29,Local municipal building with weak independent travel value for Concepcion.
australiaandpacific/australia/queensland/sunshinecoast,Sunshine Coast,Sunshine Coast,7,112,see,Glass House Mountains Visitor and Interpretive Centre,0.6,candidate,has coordinates; has description; high-value type,-26.898932,152.958418,Glass House Mountains,australiaandpacific/australia/queensland/sunshinecoast/glass_house_mountains,0.568,4.139,30.308,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Sunshine_Coast,Visitor-centre lead overlapping the existing Glass House Mountains POI rather than a distinct destination.
northamerica/canada/quebec/hull,Gatineau (Hull),Gatineau,4,33,do,Festival d'Humour de Gatineau,0.59,candidate,has description; high-value type; has external URL,,,Gatineau Park,northamerica/canada/quebec/hull/gatineau_park,0.41,,,missing_coordinates; has_external_url,http://humourgatineau.com,https://en.wikivoyage.org/wiki/Gatineau,Event-only listing; not a durable POI.
northamerica/unitedstates/massachusetts/provincetown,Provincetown,Provincetown,1,89,do,Girl Splash,0.59,candidate,has description; high-value type; has external URL,,,Lobster Pot,northamerica/unitedstates/massachusetts/provincetown/lobster_pot,0.273,,,missing_coordinates; has_external_url,http://www.provincetownforwomen.com/girl-splash/,https://en.wikivoyage.org/wiki/Provincetown,Event-only listing; not a durable Provincetown POI.
northamerica/canada/alberta/edmonton,Edmonton,Edmonton,32,34,see,The Canada Bus,0.59,candidate,has description; high-value type; has external URL,,,Characters,northamerica/canada/alberta/edmonton/characters,0.4,,,missing_coordinates; has_external_url,https://thecanadabus.com/,https://en.wikivoyage.org/wiki/Edmonton,Tour/transport operator rather than a destination POI.
africa/southafrica/capetown,Cape Town,Cape Town,95,187,see,RMS St Helena,0.59,candidate,has description; high-value type; has external URL,,,Lion's Head,africa/southafrica/capetown/lions_head,0.5,,,missing_coordinates; has_external_url,http://www.rms-st-helena.com/,https://en.wikivoyage.org/wiki/Cape_Town,"Historic ship/operator lead, not a mappable Cape Town POI."
