world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/china/qinghai/xining,Xining,Xining,48,26,see,Southern Chan Monastery,0.7,candidate,has coordinates; has description; high-value type,36.6147910345,101.7677581665,Kumbum Monastery (Ta'er Si),asia/china/qinghai/xining/kumbum_monastery,0.564,22.825,2.06,needs_external_source,,https://en.wikivoyage.org/wiki/Xining,"Below threshold for Xining; weaker and less distinct than existing monastery and temple coverage, with no external source in row."
asia/kazakhstan/astana,Astana,Astana,26,82,see,Building of ministers,0.7,candidate,has coordinates; has description; high-value type,51.1252,71.4391,Kazakhstan Central Concert Hall,asia/kazakhstan/astana/concert_hall,0.677,0.323,0.674,needs_external_source,,https://en.wikivoyage.org/wiki/Astana,Ordinary government office complex; not a travel-worthy see/do POI for Astana.
africa/ghana/kumasi,Kumasi,Kumasi,16,15,see,Okomfo Anokye Sword Site,0.7,candidate,has coordinates; has description; high-value type,6.6963,-1.629,Sword of Okomfo Anokye,africa/ghana/kumasi/sword_of_okomfo_anokye,0.673,0.327,0.677,needs_external_source,,https://en.wikivoyage.org/wiki/Kumasi,Duplicate/alias of existing Sword of Okomfo Anokye POI.
europe/france/east/lorraine/nancy,Nancy,Nancy,15,78,see,Les jardins d'eau,0.7,candidate,has coordinates; has description; high-value type,48.69326,6.19403,Jardin Botanique Dominique Alexandre Godron,europe/france/east/lorraine/nancy/jardin_godron,0.593,0.407,0.781,needs_external_source,,https://en.wikivoyage.org/wiki/Nancy,Local garden feature below threshold for Nancy; not distinct enough from stronger park and garden coverage.
asia/china/yunnanprovince/ruili,Ruili,Ruili,5,20,see,Dushushenli One Tree Forest,0.7,candidate,has coordinates; has description; high-value type,24.0204,97.8416,One Tree Forest (Mangling Banyan),asia/china/yunnanprovince/ruili/one_tree_forest,0.714,4.408,0.947,needs_external_source,,https://en.wikivoyage.org/wiki/Ruili,Duplicate/alias of existing One Tree Forest POI.
africa/egypt/dahab,Dahab,Dahab,12,42,see,The Nabataean Port,0.7,candidate,has coordinates; has description; high-value type,28.494113,34.51719,Lighthouse Reef,africa/egypt/dahab/lighthouse_reef,0.697,0.303,1.714,needs_external_source,,https://en.wikivoyage.org/wiki/Dahab,Vague archaeological remains near Dahab; insufficiently locatable and below threshold compared with existing coastal and dive POIs.
asia/kyrgyzstan/osh,Osh,Osh,14,20,see,Manas Statue,0.7,candidate,has coordinates; has description; high-value type,40.56774,72.78479,Lenin Statue,asia/kyrgyzstan/osh/lenin_statue,0.667,4.342,4.536,needs_external_source,,https://en.wikivoyage.org/wiki/Osh,Local statue below threshold for Osh; not a strong standalone traveller sight.
northamerica/unitedstates/california/centralvalley/bakersfield,Bakersfield,Bakersfield,13,25,see,Bakersfield Sign,0.7,candidate,has coordinates; has description; high-value type,35.386,-119.042,Bakersfield Basque District,northamerica/unitedstates/california/centralvalley/bakersfield/basque_district,0.651,2.673,2.448,needs_external_source,,https://en.wikivoyage.org/wiki/Bakersfield,Roadside photo sign below threshold; too local/brief for a Bakersfield POI.
africa/egypt/siwa,Siwa,Siwa,11,23,see,Gebel el-Mawta,0.7,candidate,has coordinates; has description; high-value type,29.211,25.523,Mountain of the Dead,africa/egypt/siwa/mountain_of_the_dead,0.556,0.444,0.914,needs_external_source,,https://en.wikivoyage.org/wiki/Siwa,Duplicate/alias of existing Mountain of the Dead POI.
asia/china/guangxi/nanning,Nanning,Nanning,8,39,do,Yongjiang River Night Cruise,0.7,candidate,has coordinates; has description; high-value type,22.8149,108.3085,Zhongshan Road Night Market,asia/china/guangxi/nanning/zhongshan_road,0.582,0.425,0.826,needs_external_source,,https://en.wikivoyage.org/wiki/Nanning,Tour/cruise activity rather than a durable standalone POI; below threshold.
